"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"89","271.8","1083.8","126.8","172","890","19","143"
"90","274.9","1096.0","125.9","175","903","20","144"
"91","278.0","1108.3","126.5","173","895","19","144"
"92","281.1","1120.4","126.3","174","897","20","142"
"93","284.2","1132.7","126.7","172","892","20","142"
"94","287.2","1145.0","126.5","173","895","19","143"
"95","290.3","1157.3","125.9","175","903","20","144"
"96","293.4","1169.5","126.2","174","899","19","144"
"97","296.5","1181.8","126.7","172","892","19","145"
"98","299.6","1194.1","126.1","175","900","20","145"
"99","302.7","1206.5","126.5","173","895","20","143"
"100","305.8","1218.8","126.6","172","893","20","143"
"101","308.9","1231.1","126.2","174","899","19","143"
"102","312.0","1243.3","126.4","173","896","19","144"
"103","315.1","1255.6","126.7","172","892","20","145"
"104","318.2","1267.9","125.9","175","903","20","144"
"105","321.2","1280.2","125.3","178","912","20","144"
"106","323.8","1290.3","125.3","178","912","20","143"
"107","326.9","1302.5","125.9","175","903","20","142"
"108","330.0","1314.8","126.0","175","902","20","140"
"109","333.1","1327.2","126.5","173","895","20","141"
"110","336.1","1339.6","126.2","174","899","21","142"
"111","338.7","1349.5","126.2","174","899","21","141"
"112","341.8","1361.8","126.5","173","895","20","141"
"113","344.9","1374.1","126.7","172","892","20","141"
"114","348.0","1386.3","127.0","171","888","20","141"
"115","351.1","1398.6","126.6","172","893","20","141"
"116","354.2","1411.0","125.9","175","903","20","139"
"117","356.7","1421.0","125.9","175","903","20","140"
"118","359.8","1433.3","125.9","175","903","20","143"
"119","362.9","1445.9","125.5","177","909","20","145"
"120","366.0","1458.1","125.9","175","903","20","146"
"121","369.1","1470.5","125.8","176","905","20","144"
"122","371.6","1480.5","125.8","176","905","20","144"
"123","374.7","1493.0","125.7","176","906","20","142"
"124","377.8","1505.5","124.6","181","922","20","141"
"125","380.9","1517.8","125.6","177","907","20","138"
"126","383.5","1527.8","125.6","177","907","20","137"
"127","386.5","1540.1","126.6","172","893","20","139"
"128","389.6","1552.4","126.6","172","893","20","141"
"129","392.7","1564.7","125.6","177","907","20","144"
"130","395.8","1577.1","125.3","178","912","20","145"
"131","398.9","1589.5","125.3","178","912","20","146"
"132","401.9","1601.8","126.3","174","897","20","147"
"133","404.5","1611.8","126.3","174","897","20","147"
"134","407.6","1624.2","126.2","174","899","20","145"
"135","410.7","1636.7","125.6","177","907","20","145"
"136","413.8","1649.0","126.2","174","899","20","144"
"137","416.4","1659.0","126.2","174","899","20","141"
"138","419.5","1671.2","126.3","174","897","20","141"
"139","422.6","1683.6","126.7","172","892","20","140"
"140","425.7","1695.9","126.3","174","897","20","141"
"141","428.7","1708.1","126.9","171","889","20","142"
"142","431.8","1720.4","126.2","174","899","20","142"
"143","434.4","1730.4","126.2","174","899","20","141"
"144","437.5","1742.8","126.3","174","897","20","140"
"145","440.6","1755.1","125.6","177","907","20","140"
"146","443.7","1767.5","125.7","176","906","20","140"
"147","446.7","1779.8","126.7","172","892","20","141"
"148","449.8","1792.0","126.0","175","902","20","143"
"149","452.4","1802.2","126.0","175","902","20","146"
"150","455.5","1814.6","124.7","180","921","20","147"
"151","458.6","1827.0","125.1","179","915","20","145"
"152","461.7","1839.6","124.7","180","921","21","143"
"153","464.2","1849.6","124.7","180","921","21","140"
"154","467.3","1862.0","125.1","179","915","20","138"
"155","470.4","1874.3","125.1","179","915","20","139"
"156","473.5","1886.7","126.0","175","902","20","141"
"157","476.6","1899.0","126.1","175","900","20","142"
"158","479.7","1911.4","125.4","177","910","20","145"
"159","482.7","1923.7","126.1","175","900","20","147"
"160","485.8","1936.1","125.9","175","903","20","149"
"161","488.4","1946.1","125.9","175","903","20","148"
"162","491.5","1958.5","126.2","174","899","20","147"
"163","494.6","1970.8","125.4","177","910","20","147"
"164","497.7","1983.1","125.7","176","906","20","147"
"165","500.8","1995.4","126.3","174","897","20","148"
"166","503.8","2007.8","125.7","176","906","20","149"
"167","506.9","2019.9","125.5","177","909","20","150"
"168","510.0","2032.3","126.4","173","896","19","151"
"169","513.1","2044.6","126.5","173","895","20","149"
"170","516.2","2057.0","125.5","177","909","20","148"
"171","519.3","2069.3","126.2","174","899","20","147"
"172","522.4","2081.6","125.7","176","906","20","147"
"173","524.9","2091.7","125.7","176","906","20","146"
"174","528.0","2104.1","125.4","177","910","20","144"
"175","531.1","2116.4","125.7","176","906","20","143"
"176","534.2","2128.8","126.3","174","897","20","142"
"177","537.3","2141.3","125.1","179","915","20","141"
"178","540.4","2153.6","126.4","173","896","20","139"
"179","542.9","2163.6","126.4","173","896","20","139"
"180","546.0","2176.0","125.6","177","907","20","140"
"181","549.1","2188.4","125.7","176","906","20","139"
"182","552.2","2200.7","126.3","174","897","20","138"
"183","555.3","2212.9","127.6","168","879","20","141"
"184","558.4","2225.2","126.0","175","902","20","144"
"185","561.0","2235.1","126.0","175","902","20","146"
"186","564.0","2247.4","127.1","170","886","20","146"
"187","567.1","2259.7","126.3","174","897","20","146"
"188","570.2","2272.1","125.6","177","907","20","146"
"189","573.3","2284.4","126.0","175","902","20","145"
"190","576.4","2296.7","125.4","177","910","20","142"
"191","579.5","2309.0","126.3","174","897","20","141"
"192","582.5","2321.3","125.6","177","907","20","142"
"193","585.1","2331.5","125.6","177","907","20","143"
"194","588.2","2343.7","124.6","181","922","20","144"
"195","591.3","2356.0","126.3","174","897","20","142"
"196","594.4","2368.3","127.1","170","886","20","140"
"197","597.5","2380.7","126.0","175","902","20","140"
"198","600.5","2393.0","126.4","173","896","20","139"
"199","603.1","2402.9","126.4","173","896","20","139"
"200","606.2","2415.2","126.2","174","899","20","140"
"201","609.3","2427.4","126.2","174","899","20","142"
"202","612.4","2439.7","126.8","172","890","20","141"
"203","615.5","2452.2","126.1","175","900","20","139"
"204","618.0","2462.1","126.1","175","900","20","137"
"205","621.1","2474.5","124.8","180","919","20","136"
"206","624.2","2486.9","125.7","176","906","20","139"
"207","627.3","2499.3","125.7","176","906","20","144"
"208","630.4","2511.8","125.0","179","916","21","144"
"209","633.0","2521.9","125.0","179","916","21","143"
"210","636.0","2534.2","125.0","179","916","21","142"
"211","639.1","2546.6","125.3","178","912","20","143"
"212","642.2","2559.1","124.5","181","924","20","142"
"213","645.3","2571.7","125.0","179","916","20","144"
"214","648.4","2583.9","125.9","175","903","20","145"
"215","651.0","2593.9","125.9","175","903","20","145"
"216","654.0","2606.2","125.8","176","905","20","146"
"217","657.1","2618.6","126.2","174","899","20","147"
"218","660.2","2630.9","125.6","177","907","20","147"
"219","663.3","2643.4","125.7","176","906","20","148"
"220","666.4","2655.7","125.5","177","909","20","149"
"221","669.5","2668.0","126.2","174","899","20","150"
"222","672.0","2677.9","126.2","174","899","20","149"
"223","675.1","2690.3","126.5","173","895","20","148"
"224","678.2","2702.7","125.7","176","906","20","147"
"225","681.3","2715.2","125.3","178","912","20","149"
"226","684.4","2727.6","125.5","177","909","21","148"
"227","687.0","2737.6","125.5","177","909","21","146"
"228","690.1","2749.9","125.8","176","905","20","144"
"229","693.2","2762.4","126.2","174","899","20","143"
"230","696.3","2774.6","125.6","177","907","20","143"
"231","699.4","2786.9","126.5","173","895","20","143"
"232","702.4","2799.2","126.5","173","895","20","141"
"233","705.5","2811.5","127.2","170","885","20","140"
"234","708.1","2821.5","127.2","170","885","20","140"
"235","711.2","2833.9","125.5","177","909","20","140"
"236","714.3","2846.2","125.3","178","912","20","140"
"237","717.4","2858.6","125.8","176","905","20","142"
"238","720.5","2870.9","125.6","177","907","20","145"
"239","723.5","2883.3","125.1","179","915","20","146"
"240","726.1","2893.5","125.1","179","915","20","144"
"241","729.2","2905.9","124.4","182","925","20","144"
"242","732.3","2918.3","125.1","179","915","20","144"
"243","735.4","2930.7","126.3","174","897","20","146"
"244","738.5","2943.2","125.6","177","907","20","146"
"245","741.6","2955.6","126.0","175","902","20","147"
"246","744.7","2967.8","126.4","173","896","19","148"
"247","747.8","2980.2","125.3","178","912","20","148"
"248","750.4","2990.3","125.3","178","912","20","148"
"249","753.4","3002.7","125.2","178","913","20","148"
"250","756.5","3015.0","125.3","178","912","20","148"
"251","759.6","3027.5","125.3","178","912","20","149"
"252","762.7","3039.7","125.2","178","913","20","149"
"253","765.8","3052.2","125.6","177","907","20","149"
"254","768.9","3064.6","125.2","178","913","20","149"
"255","771.9","3076.9","125.1","179","915","20","149"
"256","775.0","3089.3","125.8","176","905","20","150"
"257","778.1","3101.6","126.0","175","902","20","150"
"258","781.2","3113.9","125.8","176","905","20","149"
"259","783.8","3123.7","125.8","176","905","20","148"
"260","786.9","3136.1","127.1","170","886","20","149"
"261","789.9","3148.3","125.8","176","905","20","149"
"262","793.0","3160.7","125.9","175","903","19","148"
"263","796.1","3173.0","125.4","177","910","20","147"
"264","799.2","3185.2","125.8","176","905","19","147"
"265","802.3","3197.7","125.9","175","903","19","147"
"266","805.4","3210.2","124.9","180","918","20","148"
"267","808.5","3222.7","124.5","181","924","20","147"
"268","811.6","3235.2","124.6","181","922","20","146"
"269","814.7","3247.6","125.5","177","909","20","145"
"270","817.8","3260.1","125.2","178","913","20","145"
"271","820.3","3270.2","125.2","178","913","20","146"
"272","823.9","3284.7","126.9","171","889","19","147"
"273","826.5","3294.7","126.9","171","889","19","147"
"274","829.6","3306.9","126.8","172","890","20","147"
"275","832.7","3319.2","125.8","176","905","20","147"
"276","835.8","3331.6","126.4","173","896","20","146"
"277","838.8","3344.0","125.7","176","906","20","143"
"278","841.9","3356.3","126.2","174","899","20","141"
"279","845.0","3368.6","126.7","172","892","20","139"
"280","848.1","3380.8","126.8","172","890","20","140"
"281","850.7","3390.7","126.8","172","890","20","142"
"282","853.7","3403.0","126.4","173","896","20","143"
"283","856.8","3415.2","125.7","176","906","20","144"
"284","859.9","3427.5","127.1","170","886","19","145"
"285","863.0","3439.8","126.3","174","897","20","144"
"286","866.1","3452.1","126.3","174","897","20","144"
"287","869.2","3464.3","126.2","174","899","20","144"
"288","872.3","3476.6","126.4","173","896","19","143"
"289","875.3","3488.9","125.5","177","909","20","144"
"290","878.4","3501.2","126.1","175","900","19","147"
"291","881.5","3513.7","126.1","175","900","20","148"
"292","884.6","3526.0","125.2","178","913","20","148"
"293","887.7","3538.2","125.5","177","909","20","147"
"294","890.8","3550.5","126.4","173","896","20","146"
"295","893.9","3562.9","125.8","176","905","20","145"
"296","896.9","3575.2","125.2","178","913","19","147"
"297","903.1","3587.5","126.2","174","899","19","147"
"298","904.1","3608.2","126.2","174","899","19","101"
"299","907.3","3613.4","184467440737095232.0","0","300","19","103"
"300","910.3","3621.4","298.4","13","345","19","104"
"301","913.9","3632.3","167.2","75","557","19","106"
"302","917.0","3642.2","156.5","91","614","19","108"
"303","920.1","3652.4","156.5","91","614","19","112"
"304","923.2","3662.8","151.1","101","649","19","116"
"305","926.2","3673.9","140.5","126","734","19","119"
"306","928.8","3683.5","140.5","126","734","19","118"
"307","931.9","3695.5","133.4","147","807","19","118"
"308","0.3","1.4","0.0","","","0","118"
"309","3.4","14.3","114.4","234","1104","0","120"
"310","6.5","26.8","121.0","198","979","20","122"
"311","9.6","39.2","124.1","183","930","20","122"
"312","12.6","51.6","124.6","181","922","20","124"
"313","15.7","64.0","125.0","179","916","19","126"
"314","18.8","76.5","124.5","181","924","20","128"
"315","21.9","88.8","125.6","177","907","20","130"
"316","25.0","101.2","125.7","176","906","20","129"
"317","28.0","113.6","125.0","179","916","20","131"
"318","30.6","123.6","125.0","179","916","20","131"
"319","33.7","135.9","125.3","178","912","20","131"
"320","36.8","148.3","126.0","175","902","20","129"
"321","39.9","160.7","124.9","180","918","20","128"
"322","42.9","173.0","125.9","175","903","20","130"
"323","46.0","185.4","125.5","177","909","20","130"
"324","49.1","197.8","125.5","177","909","20","129"
"325","51.7","207.7","125.5","177","909","20","129"
"326","54.8","220.1","125.4","177","910","20","129"
"327","57.9","232.3","125.9","175","903","20","130"
"328","60.9","244.7","126.5","173","895","19","132"
"329","64.0","256.9","125.5","177","909","20","135"
"330","67.1","269.3","125.8","176","905","20","138"
"331","70.2","281.7","126.0","175","902","20","139"
"332","73.3","294.1","125.3","178","912","20","138"
"333","76.4","306.5","125.0","179","916","19","139"
"334","79.5","318.9","125.9","175","903","20","139"
"335","82.6","331.4","124.7","180","921","20","137"
"336","85.7","343.7","126.1","175","900","20","136"
"337","88.7","355.8","127.2","170","885","19","136"
"338","91.3","365.7","127.2","170","885","19","136"
"339","94.4","378.0","127.1","170","886","20","136"
"340","97.5","390.3","125.9","175","903","20","136"
"341","100.6","402.8","125.4","177","910","20","138"
"342","103.6","415.1","125.8","176","905","20","138"
"343","106.7","427.5","125.3","178","912","20","136"
"344","109.3","437.5","125.3","178","912","20","134"
"345","112.4","449.9","125.7","176","906","20","133"
"346","115.5","462.3","125.7","176","906","20","137"
"347","118.6","474.5","125.7","176","906","20","139"
"348","121.7","487.0","125.5","177","909","20","137"
"349","124.7","499.3","125.5","177","909","20","136"
"350","127.3","509.4","125.5","177","909","20","137"
"351","130.4","521.5","126.5","173","895","20","137"
"352","133.5","533.8","127.2","170","885","20","138"
"353","136.6","546.3","126.7","172","892","20","136"
"354","139.7","558.6","125.8","176","905","20","137"
"355","142.8","571.1","125.0","179","916","20","139"
"356","145.3","581.1","125.0","179","916","20","141"
"357","148.4","593.5","125.5","177","909","20","142"
"358","151.5","605.9","125.7","176","906","20","143"
"359","154.6","618.4","124.8","180","919","20","142"
"360","157.7","630.8","125.1","179","915","20","144"
"361","160.3","640.8","125.1","179","915","20","145"
"362","163.3","653.1","125.9","175","903","20","146"
"363","166.5","665.5","126.3","174","897","20","146"
"364","169.6","678.1","125.5","177","909","20","146"
"365","172.7","690.6","124.5","181","924","20","147"
"366","175.7","702.9","125.6","177","907","20","148"
"367","178.3","713.0","125.6","177","907","20","149"
"368","181.4","725.3","125.5","177","909","20","149"
"369","184.5","737.6","126.4","173","896","20","148"
"370","187.6","750.1","126.0","175","902","20","146"
"371","190.7","762.5","124.3","182","927","20","144"
"372","193.8","775.1","124.7","180","921","20","143"
"373","196.3","785.2","124.7","180","921","20","141"
"374","199.4","797.4","125.7","176","906","20","141"
"375","202.5","809.7","126.8","172","890","20","141"
"376","205.6","821.9","126.6","172","893","20","141"
"377","208.7","834.2","126.0","175","902","19","143"
"378","211.7","846.5","126.0","175","902","20","144"
"379","214.8","859.0","125.4","177","910","20","142"
"380","217.9","871.5","125.4","177","910","20","141"
"381","220.5","881.3","125.4","177","910","20","140"
"382","223.6","893.6","126.9","171","889","20","140"
"383","226.7","906.0","126.5","173","895","20","142"
"384","229.8","918.4","125.7","176","906","20","143"
"385","232.9","930.6","126.0","175","902","20","144"
"386","236.0","943.1","126.1","175","900","20","144"
"387","239.1","955.5","125.8","176","905","20","144"
"388","241.6","965.4","125.8","176","905","20","143"
"389","244.7","977.9","125.9","175","903","20","143"
"390","247.8","990.2","124.4","182","925","20","143"
"391","250.9","1002.5","125.8","176","905","20","144"
"392","254.0","1014.8","126.6","172","893","20","145"
"393","257.0","1027.2","125.3","178","912","20","145"
"394","259.6","1037.2","125.3","178","912","20","145"
"395","262.7","1049.7","125.2","178","913","20","146"
"396","265.8","1062.1","125.3","178","912","20","146"
"397","268.9","1074.4","125.2","178","913","20","147"
"398","271.9","1086.7","125.8","176","905","20","146"
"399","275.0","1099.0","125.8","176","905","20","147"
"400","278.1","1111.4","125.1","179","915","20","147"
"401","281.2","1123.8","125.4","177","910","20","148"
"402","283.7","1133.8","125.4","177","910","20","148"
"403","286.8","1146.1","125.6","177","907","20","147"
"404","289.9","1158.6","125.7","176","906","20","146"
"405","293.0","1170.9","125.5","177","909","20","145"
"406","296.1","1183.2","126.2","174","899","20","144"
"407","298.6","1193.2","126.2","174","899","20","143"
"408","301.7","1205.5","127.0","171","888","20","142"
"409","304.8","1217.8","126.2","174","899","20","142"
"410","307.9","1230.1","125.4","177","910","20","143"
"411","311.0","1242.5","126.0","175","902","20","144"
"412","314.1","1254.8","125.9","175","903","20","143"
"413","317.1","1267.1","126.5","173","895","20","141"
"414","319.7","1277.1","126.5","173","895","20","141"
"415","322.8","1289.4","126.4","173","896","20","139"
"416","325.9","1301.7","126.4","173","896","20","139"
"417","329.0","1314.0","126.6","172","893","20","141"
"418","332.1","1326.3","125.2","178","913","20","144"
"419","335.1","1338.7","126.0","175","902","20","146"
"420","337.7","1348.6","126.0","175","902","20","147"
"421","340.8","1360.9","126.4","173","896","20","146"
"422","343.9","1373.3","126.2","174","899","20","144"
"423","347.0","1385.6","125.9","175","903","20","143"
"424","350.1","1397.9","126.8","172","890","20","144"
"425","353.2","1410.3","126.0","175","902","20","145"
"426","356.2","1422.6","125.6","177","907","20","147"
"427","358.8","1432.6","125.6","177","907","20","148"
"428","361.9","1444.9","125.4","177","910","20","148"
"429","365.0","1457.2","126.6","172","893","20","147"
"430","368.0","1469.5","126.0","175","902","20","145"
"431","371.1","1481.8","125.6","177","907","20","146"
"432","374.2","1494.2","126.5","173","895","20","146"
"433","377.3","1506.5","125.9","175","903","20","146"
"434","380.4","1518.8","126.1","175","900","20","144"
"435","383.5","1531.2","125.4","177","910","20","145"
"436","386.6","1543.5","125.2","178","913","20","145"
"437","389.7","1555.8","126.1","175","900","20","146"
"438","392.2","1565.9","126.1","175","900","20","146"
"439","395.3","1578.4","125.7","176","906","20","146"
"440","398.4","1590.8","125.0","179","916","20","146"
"441","401.5","1603.3","125.3","178","912","20","147"
"442","404.1","1613.3","125.3","178","912","20","146"
"443","407.2","1625.6","125.5","177","909","20","145"
"444","410.3","1638.1","125.7","176","906","20","144"
"445","413.3","1650.3","124.8","180","919","20","146"
"446","416.4","1662.6","126.8","172","890","19","146"
"447","419.5","1675.0","125.5","177","909","20","146"
"448","422.6","1687.4","125.8","176","905","20","147"
"449","425.2","1697.5","125.8","176","905","20","147"
"450","428.3","1709.7","125.5","177","909","20","147"
"451","431.4","1722.1","126.7","172","892","20","147"
"452","434.5","1734.5","125.4","177","910","20","147"
"453","437.5","1746.8","125.6","177","907","20","147"
"454","440.6","1759.2","125.6","177","907","20","147"
"455","443.2","1769.2","125.6","177","907","20","147"
"456","446.3","1781.6","125.6","177","907","20","147"
"457","449.4","1793.8","126.0","175","902","20","147"
"458","452.4","1806.2","126.5","173","895","20","146"
"459","455.5","1818.6","125.4","177","910","20","146"
"460","458.6","1830.9","125.9","175","903","19","147"
"461","461.7","1843.1","126.7","172","892","20","148"
"462","464.3","1853.2","126.7","172","892","20","148"
"463","467.3","1865.5","126.1","175","900","20","147"
"464","470.4","1877.9","125.1","179","915","20","147"
"465","473.5","1890.3","125.7","176","906","20","147"
"466","476.6","1902.6","126.0","175","902","20","148"
"467","479.7","1914.9","125.8","176","905","20","148"
"468","482.8","1927.3","126.0","175","902","20","149"
"469","485.9","1939.6","126.0","175","902","20","148"
"470","489.0","1952.0","125.9","175","903","20","149"
"471","492.1","1964.2","126.3","174","897","20","149"
"472","495.2","1976.6","126.1","175","900","20","149"
"473","497.7","1986.5","126.1","175","900","20","148"
"474","500.8","1998.9","126.2","174","899","20","148"
"475","503.9","2011.1","125.6","177","907","20","147"
"476","507.0","2023.5","126.6","172","893","20","147"
"477","510.1","2035.7","125.7","176","906","20","147"
"478","513.1","2048.0","126.5","173","895","20","145"
"479","516.2","2060.4","125.8","176","905","20","145"
"480","518.8","2070.5","125.8","176","905","20","145"
"481","521.9","2082.7","125.4","177","910","20","146"
"482","525.0","2095.0","126.2","174","899","20","146"
"483","528.1","2107.4","125.9","175","903","20","147"
"484","531.2","2119.8","126.2","174","899","20","148"
"485","534.3","2132.2","125.6","177","907","20","148"
"486","537.3","2144.5","125.6","177","907","20","149"
"487","540.4","2156.7","127.2","170","885","19","150"
"488","543.5","2168.9","127.1","170","886","20","151"
"489","546.1","2178.9","127.1","170","886","20","150"
"490","549.1","2191.2","125.8","176","905","20","148"
"491","552.2","2203.5","125.6","177","907","20","146"
"492","555.3","2215.8","125.9","175","903","20","145"
"493","558.4","2228.1","126.7","172","892","20","144"
"494","561.5","2240.5","125.8","176","905","20","144"
"495","564.1","2250.5","125.8","176","905","20","143"
"496","567.2","2262.7","126.4","173","896","20","143"
"497","570.2","2275.0","126.5","173","895","20","142"
"498","573.3","2287.3","126.0","175","902","20","143"
"499","576.4","2299.7","126.6","172","893","20","143"
"500","579.0","2309.6","126.6","172","893","20","143"
"501","582.1","2322.0","126.8","172","890","20","140"
"502","585.2","2334.3","126.4","173","896","20","141"
"503","588.2","2346.6","126.7","172","892","20","141"
"504","591.3","2359.0","125.4","177","910","20","142"
"505","593.9","2369.0","125.4","177","910","20","143"
"506","597.0","2381.2","126.4","173","896","20","143"
"507","600.0","2393.5","126.7","172","892","20","144"
"508","603.2","2406.1","125.7","176","906","20","145"
"509","606.3","2418.3","125.3","178","912","20","146"
"510","609.3","2430.6","126.8","172","890","20","146"
"511","611.9","2440.6","126.8","172","890","20","145"
"512","615.0","2452.9","126.1","175","900","21","144"
"513","618.1","2465.2","125.9","175","903","20","143"
"514","621.2","2477.6","126.5","173","895","20","143"
"515","624.3","2489.9","125.8","176","905","20","143"
"516","626.8","2500.0","125.8","176","905","20","143"
"517","629.9","2512.3","125.9","175","903","20","144"
"518","633.0","2524.5","125.8","176","905","20","146"
"519","636.1","2536.9","126.4","173","896","20","148"
"520","639.2","2549.2","126.0","175","902","20","149"
"521","642.3","2561.5","126.6","172","893","20","150"
"522","645.4","2573.8","126.1","175","900","20","149"
"523","648.5","2586.2","125.9","175","903","20","149"
"524","651.5","2598.4","126.1","175","900","19","150"
"525","654.6","2610.8","125.5","177","909","20","150"
"526","657.2","2620.9","125.5","177","909","20","150"
"527","660.3","2633.2","125.1","179","915","20","149"
"528","663.4","2645.5","125.8","176","905","20","149"
"529","666.5","2657.9","126.3","174","897","20","149"
"530","669.6","2670.3","126.1","175","900","20","150"
"531","672.6","2682.6","126.3","174","897","20","151"
"532","675.7","2694.9","126.3","174","897","20","152"
"533","678.8","2707.1","126.8","172","890","20","152"
"534","681.9","2719.4","127.1","170","886","19","151"
"535","684.5","2729.3","127.1","170","886","19","150"
"536","687.6","2741.6","126.2","174","899","20","149"
"537","690.7","2753.8","126.4","173","896","20","149"
"538","693.7","2765.9","127.2","170","885","20","149"
"539","696.8","2778.1","127.8","168","877","19","149"
"540","699.9","2790.4","126.8","172","890","20","150"
"541","703.0","2802.5","126.5","173","895","19","150"
"542","706.1","2814.7","127.4","169","882","19","150"
"543","709.2","2826.8","127.3","170","883","20","150"
"544","712.3","2839.2","127.3","170","883","20","149"
"545","715.3","2851.4","126.8","172","890","20","148"
"546","718.4","2863.7","126.8","172","890","20","148"
"547","721.5","2875.9","126.4","173","896","19","149"
"548","724.6","2888.3","125.9","175","903","20","149"
"549","727.7","2900.7","126.3","174","897","20","149"
"550","730.3","2910.6","126.3","174","897","20","149"
"551","733.4","2922.9","126.1","175","900","20","149"
"552","736.4","2935.3","125.5","177","909","20","150"
"553","739.5","2947.6","125.7","176","906","20","150"
"554","742.6","2960.0","126.3","174","897","20","149"
"555","745.7","2972.3","125.0","179","916","20","148"
"556","748.8","2984.7","125.6","177","907","20","148"
"557","751.9","2997.0","125.2","178","913","20","149"
"558","754.9","3009.4","125.1","179","915","20","151"
"559","758.0","3021.7","126.2","174","899","20","151"
"560","761.1","3034.0","126.6","172","893","20","150"
"561","763.7","3044.0","126.6","172","893","20","149"
