"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"42","128.9","511.1","126.5","173","895","19","138"
"43","132.0","523.4","126.1","175","900","19","137"
"44","135.1","535.8","125.9","175","903","20","137"
"45","138.2","548.1","125.5","177","909","19","138"
"46","141.2","560.4","125.7","176","906","19","138"
"47","144.8","574.9","126.8","172","890","18","138"
"48","147.9","586.9","126.8","172","890","18","137"
"49","151.0","599.0","128.0","167","874","19","136"
"50","154.1","611.0","127.6","168","879","19","136"
"51","157.2","623.1","127.7","168","878","19","136"
"52","160.3","635.4","127.3","170","883","19","137"
"53","163.9","649.8","128.0","167","874","19","137"
"54","167.0","661.9","127.7","168","878","19","137"
"55","169.5","671.8","127.7","168","878","19","137"
"56","172.6","684.0","127.1","170","886","20","139"
"57","175.7","696.3","126.9","171","889","20","141"
"58","178.8","708.6","126.5","173","895","20","143"
"59","181.9","720.8","127.0","171","888","19","143"
"60","185.0","732.9","127.6","168","879","20","142"
"61","188.1","744.9","128.1","167","873","19","140"
"62","191.2","757.2","127.7","168","878","20","139"
"63","194.2","769.3","127.4","169","882","20","138"
"64","197.3","781.4","127.6","168","879","19","136"
"65","200.4","793.6","127.8","168","877","20","136"
"66","203.5","805.7","127.7","168","878","20","136"
"67","206.6","817.9","127.5","169","881","19","136"
"68","209.7","830.1","127.0","171","888","20","136"
"69","212.2","840.0","127.0","171","888","20","136"
"70","215.3","852.1","127.3","170","883","20","135"
"71","218.4","864.3","127.7","168","878","20","135"
"72","221.5","876.4","127.8","168","877","20","134"
"73","224.6","888.4","128.8","164","863","19","135"
"74","227.7","900.6","128.4","165","869","19","136"
"75","230.8","912.9","127.0","171","888","20","137"
"76","233.9","925.1","126.8","172","890","20","140"
"77","237.0","937.4","126.8","172","890","20","144"
"78","240.1","949.7","126.7","172","892","20","146"
"79","243.2","961.8","127.6","168","879","19","146"
"80","246.2","974.0","126.6","172","893","20","145"
"81","249.3","986.2","127.4","169","882","20","144"
"82","252.4","998.5","127.3","170","883","20","143"
"83","255.5","1010.5","127.3","170","883","19","143"
"84","258.6","1022.7","127.6","168","879","20","142"
"85","261.1","1032.6","127.6","168","879","20","142"
"86","264.2","1044.8","127.3","170","883","20","141"
"87","267.3","1056.9","127.8","168","877","19","141"
"88","270.4","1069.1","128.1","167","873","19","140"
"89","273.5","1081.2","127.7","168","878","20","141"
"90","276.6","1093.4","127.7","168","878","20","141"
"91","279.7","1105.6","127.6","168","879","20","141"
"92","282.8","1117.7","127.1","170","886","20","141"
"93","285.9","1129.6","128.6","165","866","19","140"
"94","288.9","1141.7","129.3","162","857","19","138"
"95","292.0","1154.0","127.9","167","875","20","138"
"96","295.1","1166.0","127.0","171","888","20","137"
"97","298.2","1178.0","128.3","166","870","20","137"
"98","301.3","1190.2","127.5","169","881","20","138"
"99","304.4","1202.4","128.0","167","874","20","139"
"100","306.9","1212.1","128.0","167","874","20","139"
"101","310.0","1224.3","128.9","163","862","20","139"
"102","313.1","1236.4","127.7","168","878","20","139"
"103","316.2","1248.7","127.9","167","875","20","139"
"104","319.3","1260.8","128.3","166","870","20","138"
"105","322.4","1272.9","128.0","167","874","20","137"
"106","324.9","1282.7","128.0","167","874","20","137"
"107","328.0","1294.9","128.2","166","871","20","139"
"108","331.1","1307.2","127.2","170","885","20","141"
"109","334.2","1319.2","127.7","168","878","20","141"
"110","337.3","1331.5","128.1","167","873","20","142"
"111","340.4","1343.8","126.8","172","890","20","143"
"112","343.5","1356.0","127.8","168","877","19","142"
"113","346.6","1368.0","128.3","166","870","20","142"
"114","349.1","1377.9","128.3","166","870","20","141"
"115","352.2","1390.1","127.5","169","881","20","141"
"116","355.3","1402.4","127.2","170","885","20","142"
"117","358.4","1414.6","126.6","172","893","20","144"
"118","361.5","1427.0","126.8","172","890","20","147"
"119","364.0","1436.9","126.8","172","890","20","148"
"120","367.1","1449.0","126.8","172","890","20","149"
"121","370.2","1461.2","127.6","168","879","20","147"
"122","373.3","1473.3","127.5","169","881","20","146"
"123","376.4","1485.6","127.5","169","881","20","144"
"124","379.5","1497.7","127.8","168","877","20","142"
"125","382.6","1509.9","127.7","168","878","20","142"
"126","385.1","1519.8","127.7","168","878","20","143"
"127","388.2","1532.1","126.9","171","889","20","146"
"128","391.3","1544.2","127.4","169","882","20","148"
"129","394.4","1556.4","127.5","169","881","20","149"
"130","397.5","1568.6","128.1","167","873","20","149"
"131","400.6","1580.8","127.3","170","883","20","149"
"132","403.7","1593.0","128.0","167","874","20","148"
"133","406.3","1602.8","128.0","167","874","20","147"
"134","409.3","1614.9","127.5","169","881","20","146"
"135","412.4","1627.2","127.5","169","881","20","144"
"136","415.5","1639.3","127.6","168","879","20","145"
"137","418.6","1651.4","127.7","168","878","20","145"
"138","421.7","1663.7","127.2","170","885","20","145"
"139","424.8","1675.9","126.9","171","889","20","145"
"140","427.9","1688.0","127.1","170","886","19","146"
"141","430.9","1700.2","128.0","167","874","19","146"
"142","434.0","1712.4","127.0","171","888","20","145"
"143","437.1","1724.4","127.3","170","883","19","144"
"144","440.2","1736.6","127.9","167","875","19","145"
"145","443.3","1748.8","126.8","172","890","20","146"
"146","446.4","1760.9","127.4","169","882","19","145"
"147","449.5","1773.1","127.9","167","875","19","143"
"148","452.5","1785.3","127.6","168","879","20","142"
"149","455.6","1797.4","126.9","171","889","20","141"
"150","458.7","1809.4","127.6","168","879","20","141"
"151","461.8","1821.3","129.7","160","852","19","140"
"152","464.9","1833.4","129.5","161","854","19","139"
"153","468.0","1845.5","128.3","166","870","19","139"
"154","471.1","1857.6","127.9","167","875","20","139"
"155","474.1","1869.7","127.8","168","877","20","142"
"156","477.2","1881.9","128.3","166","870","20","143"
"157","479.8","1891.8","128.3","166","870","20","145"
"158","482.9","1904.1","127.1","170","886","20","147"
"159","486.0","1916.1","126.4","173","896","20","148"
"160","489.1","1928.3","127.9","167","875","19","148"
"161","492.1","1940.5","127.7","168","878","20","147"
"162","495.2","1952.8","127.1","170","886","20","146"
"163","497.8","1962.7","127.1","170","886","20","146"
"164","500.9","1975.0","127.0","171","888","20","147"
"165","504.0","1987.2","126.7","172","892","20","147"
"166","507.1","1999.5","127.5","169","881","20","147"
"167","510.2","2011.7","127.9","167","875","20","148"
"168","513.2","2023.8","127.3","170","883","20","147"
"169","515.8","2033.7","127.3","170","883","20","147"
"170","518.9","2045.9","126.9","171","889","20","148"
"171","522.0","2058.1","127.7","168","878","20","147"
"172","525.1","2070.2","127.3","170","883","20","145"
"173","528.1","2082.2","128.0","167","874","19","143"
"174","531.2","2094.3","128.2","166","871","19","143"
"175","534.3","2106.4","128.1","167","873","19","145"
"176","537.4","2118.7","128.2","166","871","20","145"
"177","540.5","2130.8","128.5","165","867","20","144"
"178","543.6","2142.9","128.4","165","869","20","144"
"179","546.2","2152.7","128.4","165","869","20","143"
"180","549.2","2164.7","128.6","165","866","20","143"
"181","552.3","2176.9","128.7","164","865","20","144"
"182","555.4","2189.2","127.4","169","882","20","144"
"183","558.5","2201.3","128.0","167","874","20","144"
"184","561.6","2213.4","128.3","166","870","20","144"
"185","564.2","2223.3","128.3","166","870","20","144"
"186","567.3","2235.6","127.9","167","875","20","144"
"187","570.3","2247.7","127.4","169","882","20","144"
"188","573.4","2259.8","127.6","168","879","20","144"
"189","576.0","2269.7","127.6","168","879","20","144"
"190","579.1","2281.8","128.5","165","867","20","143"
"191","582.2","2293.9","128.0","167","874","20","143"
"192","585.2","2306.0","128.2","166","871","20","143"
"193","588.3","2318.1","127.8","168","877","20","143"
"194","591.4","2330.4","128.2","166","871","20","144"
"195","594.5","2342.6","127.1","170","886","20","144"
"196","597.1","2352.5","127.1","170","886","20","145"
"197","600.2","2364.6","127.1","170","886","20","145"
"198","603.3","2376.8","128.1","167","873","20","145"
"199","606.4","2389.1","127.5","169","881","20","145"
"200","608.9","2399.0","127.5","169","881","20","145"
"201","612.0","2411.2","127.0","171","888","20","144"
"202","615.1","2423.4","127.4","169","882","20","143"
"203","618.2","2435.6","127.6","168","879","20","143"
"204","621.3","2447.7","129.6","161","853","20","145"
"205","624.4","2459.8","128.5","165","867","20","145"
"206","627.5","2471.8","128.3","166","870","19","144"
"207","630.0","2481.6","128.3","166","870","19","144"
"208","633.6","2496.0","127.7","168","878","19","143"
"209","636.2","2505.8","127.7","168","878","19","143"
"210","639.3","2518.0","128.2","166","871","20","142"
"211","642.4","2530.1","127.7","168","878","19","142"
"212","645.5","2542.2","127.8","168","877","20","143"
"213","648.6","2554.3","128.1","167","873","19","143"
"214","651.7","2566.5","128.1","167","873","19","144"
"215","654.7","2578.6","127.3","170","883","20","144"
"216","657.8","2590.6","127.9","167","875","20","145"
"217","660.9","2602.8","128.4","165","869","19","145"
"218","664.0","2614.9","127.7","168","878","20","145"
"219","667.1","2627.1","127.6","168","879","20","144"
"220","670.2","2639.2","127.4","169","882","20","144"
"221","673.2","2651.4","126.9","171","889","20","144"
"222","676.3","2663.6","127.1","170","886","20","145"
"223","678.9","2673.5","127.1","170","886","20","146"
"224","681.9","2685.6","127.1","170","886","20","145"
"225","685.0","2697.7","127.5","169","881","20","144"
"226","688.1","2709.8","127.7","168","878","20","142"
"227","691.2","2721.9","127.9","167","875","19","141"
"228","694.8","2736.3","127.6","168","879","19","141"
"229","697.9","2748.4","127.8","168","877","20","141"
"230","700.5","2758.3","127.8","168","877","20","142"
"231","703.6","2770.6","127.1","170","886","20","142"
"232","706.6","2782.8","127.2","170","885","19","143"
"233","709.7","2794.9","126.9","171","889","20","143"
"234","712.8","2807.1","127.5","169","881","19","143"
"235","715.9","2819.3","127.1","170","886","20","143"
"236","719.0","2831.6","126.6","172","893","20","144"
"237","722.1","2844.1","126.3","174","897","20","146"
"238","725.2","2856.2","126.4","173","896","20","148"
"239","728.3","2868.5","126.5","173","895","20","148"
"240","730.8","2878.6","126.5","173","895","20","149"
"241","733.9","2891.0","126.0","175","902","20","148"
"242","737.0","2903.2","125.6","177","907","20","146"
"243","740.1","2915.5","127.1","170","886","20","142"
"244","743.2","2927.7","127.3","170","883","20","140"
"245","746.3","2939.8","127.5","169","881","20","140"
"246","748.8","2949.8","127.5","169","881","20","140"
"247","751.9","2962.0","127.1","170","886","21","140"
"248","755.0","2974.1","127.8","168","877","20","140"
"249","758.1","2986.1","128.1","167","873","20","140"
"250","761.2","2998.3","128.5","165","867","19","142"
"251","764.3","3010.5","127.3","170","883","20","142"
"252","767.4","3022.8","126.9","171","889","20","141"
"253","769.9","3032.7","126.9","171","889","20","141"
"254","773.0","3044.9","126.9","171","889","20","140"
"255","776.1","3057.0","127.5","169","881","20","141"
"256","779.2","3069.2","127.8","168","877","20","142"
"257","782.3","3081.3","127.5","169","881","20","143"
"258","785.4","3093.5","127.9","167","875","20","144"
"259","788.4","3105.7","126.8","172","890","20","144"
"260","791.5","3117.9","128.0","167","874","19","145"
"261","794.6","3130.0","127.0","171","888","20","145"
"262","797.2","3139.9","127.0","171","888","20","145"
"263","800.3","3152.2","127.5","169","881","20","145"
"264","803.3","3164.4","127.0","171","888","20","146"
"265","806.4","3176.7","127.0","171","888","20","147"
"266","809.5","3188.9","127.3","170","883","20","147"
"267","812.6","3201.1","127.6","168","879","20","148"
"268","815.2","3210.9","127.6","168","879","20","148"
"269","818.3","3223.0","127.6","168","879","20","147"
"270","821.3","3235.1","128.1","167","873","20","145"
"271","824.4","3247.3","127.9","167","875","20","144"
"272","827.5","3259.5","127.9","167","875","20","143"
"273","830.6","3271.5","129.0","163","861","19","143"
"274","833.7","3283.5","129.1","163","859","20","143"
"275","836.8","3295.6","128.6","165","866","20","145"
"276","839.3","3305.3","128.6","165","866","20","144"
"277","842.4","3317.3","128.5","165","867","20","143"
"278","845.5","3329.4","128.9","163","862","20","143"
"279","848.6","3341.5","128.4","165","869","20","143"
"280","851.7","3353.5","128.7","164","865","20","142"
"281","854.7","3365.7","128.2","166","871","20","142"
"282","857.8","3377.9","128.0","167","874","20","142"
"283","860.9","3390.1","127.8","168","877","20","141"
"284","863.5","3400.0","127.8","168","877","20","140"
"285","866.6","3412.1","127.4","169","882","20","141"
"286","869.7","3424.3","128.1","167","873","20","141"
"287","872.8","3436.5","127.9","167","875","20","141"
"288","875.8","3448.6","127.8","168","877","20","142"
"289","878.9","3460.8","128.1","167","873","20","142"
"290","881.5","3470.6","128.1","167","873","20","142"
"291","884.6","3482.8","127.8","168","877","20","142"
"292","887.7","3494.9","127.7","168","878","20","142"
"293","890.8","3507.1","128.6","165","866","20","142"
"294","893.9","3519.4","128.2","166","871","20","141"
"295","896.5","3529.2","128.2","166","871","20","141"
"296","899.5","3541.3","127.9","167","875","20","141"
"297","902.6","3553.2","128.6","165","866","20","141"
"298","905.7","3565.4","129.6","161","853","20","141"
"299","908.8","3577.5","127.9","167","875","20","141"
"300","911.9","3589.8","127.5","169","881","20","142"
"301","915.0","3601.9","128.0","167","874","20","142"
"302","918.0","3613.9","128.8","164","863","20","141"
"303","920.6","3623.7","128.8","164","863","20","140"
"304","923.7","3635.7","128.8","164","863","20","140"
"305","926.8","3647.7","128.9","163","862","20","141"
"306","929.9","3660.0","129.1","163","859","19","144"
"307","933.0","3672.0","127.7","168","878","20","145"
"308","936.1","3684.1","128.3","166","870","20","143"
"309","939.2","3696.1","128.3","166","870","20","142"
"310","942.2","3708.2","128.6","165","866","20","142"
"311","945.3","3720.3","128.6","165","866","20","141"
"312","947.9","3730.1","128.6","165","866","20","141"
"313","951.0","3742.1","128.1","167","873","20","141"
"314","954.1","3754.3","128.8","164","863","20","141"
"315","957.1","3766.3","128.5","165","867","20","142"
"316","960.2","3778.4","128.2","166","871","20","144"
"317","963.3","3790.7","127.5","169","881","20","144"
"318","966.4","3802.9","126.8","172","890","20","144"
"319","969.5","3815.1","126.6","172","893","20","146"
"320","972.5","3827.3","126.8","172","890","20","146"
"321","975.6","3839.5","126.8","172","890","20","145"
"322","978.7","3851.7","126.6","172","893","20","144"
"323","981.8","3864.0","126.5","173","895","20","144"
"324","984.9","3876.2","126.5","173","895","20","144"
"325","987.5","3886.2","126.5","173","895","20","143"
"326","990.5","3898.3","126.2","174","899","20","143"
"327","994.1","3912.8","127.3","170","883","19","143"
"328","996.7","3922.8","127.3","170","883","19","144"
"329","999.8","3935.1","125.7","176","906","20","144"
"330","1002.9","3947.4","125.2","178","913","20","145"
"331","1005.9","3959.7","125.7","176","906","20","145"
"332","1009.0","3972.1","125.5","177","909","20","146"
"333","1012.1","3984.3","125.7","176","906","20","146"
"334","1015.2","3996.6","126.7","172","892","19","148"
"335","1018.3","4009.0","126.1","175","900","20","148"
"336","1021.4","4021.2","125.9","175","903","20","147"
"337","1024.5","4033.5","126.0","175","902","19","147"
"338","1027.6","4045.8","126.6","172","893","20","147"
"339","1030.7","4058.1","126.7","172","892","20","148"
"340","1033.8","4070.4","126.8","172","890","20","147"
"341","1036.9","4082.6","127.4","169","882","20","147"
"342","1039.9","4094.8","126.9","171","889","20","147"
"343","1043.0","4107.0","126.9","171","889","20","147"
"344","1045.6","4116.9","126.9","171","889","20","146"
"345","1048.7","4129.1","127.0","171","888","20","146"
"346","1051.8","4141.2","127.2","170","885","20","145"
"347","1054.8","4153.5","127.5","169","881","20","145"
"348","1057.9","4165.6","126.8","172","890","19","145"
"349","1061.0","4177.9","127.3","170","883","19","145"
"350","1064.1","4190.3","126.1","175","900","20","147"
"351","1067.2","4202.6","125.5","177","909","19","148"
"352","1070.3","4214.8","126.0","175","902","19","146"
"353","1073.4","4227.1","126.2","174","899","20","146"
"354","1076.5","4239.4","126.6","172","893","20","146"
"355","1079.6","4251.6","126.6","172","893","20","146"
"356","1082.6","4263.8","126.7","172","892","19","146"
"357","1085.7","4276.1","126.5","173","895","20","146"
"358","1088.8","4288.4","126.1","175","900","20","146"
"359","1091.9","4300.5","126.6","172","893","19","145"
"360","1095.5","4314.9","127.8","168","877","19","146"
"361","1098.6","4327.1","127.2","170","885","19","147"
"362","1101.7","4339.2","127.2","170","885","19","146"
"363","1104.8","4351.4","127.2","170","885","19","146"
"364","1107.8","4363.7","126.5","173","895","19","146"
"365","1110.9","4375.9","127.1","170","886","20","146"
"366","1114.0","4388.1","126.5","173","895","19","145"
"367","1117.1","4400.3","127.3","170","883","20","145"
"368","1120.2","4412.4","128.2","166","871","20","144"
"369","1122.7","4422.3","128.2","166","871","20","144"
"370","1125.8","4434.5","127.1","170","886","20","144"
"371","1128.9","4446.7","126.9","171","889","19","146"
"372","1132.0","4459.0","126.8","172","890","20","146"
"373","1135.1","4471.2","125.9","175","903","20","145"
"374","1138.2","4483.5","126.7","172","892","20","145"
"375","1141.2","4495.7","126.3","174","897","20","146"
"376","1144.3","4507.9","126.7","172","892","19","146"
"377","1147.4","4520.1","126.9","171","889","19","146"
"378","1150.5","4532.1","128.0","167","874","19","148"
"379","1153.6","4544.2","127.3","170","883","19","148"
"380","1156.7","4556.4","127.1","170","886","19","148"
"381","1159.7","4568.5","127.4","169","882","19","148"
"382","1162.8","4580.7","127.2","170","885","19","148"
"383","1165.9","4593.0","126.9","171","889","19","148"
"384","1169.0","4605.1","127.3","170","883","20","149"
"385","1172.1","4617.2","127.5","169","881","19","148"
"386","1175.2","4629.3","128.2","166","871","19","148"
"387","1178.8","4643.7","127.8","168","877","19","148"
"388","1181.9","4655.7","127.8","168","877","19","147"
"389","1185.0","4667.7","128.4","165","869","19","147"
"390","1188.1","4679.9","127.9","167","875","19","147"
"391","1191.1","4692.1","127.3","170","883","19","147"
"392","1194.2","4704.2","127.4","169","882","19","147"
"393","1197.3","4716.4","127.0","171","888","20","147"
"394","1200.4","4728.6","127.0","171","888","19","149"
"395","1203.5","4740.7","127.0","171","888","20","150"
"396","1206.6","4752.9","127.0","171","888","19","149"
"397","1210.2","4767.3","127.6","168","879","19","148"
"398","1213.2","4779.4","126.8","172","890","19","148"
"399","1216.3","4791.7","126.7","172","892","19","149"
"400","1219.4","4803.9","126.8","172","890","20","150"
"401","1222.5","4816.0","127.4","169","882","19","150"
"402","1225.6","4828.2","128.1","167","873","19","149"
"403","1228.7","4840.3","127.3","170","883","19","148"
"404","1231.8","4852.5","127.3","170","883","19","149"
"405","1234.9","4864.6","127.0","171","888","19","148"
"406","1237.9","4876.9","127.3","170","883","20","148"
"407","1241.0","4889.0","127.4","169","882","20","147"
"408","1244.1","4901.1","128.1","167","873","20","147"
"409","1247.2","4913.3","127.2","170","885","20","148"
"410","1250.3","4925.4","127.4","169","882","20","148"
"411","1252.8","4935.3","127.4","169","882","20","148"
"412","1255.9","4947.6","127.3","170","883","20","148"
"413","1259.0","4959.6","126.7","172","892","20","148"
"414","1262.1","4971.8","128.0","167","874","19","148"
"415","1265.2","4983.9","127.3","170","883","19","149"
"416","1268.2","4995.9","127.8","168","877","20","150"
"417","1271.4","5008.0","127.7","168","878","19","151"
"418","1275.0","5022.4","128.2","166","871","19","150"
"419","1278.0","5034.5","127.7","168","878","19","149"
"420","1281.1","5046.5","128.2","166","871","19","148"
"421","1284.2","5058.5","128.2","166","871","19","147"
"422","1287.3","5070.8","127.5","169","881","19","147"
"423","1290.4","5082.9","127.2","170","885","19","147"
"424","1293.5","5095.2","128.1","167","873","19","147"
"425","1296.6","5107.5","127.1","170","886","19","147"
"426","1299.7","5119.7","126.8","172","890","20","147"
"427","1302.8","5131.7","127.0","171","888","19","147"
"428","1305.9","5143.8","128.4","165","869","19","147"
"429","1309.0","5155.9","128.7","164","865","20","146"
"430","1312.1","5167.9","128.4","165","869","20","146"
"431","1315.2","5179.9","128.3","166","870","19","145"
"432","1318.2","5192.0","128.8","164","863","19","145"
"433","1321.3","5204.1","127.8","168","877","19","145"
"434","1324.4","5216.3","127.1","170","886","20","145"
"435","1327.5","5228.6","127.1","170","886","19","144"
"436","1330.6","5240.7","127.1","170","886","20","145"
"437","1333.7","5253.0","128.1","167","873","20","145"
"438","1336.8","5265.2","127.9","167","875","19","146"
"439","1339.9","5277.2","126.6","172","893","19","147"
"440","1342.9","5289.4","127.2","170","885","19","148"
"441","1346.0","5301.5","127.7","168","878","19","148"
"442","1349.1","5313.6","127.6","168","879","19","148"
"443","1352.2","5325.7","127.6","168","879","19","148"
"444","1355.3","5337.9","127.8","168","877","20","149"
"445","1358.4","5350.0","127.9","167","875","19","149"
"446","1361.5","5362.2","127.5","169","881","19","149"
"447","1364.6","5374.6","126.6","172","893","19","149"
"448","1367.7","5386.8","126.4","173","896","20","149"
"449","1370.7","5398.9","126.4","173","896","20","149"
"450","1373.8","5411.2","127.6","168","879","19","148"
"451","1376.9","5423.3","126.9","171","889","20","148"
"452","1380.0","5435.7","127.4","169","882","19","148"
"453","1383.4","5455.8","126.9","171","889","19","109"
"454","1387.0","5459.9","184467440737095360.0","0","300","19","108"
"455","1390.1","5464.2","184467440737095296.0","0","300","19","108"
"456","1393.7","5471.4","184467440737095200.0","0","300","19","109"
"457","1396.8","5477.7","255.8","21","371","19","108"
"458","1400.4","5485.4","234.3","27","393","19","109"
"459","1403.5","5492.4","234.3","27","393","19","110"
"460","1406.5","5500.0","219.2","33","414","19","111"
"461","1409.6","5509.7","201.8","43","446","19","112"
"462","1412.7","5520.4","160.8","84","589","19","114"
"463","1415.8","5531.5","145.1","115","694","19","114"
"464","0.5","2.3","0.0","","","0","115"
"465","3.6","14.7","124.7","180","921","20","119"
"466","6.7","26.8","127.9","167","875","19","120"
"467","9.8","38.8","128.8","164","863","20","122"
"468","12.9","51.0","127.6","168","879","20","123"
"469","15.9","63.3","126.0","175","902","20","124"
"470","18.5","73.2","126.0","175","902","20","126"
"471","21.6","85.4","127.2","170","885","20","127"
"472","24.7","97.6","127.2","170","885","20","128"
"473","27.8","109.8","127.6","168","879","20","130"
"474","30.8","122.1","126.8","172","890","20","130"
"475","33.9","134.5","125.4","177","910","20","130"
"476","37.0","146.6","127.4","169","882","20","129"
"477","40.1","158.9","126.9","171","889","20","129"
"478","43.2","171.2","126.0","175","902","20","130"
"479","46.2","183.3","126.9","171","889","19","133"
"480","48.8","193.3","126.9","171","889","19","135"
"481","51.9","205.5","126.6","172","893","20","138"
"482","55.0","217.7","126.3","174","897","19","140"
"483","58.6","232.4","125.7","176","906","19","141"
"484","61.2","242.4","125.7","176","906","19","141"
"485","64.2","254.7","126.1","175","900","20","142"
"486","67.3","267.0","126.0","175","902","20","142"
"487","70.4","279.3","125.7","176","906","20","142"
"488","74.0","293.8","127.2","170","885","19","144"
"489","77.1","305.8","127.8","168","877","19","145"
"490","80.2","318.0","127.8","168","877","19","145"
"491","83.3","330.0","128.3","166","870","19","144"
"492","86.4","342.1","128.2","166","871","19","142"
"493","89.5","354.3","127.6","168","879","20","141"
"494","92.6","366.5","127.5","169","881","19","140"
"495","95.7","378.7","127.0","171","888","20","139"
"496","98.8","390.8","128.2","166","871","20","139"
"497","101.9","403.0","127.6","168","879","20","139"
"498","104.9","415.1","127.9","167","875","20","140"
"499","108.0","427.2","127.9","167","875","20","142"
"500","110.6","437.2","127.9","167","875","20","143"
"501","113.7","449.5","126.7","172","892","20","144"
"502","116.8","461.7","126.4","173","896","20","144"
"503","119.9","473.8","126.9","171","889","20","143"
"504","123.0","486.0","127.4","169","882","19","142"
"505","126.0","498.2","127.9","167","875","19","143"
"506","129.1","510.3","126.8","172","890","19","143"
"507","132.2","522.5","126.4","173","896","19","144"
"508","135.3","534.8","126.7","172","892","20","144"
"509","138.4","547.1","126.4","173","896","20","146"
"510","141.4","559.4","126.3","174","897","20","146"
"511","144.5","571.7","125.9","175","903","20","147"
"512","147.6","584.0","127.1","170","886","20","146"
"513","150.7","596.2","127.5","169","881","20","144"
"514","153.8","608.3","127.0","171","888","20","143"
"515","156.4","618.3","127.0","171","888","20","143"
"516","159.5","630.4","127.2","170","885","20","143"
"517","162.6","642.6","127.8","168","877","20","143"
"518","165.6","654.7","127.5","169","881","20","142"
"519","168.7","667.1","127.8","168","877","20","142"
"520","171.8","679.4","126.8","172","890","20","143"
"521","174.4","689.3","126.8","172","890","20","144"
"522","177.5","701.6","127.0","171","888","20","145"
"523","180.6","713.9","126.8","172","890","20","146"
"524","183.6","726.2","126.3","174","897","21","148"
"525","186.2","736.4","126.3","174","897","21","148"
"526","189.3","748.6","126.0","175","902","21","148"
"527","192.4","761.0","125.9","175","903","20","148"
"528","195.5","773.2","126.1","175","900","20","147"
"529","198.6","785.4","126.7","172","892","19","147"
"530","201.7","797.6","126.5","173","895","19","146"
"531","204.7","809.8","127.0","171","888","19","146"
"532","207.8","822.0","127.2","170","885","19","147"
"533","210.9","834.2","125.9","175","903","19","148"
"534","214.0","846.5","126.0","175","902","19","148"
"535","217.1","858.8","126.6","172","893","19","148"
"536","220.7","873.4","126.0","175","902","19","148"
"537","223.8","885.7","126.1","175","900","19","148"
"538","226.9","897.9","126.3","174","897","19","147"
"539","230.0","910.2","125.9","175","903","19","149"
"540","233.1","922.5","125.9","175","903","19","151"
"541","236.2","934.7","126.4","173","896","19","152"
"542","239.3","946.9","126.3","174","897","19","151"
"543","242.3","959.1","126.4","173","896","19","150"
"544","245.4","971.2","126.5","173","895","19","149"
"545","249.0","985.8","126.5","173","895","19","147"
"546","252.1","998.0","126.5","173","895","19","147"
"547","255.2","1010.1","126.5","173","895","19","147"
"548","258.3","1022.4","127.2","170","885","19","148"
"549","261.4","1034.5","127.0","171","888","19","148"
"550","264.5","1046.7","127.0","171","888","19","149"
"551","267.5","1058.9","126.4","173","896","19","149"
"552","270.6","1071.0","127.2","170","885","19","149"
"553","273.7","1083.0","126.8","172","890","20","149"
"554","276.8","1095.3","127.5","169","881","19","148"
"555","279.8","1107.4","127.2","170","885","19","148"
"556","282.9","1119.6","126.6","172","893","20","149"
