"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"159","479.7","1890.1","128.4","165","869","19","138"
"160","482.8","1902.3","127.9","167","875","19","138"
"161","485.8","1914.4","127.2","170","885","19","140"
"162","488.9","1926.7","127.0","171","888","20","141"
"163","492.0","1938.7","126.7","172","892","20","141"
"164","495.1","1950.8","127.6","168","879","19","141"
"165","498.7","1965.2","128.2","166","871","19","142"
"166","501.8","1977.1","128.7","164","865","19","142"
"167","504.9","1989.3","127.8","168","877","19","141"
"168","507.4","1999.2","127.8","168","877","19","141"
"169","510.5","2011.3","126.9","171","889","20","139"
"170","513.6","2023.4","128.0","167","874","19","138"
"171","516.7","2035.5","129.0","163","861","20","138"
"172","519.8","2047.6","127.2","170","885","19","140"
"173","522.8","2059.7","127.8","168","877","19","141"
"174","525.9","2071.8","126.9","171","889","19","141"
"175","529.0","2084.0","127.7","168","878","19","140"
"176","532.1","2096.2","127.7","168","878","20","140"
"177","535.2","2108.2","127.4","169","882","20","141"
"178","538.3","2120.4","128.1","167","873","19","141"
"179","541.3","2132.6","127.7","168","878","20","141"
"180","544.4","2144.7","126.5","173","895","19","142"
"181","547.5","2156.7","128.1","167","873","19","142"
"182","550.6","2168.9","128.6","165","866","19","141"
"183","553.7","2181.0","127.5","169","881","19","141"
"184","556.8","2193.2","127.0","171","888","20","142"
"185","559.9","2205.3","127.6","168","879","19","143"
"186","563.0","2217.5","127.9","167","875","19","143"
"187","566.0","2229.6","127.3","170","883","19","142"
"188","569.1","2241.9","127.5","169","881","19","140"
"189","572.2","2254.2","126.7","172","892","20","140"
"190","575.3","2266.3","126.6","172","893","20","141"
"191","578.4","2278.4","127.5","169","881","20","141"
"192","581.5","2290.6","127.2","170","885","20","141"
"193","584.6","2302.8","127.4","169","882","19","141"
"194","587.6","2314.9","127.2","170","885","20","142"
"195","590.7","2327.1","127.7","168","878","20","143"
"196","593.8","2339.4","127.3","170","883","20","143"
"197","597.0","2351.7","127.6","168","879","20","142"
"198","600.0","2363.9","127.2","170","885","19","142"
"199","603.1","2376.2","126.8","172","890","20","141"
"200","606.2","2388.4","126.2","174","899","19","142"
"201","609.3","2400.6","127.4","169","882","19","141"
"202","612.4","2412.9","126.8","172","890","20","141"
"203","615.5","2425.1","126.8","172","890","19","141"
"204","618.6","2437.4","126.4","173","896","20","141"
"205","621.7","2449.5","126.4","173","896","20","141"
"206","624.8","2461.8","126.6","172","893","20","140"
"207","627.9","2474.1","126.6","172","893","20","140"
"208","630.9","2486.2","127.1","170","886","20","140"
"209","634.0","2498.3","127.1","170","886","20","139"
"210","637.1","2510.5","127.3","170","883","19","139"
"211","640.2","2522.5","127.8","168","877","19","141"
"212","643.3","2534.8","127.5","169","881","19","141"
"213","646.4","2547.0","126.7","172","892","20","142"
"214","649.4","2559.1","126.7","172","892","20","143"
"215","652.5","2571.3","127.6","168","879","20","144"
"216","655.6","2583.6","126.6","172","893","20","144"
"217","658.7","2595.8","126.3","174","897","20","143"
"218","661.3","2605.8","126.3","174","897","20","142"
"219","664.4","2618.1","127.0","171","888","20","140"
"220","667.5","2630.3","126.9","171","889","20","140"
"221","670.6","2642.6","126.2","174","899","20","140"
"222","673.7","2655.0","126.2","174","899","20","139"
"223","676.7","2667.2","126.7","172","892","20","139"
"224","679.3","2677.2","126.7","172","892","20","138"
"225","682.4","2689.4","126.5","173","895","20","137"
"226","685.5","2701.7","127.4","169","882","20","138"
"227","688.6","2714.0","126.6","172","893","20","139"
"228","691.7","2726.2","126.4","173","896","20","142"
"229","694.8","2738.3","126.7","172","892","19","143"
"230","697.8","2750.4","128.2","166","871","20","143"
"231","700.9","2762.7","126.5","173","895","20","141"
"232","704.0","2774.9","126.7","172","892","20","139"
"233","706.6","2784.9","126.7","172","892","20","139"
"234","709.6","2797.0","127.4","169","882","20","139"
"235","712.7","2809.1","127.9","167","875","20","141"
"236","715.8","2821.2","127.9","167","875","20","143"
"237","718.9","2833.3","128.1","167","873","20","143"
"238","722.0","2845.5","127.7","168","878","20","143"
"239","725.1","2857.7","127.9","167","875","19","145"
"240","728.2","2869.9","126.6","172","893","20","146"
"241","731.3","2882.0","126.7","172","892","19","147"
"242","734.4","2894.2","128.1","167","873","19","145"
"243","737.4","2906.2","127.9","167","875","20","144"
"244","740.5","2918.5","127.6","168","879","20","141"
"245","743.6","2930.8","126.8","172","890","20","140"
"246","746.7","2943.0","126.2","174","899","20","141"
"247","749.8","2955.1","126.5","173","895","20","141"
"248","752.8","2967.2","127.7","168","878","19","141"
"249","756.0","2979.6","127.7","168","878","19","141"
"250","759.0","2991.8","126.5","173","895","20","142"
"251","762.1","3004.0","127.4","169","882","20","140"
"252","764.7","3013.9","127.4","169","882","20","139"
"253","767.8","3026.2","127.3","170","883","20","137"
"254","770.9","3038.4","127.2","170","885","20","137"
"255","774.0","3050.7","127.2","170","885","21","138"
"256","777.1","3062.9","126.7","172","892","20","139"
"257","779.6","3072.9","126.7","172","892","20","139"
"258","782.7","3085.3","126.6","172","893","20","139"
"259","785.8","3097.3","125.9","175","903","20","138"
"260","788.9","3109.4","127.8","168","877","20","139"
"261","792.0","3121.7","128.5","165","867","19","140"
"262","795.1","3133.9","127.7","168","878","20","141"
"263","797.6","3143.8","127.7","168","878","20","142"
"264","800.7","3156.1","127.3","170","883","20","142"
"265","803.8","3168.3","127.3","170","883","20","141"
"266","806.9","3180.7","126.5","173","895","20","140"
"267","810.0","3193.1","126.9","171","889","20","140"
"268","812.6","3203.1","126.9","171","889","20","141"
"269","815.7","3215.5","125.4","177","910","20","140"
"270","818.8","3227.8","125.9","175","903","20","142"
"271","821.9","3239.9","127.0","171","888","20","142"
"272","825.0","3252.1","127.2","170","885","20","141"
"273","828.0","3264.5","126.1","175","900","21","142"
"274","830.6","3274.5","126.1","175","900","21","142"
"275","833.7","3286.9","125.2","178","913","21","140"
"276","836.8","3299.2","126.1","175","900","20","140"
"277","839.9","3311.3","126.4","173","896","20","141"
"278","842.9","3323.5","127.3","170","883","20","142"
"279","846.0","3335.7","127.0","171","888","20","143"
"280","848.6","3345.6","127.0","171","888","20","142"
"281","851.6","3357.7","126.8","172","890","20","142"
"282","854.7","3369.8","127.8","168","877","20","142"
"283","857.8","3381.9","127.5","169","881","20","141"
"284","860.9","3394.1","128.0","167","874","19","142"
"285","864.0","3406.5","126.6","172","893","20","143"
"286","867.1","3418.8","125.8","176","905","20","144"
"287","870.2","3431.1","126.3","174","897","20","143"
"288","873.2","3443.2","127.2","170","885","19","143"
"289","876.3","3455.4","127.3","170","883","20","143"
"290","879.4","3467.6","127.1","170","886","19","143"
"291","882.5","3479.8","127.4","169","882","20","143"
"292","885.6","3491.9","127.8","168","877","19","143"
"293","888.7","3503.9","128.3","166","870","19","144"
"294","891.8","3516.2","126.7","172","892","20","143"
"295","894.8","3528.4","126.6","172","893","19","142"
"296","897.4","3538.3","126.6","172","893","19","142"
"297","900.5","3550.7","127.3","170","883","20","143"
"298","903.6","3563.1","125.8","176","905","20","143"
"299","906.7","3575.4","126.3","174","897","20","141"
"300","909.2","3585.4","126.3","174","897","20","141"
"301","912.3","3597.8","126.7","172","892","20","140"
"302","915.4","3610.1","126.4","173","896","20","139"
"303","918.5","3622.3","127.2","170","885","19","140"
"304","921.6","3634.4","127.6","168","879","20","140"
"305","924.2","3644.4","127.6","168","879","20","139"
"306","927.3","3656.6","126.7","172","892","20","138"
"307","930.3","3668.8","127.2","170","885","20","137"
"308","933.4","3681.2","126.9","171","889","20","138"
"309","936.5","3693.5","126.1","175","900","20","138"
"310","939.1","3703.4","126.1","175","900","20","137"
"311","942.2","3715.5","127.0","171","888","20","136"
"312","945.2","3727.6","128.4","165","869","20","136"
"313","948.3","3739.9","126.9","171","889","20","136"
"314","951.4","3752.2","127.1","170","886","20","135"
"315","954.5","3764.2","128.6","165","866","20","137"
"316","957.1","3774.0","128.6","165","866","20","138"
"317","960.2","3786.1","128.5","165","867","20","138"
"318","963.3","3798.3","128.0","167","874","20","139"
"319","966.3","3810.6","127.8","168","877","20","139"
"320","969.5","3822.9","126.4","173","896","20","138"
"321","972.5","3835.0","127.1","170","886","20","139"
"322","975.1","3845.0","127.1","170","886","20","139"
"323","978.2","3857.2","127.1","170","886","20","138"
"324","981.3","3869.3","127.7","168","878","20","138"
"325","984.4","3881.4","128.1","167","873","20","137"
"326","987.4","3893.6","127.7","168","878","20","137"
"327","990.5","3905.8","127.8","168","877","20","137"
"328","993.1","3915.8","127.8","168","877","20","138"
"329","996.2","3928.0","127.4","169","882","20","138"
"330","999.3","3940.4","126.4","173","896","21","138"
"331","1001.8","3950.4","126.4","173","896","21","136"
"332","1004.9","3962.7","126.8","172","890","21","135"
"333","1008.0","3975.0","126.6","172","893","20","134"
"334","1010.6","3985.0","126.2","174","899","20","134"
"335","1013.7","3997.4","126.8","172","890","21","134"
"336","1016.8","4009.6","125.6","177","907","20","135"
"337","1019.8","4021.7","127.4","169","882","19","137"
"338","1022.9","4033.9","128.0","167","874","20","139"
"339","1026.0","4046.3","126.1","175","900","20","139"
"340","1028.6","4056.4","126.1","175","900","20","139"
"341","1031.6","4068.6","125.7","176","906","21","137"
"342","1034.7","4081.0","126.0","175","902","21","136"
"343","1037.8","4093.1","127.7","168","878","19","136"
"344","1040.9","4105.0","129.3","162","857","19","137"
"345","1044.0","4117.1","127.8","168","877","19","138"
"346","1047.1","4129.4","127.2","170","885","20","139"
"347","1050.2","4141.5","127.5","169","881","20","140"
"348","1052.7","4151.4","127.5","169","881","20","140"
"349","1055.8","4163.6","127.8","168","877","20","142"
"350","1058.9","4175.8","127.4","169","882","20","142"
"351","1062.0","4187.9","127.1","170","886","20","143"
"352","1065.1","4200.1","128.0","167","874","20","144"
"353","1068.2","4212.3","127.7","168","878","20","145"
"354","1071.3","4224.5","127.2","170","885","20","144"
"355","1074.4","4236.7","127.7","168","878","20","143"
"356","1076.9","4246.6","127.7","168","878","20","141"
"357","1080.0","4258.9","127.4","169","882","20","141"
"358","1083.1","4271.1","126.7","172","892","20","142"
"359","1086.2","4283.2","128.8","164","863","20","143"
"360","1089.3","4295.2","128.4","165","869","20","143"
"361","1092.4","4307.4","127.6","168","879","20","143"
"362","1094.9","4317.3","127.6","168","879","20","142"
"363","1098.0","4329.3","128.2","166","871","20","141"
"364","1101.1","4341.8","128.1","167","873","20","141"
"365","1104.2","4354.1","126.7","172","892","20","140"
"366","1106.8","4364.1","126.7","172","892","20","139"
"367","1109.9","4376.5","125.9","175","903","21","138"
"368","1113.0","4388.7","125.8","176","905","21","137"
"369","1116.0","4400.7","127.7","168","878","20","137"
"370","1119.1","4412.8","128.1","167","873","20","138"
"371","1121.7","4422.8","128.1","167","873","20","139"
"372","1124.8","4435.0","126.8","172","890","21","139"
"373","1127.8","4447.1","126.7","172","892","20","139"
"374","1130.9","4459.1","128.2","166","871","19","140"
"375","1134.0","4471.2","128.3","166","870","20","141"
"376","1137.1","4483.5","127.3","170","883","20","142"
"377","1140.1","4495.6","126.9","171","889","20","142"
"378","1143.2","4507.7","127.1","170","886","20","143"
"379","1146.3","4519.8","127.8","168","877","19","143"
"380","1149.4","4532.0","127.7","168","878","20","143"
"381","1152.5","4544.3","127.2","170","885","20","143"
"382","1155.6","4556.4","128.3","166","870","20","143"
"383","1158.7","4568.6","127.8","168","877","20","143"
"384","1161.8","4580.8","127.3","170","883","20","143"
"385","1164.9","4592.9","128.2","166","871","19","143"
"386","1167.4","4602.7","128.2","166","871","19","143"
"387","1170.5","4614.8","127.9","167","875","20","142"
"388","1173.6","4627.0","127.8","168","877","20","141"
"389","1176.7","4639.3","127.6","168","879","20","140"
"390","1179.8","4651.6","126.7","172","892","20","141"
"391","1182.3","4661.6","126.7","172","892","20","141"
"392","1185.4","4673.7","126.5","173","895","20","139"
"393","1188.5","4685.8","128.0","167","874","20","138"
"394","1191.6","4697.9","128.7","164","865","20","136"
"395","1194.7","4710.0","128.6","165","866","20","137"
"396","1197.3","4720.0","129.0","163","861","20","137"
"397","1200.4","4732.4","127.0","171","888","21","137"
"398","1203.5","4744.9","125.6","177","907","21","135"
"399","1206.5","4757.1","126.5","173","895","20","133"
"400","1209.6","4769.1","128.7","164","865","19","134"
"401","1212.7","4781.2","128.3","166","870","20","137"
"402","1215.3","4791.2","128.3","166","870","20","139"
"403","1218.4","4803.4","126.3","174","897","20","140"
"404","1221.4","4815.5","127.4","169","882","19","141"
"405","1224.5","4827.7","127.8","168","877","20","141"
"406","1227.6","4839.7","127.2","170","885","20","141"
"407","1230.7","4852.0","127.5","169","881","19","141"
"408","1233.8","4864.5","127.0","171","888","20","141"
"409","1236.4","4874.7","125.8","176","905","20","141"
"410","1239.5","4887.1","125.5","177","909","21","140"
"411","1242.6","4899.4","126.1","175","900","21","138"
"412","1245.1","4909.5","126.1","175","900","21","137"
"413","1248.2","4921.9","126.3","174","897","20","137"
"414","1251.3","4934.3","125.1","179","915","21","137"
"415","1253.9","4944.4","125.1","179","915","21","136"
"416","1256.9","4956.5","125.8","176","905","20","136"
"417","1260.0","4968.7","127.1","170","886","20","137"
"418","1263.1","4981.1","126.4","173","896","20","138"
"419","1265.7","4991.1","126.4","173","896","20","137"
"420","1268.8","5003.4","126.6","172","893","20","137"
"421","1271.8","5015.7","126.5","173","895","20","137"
"422","1274.9","5027.9","126.5","173","895","20","137"
"423","1277.5","5038.0","126.5","173","895","20","137"
"424","1280.6","5050.4","126.0","175","902","21","138"
"425","1283.6","5062.5","125.9","175","903","20","139"
"426","1286.7","5074.9","126.3","174","897","20","140"
"427","1289.3","5084.9","126.3","174","897","20","140"
"428","1292.4","5097.1","126.4","173","896","20","139"
"429","1295.5","5109.2","127.3","170","883","20","140"
"430","1298.6","5121.3","128.1","167","873","20","139"
"431","1301.7","5133.7","128.3","166","870","20","140"
"432","1304.8","5146.2","125.2","178","913","21","141"
"433","1307.4","5156.2","125.2","178","913","21","141"
"434","1310.4","5168.5","125.9","175","903","20","140"
"435","1313.5","5181.0","126.4","173","896","20","140"
"436","1316.6","5193.4","126.5","173","895","20","140"
"437","1319.2","5203.3","126.5","173","895","20","140"
"438","1322.8","5217.5","128.5","165","867","19","142"
"439","1325.4","5227.5","128.5","165","867","19","142"
"440","1328.4","5239.7","127.7","168","878","20","142"
"441","1331.5","5251.9","126.8","172","890","20","143"
"442","1334.6","5264.0","126.4","173","896","19","143"
"443","1337.7","5276.1","127.2","170","885","20","145"
"444","1340.8","5288.2","127.2","170","885","19","145"
"445","1343.8","5300.4","127.7","168","878","19","144"
"446","1346.9","5312.6","126.8","172","890","20","144"
"447","1350.0","5324.9","126.8","172","890","20","144"
"448","1353.1","5337.2","127.4","169","882","20","144"
"449","1356.2","5349.3","127.1","170","886","20","145"
"450","1359.3","5361.4","127.0","171","888","20","144"
"451","1362.4","5373.6","127.5","169","881","20","144"
"452","1365.4","5385.7","127.6","168","879","20","144"
"453","1368.5","5397.9","126.9","171","889","20","143"
"454","1371.6","5410.1","127.1","170","886","19","144"
"455","1374.7","5422.4","126.3","174","897","20","144"
"456","1377.3","5432.4","126.3","174","897","20","144"
"457","1380.6","5454.1","126.5","173","895","20","97"
"458","1384.3","5458.4","184467440737095296.0","0","300","20","98"
"459","1387.4","5463.3","184467440737095296.0","0","300","20","100"
"460","1390.4","5469.3","313.9","11","338","20","100"
"461","0.5","1.4","0.0","","","0","99"
"462","3.6","13.3","132.1","152","822","22","103"
"463","6.7","25.8","124.8","180","919","20","105"
"464","9.2","35.9","124.8","180","919","20","107"
"465","12.3","48.4","124.4","182","925","20","110"
"466","15.4","60.9","123.6","185","937","20","111"
"467","18.5","73.3","123.9","184","933","20","114"
"468","21.6","85.7","125.4","177","910","19","116"
"469","24.6","97.8","126.1","175","900","20","117"
"470","27.7","110.2","126.0","175","902","19","118"
"471","30.8","122.4","126.0","175","902","20","120"
"472","33.9","134.6","127.3","170","883","20","121"
"473","36.5","144.6","127.3","170","883","20","121"
"474","39.5","156.8","126.4","173","896","20","121"
"475","42.6","169.0","126.6","172","893","20","121"
"476","45.7","181.1","127.5","169","881","20","122"
"477","48.8","193.5","128.0","167","874","19","124"
"478","51.9","205.8","125.6","177","907","20","127"
"479","55.0","218.1","126.8","172","890","20","130"
"480","58.1","230.2","127.8","168","877","19","130"
"481","61.2","242.3","128.2","166","871","20","132"
"482","63.7","252.3","128.2","166","871","20","133"
"483","66.8","264.7","126.2","174","899","20","133"
"484","69.9","277.0","125.5","177","909","21","134"
"485","73.0","289.4","126.1","175","900","20","135"
"486","76.1","301.7","126.2","174","899","20","135"
"487","78.6","311.7","126.2","174","899","20","136"
"488","81.7","324.0","125.4","177","910","20","136"
"489","84.8","336.3","126.8","172","890","20","135"
"490","87.9","348.7","126.4","173","896","20","135"
"491","91.0","360.9","126.4","173","896","20","137"
"492","93.5","371.0","126.4","173","896","20","138"
"493","96.6","383.2","125.8","176","905","20","138"
"494","99.7","395.6","127.0","171","888","20","138"
"495","102.8","407.8","126.0","175","902","20","136"
"496","105.9","420.0","127.3","170","883","20","135"
"497","108.5","430.0","127.3","170","883","20","135"
"498","111.5","442.4","126.5","173","895","20","134"
"499","114.6","454.6","125.5","177","909","20","135"
"500","117.7","466.9","127.2","170","885","20","135"
"501","120.8","479.2","126.9","171","889","20","136"
"502","123.9","491.6","125.4","177","910","20","136"
"503","126.5","501.6","125.4","177","910","20","135"
"504","129.6","514.3","124.3","182","927","20","133"
"505","132.6","526.7","125.2","178","913","21","132"
"506","135.7","539.0","126.7","172","892","19","132"
"507","138.8","551.0","128.5","165","867","19","132"
"508","141.9","563.0","128.8","164","863","19","133"
"509","145.0","575.3","126.0","175","902","20","134"
"510","148.0","587.4","126.7","172","892","19","135"
"511","151.1","599.5","126.7","172","892","19","136"
"512","154.2","611.7","127.5","169","881","19","137"
"513","157.3","623.8","127.3","170","883","19","138"
"514","160.4","636.1","126.2","174","899","20","139"
"515","162.9","646.1","126.2","174","899","20","140"
"516","166.0","658.4","126.0","175","902","20","141"
"517","169.1","670.7","125.9","175","903","20","141"
"518","172.2","683.0","126.4","173","896","20","140"
"519","175.3","695.1","126.9","171","889","20","139"
"520","178.4","707.4","127.4","169","882","20","139"
"521","181.4","719.6","127.2","170","885","20","138"
"522","184.5","731.7","127.8","168","877","19","138"
"523","187.6","743.9","127.6","168","879","20","137"
"524","190.7","756.1","127.1","170","886","19","138"
"525","193.3","766.0","127.1","170","886","19","140"
"526","196.4","778.3","126.4","173","896","20","140"
"527","199.5","790.5","126.9","171","889","20","140"
"528","202.5","802.8","127.1","170","886","20","139"
"529","205.6","815.1","126.5","173","895","20","138"
"530","208.7","827.3","127.1","170","886","20","137"
"531","211.3","837.3","127.1","170","886","20","136"
"532","214.4","849.6","126.6","172","893","21","135"
"533","217.5","861.8","126.5","173","895","20","135"
"534","220.6","874.1","126.9","171","889","20","135"
"535","223.6","886.3","127.5","169","881","20","134"
"536","226.7","898.6","126.6","172","893","20","134"
"537","229.3","908.6","126.6","172","893","20","134"
"538","232.4","920.9","126.1","175","900","20","134"
"539","235.5","932.9","126.9","171","889","20","136"
"540","238.6","945.2","128.1","167","873","20","136"
"541","241.7","957.6","126.0","175","902","21","136"
"542","244.2","967.7","126.0","175","902","21","135"
"543","247.3","980.0","125.4","177","910","20","135"
"544","250.4","992.3","126.1","175","900","19","136"
"545","253.5","1004.5","127.1","170","886","20","137"
"546","256.6","1017.0","125.5","177","909","20","138"
"547","259.7","1029.3","125.9","175","903","20","138"
"548","262.2","1039.1","125.9","175","903","20","138"
"549","265.3","1051.3","127.2","170","885","20","139"
"550","268.4","1063.4","127.6","168","879","20","140"
"551","271.5","1075.6","127.7","168","878","19","141"
"552","274.6","1087.8","127.3","170","883","20","142"
"553","277.7","1099.9","127.1","170","886","20","142"
"554","280.7","1112.0","128.0","167","874","19","142"
"555","283.8","1124.1","127.4","169","882","20","143"
"556","286.9","1136.3","127.1","170","886","19","144"
