"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"50","150.7","597.3","126.8","172","890","20","135"
"51","153.7","609.5","126.6","172","893","20","134"
"52","156.8","621.9","126.5","173","895","20","133"
"53","159.9","634.1","126.7","172","892","20","132"
"54","163.0","646.4","127.1","170","886","20","133"
"55","166.1","658.6","127.6","168","879","20","134"
"56","168.7","668.5","127.6","168","879","20","134"
"57","171.8","680.8","127.2","170","885","20","133"
"58","174.9","693.1","126.7","172","892","20","133"
"59","178.0","705.4","126.4","173","896","20","133"
"60","181.1","717.7","126.6","172","893","20","133"
"61","184.1","729.9","126.6","172","893","20","133"
"62","186.7","739.9","126.6","172","893","20","132"
"63","189.8","752.1","126.4","173","896","20","132"
"64","192.9","764.3","126.9","171","889","20","132"
"65","196.0","776.5","126.6","172","893","20","133"
"66","199.0","788.6","127.1","170","886","20","134"
"67","202.1","800.9","128.1","167","873","19","135"
"68","205.2","813.1","126.9","171","889","20","136"
"69","208.3","825.3","126.5","173","895","19","137"
"70","211.4","837.6","126.8","172","890","20","138"
"71","214.5","849.8","126.5","173","895","20","139"
"72","217.5","862.0","126.3","174","897","19","140"
"73","220.6","874.3","126.9","171","889","20","141"
"74","223.7","886.6","126.4","173","896","19","141"
"75","226.8","898.8","126.7","172","892","19","141"
"76","229.9","911.0","126.7","172","892","19","141"
"77","233.0","923.2","126.8","172","890","19","141"
"78","235.5","933.1","126.8","172","890","19","141"
"79","238.6","945.4","126.0","175","902","20","142"
"80","241.7","957.6","126.6","172","893","20","142"
"81","244.8","969.8","127.0","171","888","20","141"
"82","247.9","982.1","126.7","172","892","20","140"
"83","250.9","994.4","126.5","173","895","20","140"
"84","254.0","1006.7","126.6","172","893","20","141"
"85","256.6","1016.6","126.6","172","893","20","142"
"86","259.7","1028.8","127.3","170","883","20","143"
"87","262.8","1041.1","127.4","169","882","20","143"
"88","265.9","1053.4","126.9","171","889","20","142"
"89","269.0","1065.7","126.2","174","899","20","142"
"90","272.1","1077.9","126.1","175","900","20","142"
"91","275.2","1090.4","126.3","174","897","20","142"
"92","278.2","1102.7","126.0","175","902","20","142"
"93","280.8","1112.6","126.0","175","902","20","142"
"94","283.9","1124.8","126.5","173","895","20","142"
"95","287.0","1137.0","127.1","170","886","20","143"
"96","290.0","1149.3","126.7","172","892","20","142"
"97","293.1","1161.5","126.4","173","896","20","142"
"98","296.2","1173.7","126.8","172","890","20","142"
"99","299.3","1186.0","127.0","171","888","19","142"
"100","302.4","1198.3","126.2","174","899","19","142"
"101","305.5","1210.8","125.7","176","906","20","142"
"102","308.6","1223.1","125.7","176","906","20","143"
"103","311.7","1235.4","126.4","173","896","20","143"
"104","314.8","1247.7","126.1","175","900","19","144"
"105","317.9","1259.9","126.9","171","889","19","146"
"106","321.0","1272.2","126.5","173","895","20","147"
"107","324.1","1284.6","126.3","174","897","20","146"
"108","326.6","1294.5","126.3","174","897","20","146"
"109","329.7","1306.8","126.4","173","896","20","145"
"110","332.8","1319.0","126.7","172","892","20","144"
"111","335.9","1331.2","126.8","172","890","20","143"
"112","339.0","1343.5","126.4","173","896","20","143"
"113","342.1","1355.7","126.3","174","897","20","142"
"114","345.2","1368.0","126.8","172","890","20","142"
"115","348.3","1380.2","126.9","171","889","20","143"
"116","351.3","1392.3","127.4","169","882","19","144"
"117","354.4","1404.6","126.9","171","889","20","144"
"118","357.5","1416.9","126.5","173","895","20","144"
"119","360.6","1429.2","126.1","175","900","20","144"
"120","363.7","1441.5","127.2","170","885","20","143"
"121","366.3","1451.3","127.2","170","885","20","143"
"122","369.3","1463.5","127.4","169","882","20","143"
"123","372.4","1475.8","127.6","168","879","20","143"
"124","375.5","1487.9","126.9","171","889","20","143"
"125","378.6","1500.1","128.0","167","874","20","143"
"126","381.7","1512.3","127.9","167","875","20","143"
"127","384.8","1524.4","126.9","171","889","20","143"
"128","387.9","1536.6","127.3","170","883","20","143"
"129","391.0","1548.7","127.9","167","875","20","144"
"130","394.0","1560.8","128.0","167","874","20","144"
"131","397.1","1573.0","126.7","172","892","19","144"
"132","400.2","1585.1","127.3","170","883","19","145"
"133","403.3","1597.4","126.0","175","902","20","144"
"134","405.8","1607.3","126.0","175","902","20","143"
"135","408.9","1619.5","127.0","171","888","20","143"
"136","412.0","1631.8","127.3","170","883","20","142"
"137","415.1","1644.1","125.9","175","903","20","142"
"138","418.2","1656.2","126.7","172","892","20","142"
"139","421.3","1668.3","128.3","166","870","20","142"
"140","424.4","1680.6","126.6","172","893","20","143"
"141","426.9","1690.5","126.6","172","893","20","143"
"142","430.0","1702.8","126.8","172","890","20","143"
"143","433.1","1715.1","126.9","171","889","20","143"
"144","436.2","1727.4","126.0","175","902","20","143"
"145","439.3","1739.6","126.4","173","896","20","143"
"146","442.3","1751.9","126.6","172","893","20","143"
"147","444.9","1762.0","126.6","172","893","20","143"
"148","448.0","1774.4","125.5","177","909","20","142"
"149","451.1","1786.8","125.7","176","906","21","141"
"150","453.7","1796.8","125.7","176","906","21","138"
"151","456.8","1809.0","126.2","174","899","20","136"
"152","459.9","1821.3","127.4","169","882","20","137"
"153","462.9","1833.5","127.1","170","886","20","138"
"154","466.0","1845.8","127.1","170","886","20","140"
"155","469.1","1858.1","126.7","172","892","20","140"
"156","471.7","1868.0","126.7","172","892","20","139"
"157","474.8","1880.2","127.1","170","886","20","140"
"158","477.8","1892.5","126.7","172","892","20","141"
"159","480.9","1904.8","126.9","171","889","20","141"
"160","484.0","1917.1","127.3","170","883","20","141"
"161","486.6","1927.0","127.3","170","883","20","141"
"162","489.7","1939.4","126.5","173","895","20","141"
"163","492.8","1951.7","126.7","172","892","20","140"
"164","495.9","1964.0","126.8","172","890","20","141"
"165","498.4","1974.0","126.8","172","890","20","141"
"166","501.5","1986.3","126.4","173","896","20","140"
"167","504.6","1998.3","127.2","170","885","20","140"
"168","507.7","2010.4","128.8","164","863","20","141"
"169","510.8","2022.7","128.4","165","869","20","141"
"170","513.9","2035.0","126.4","173","896","20","141"
"171","516.5","2044.9","126.4","173","896","20","140"
"172","519.5","2057.1","127.5","169","881","20","140"
"173","522.6","2069.3","127.4","169","882","20","140"
"174","525.2","2079.4","127.2","170","885","21","139"
"175","528.3","2091.6","126.8","172","890","21","137"
"176","531.4","2103.9","126.9","171","889","20","138"
"177","534.5","2116.2","127.2","170","885","20","140"
"178","537.6","2128.6","126.4","173","896","21","141"
"179","540.2","2138.7","126.4","173","896","21","140"
"180","543.2","2150.9","126.2","174","899","21","139"
"181","546.3","2163.3","126.6","172","893","20","140"
"182","548.9","2173.3","126.6","172","893","20","140"
"183","552.0","2185.7","125.5","177","909","21","140"
"184","555.0","2198.0","126.6","172","893","20","139"
"185","557.6","2208.0","126.6","172","893","20","139"
"186","560.7","2220.2","127.0","171","888","20","139"
"187","563.8","2232.5","126.6","172","893","20","139"
"188","566.9","2244.8","127.1","170","886","20","139"
"189","569.5","2254.8","127.1","170","886","20","138"
"190","572.5","2267.1","127.4","169","882","20","138"
"191","575.6","2279.4","126.4","173","896","21","139"
"192","578.2","2289.3","126.4","173","896","21","140"
"193","581.3","2301.6","126.6","172","893","20","140"
"194","584.4","2313.8","127.0","171","888","20","142"
"195","587.5","2326.1","126.6","172","893","21","143"
"196","590.5","2338.3","127.3","170","883","20","143"
"197","593.1","2348.1","127.3","170","883","20","143"
"198","596.2","2360.4","127.3","170","883","20","143"
"199","599.2","2372.5","127.3","170","883","20","143"
"200","602.3","2385.0","126.7","172","892","20","143"
"201","605.4","2397.2","127.5","169","881","20","143"
"202","608.5","2409.4","127.6","168","879","20","144"
"203","611.1","2419.3","127.6","168","879","20","144"
"204","614.2","2431.4","127.3","170","883","21","144"
"205","617.3","2443.5","127.8","168","877","20","144"
"206","620.3","2455.6","127.6","168","879","20","143"
"207","623.4","2468.0","126.6","172","893","20","143"
"208","626.5","2480.3","126.6","172","893","20","142"
"209","629.1","2490.3","126.6","172","893","20","141"
"210","632.2","2502.6","126.8","172","890","21","141"
"211","634.8","2512.6","126.8","172","890","21","142"
"212","637.8","2524.8","126.6","172","893","20","141"
"213","640.9","2537.0","126.9","171","889","21","139"
"214","644.0","2549.3","127.2","170","885","21","139"
"215","646.6","2559.3","127.2","170","885","21","139"
"216","649.7","2571.7","126.3","174","897","20","139"
"217","652.7","2583.9","127.1","170","886","20","140"
"218","655.8","2596.2","126.7","172","892","20","139"
"219","658.4","2606.1","126.7","172","892","20","139"
"220","661.5","2618.4","126.8","172","890","20","139"
"221","664.6","2630.8","126.5","173","895","21","140"
"222","667.1","2640.8","126.5","173","895","21","140"
"223","670.2","2653.1","126.3","174","897","20","140"
"224","673.3","2665.4","126.8","172","890","21","140"
"225","676.4","2677.6","127.1","170","886","20","140"
"226","679.0","2687.5","127.1","170","886","20","141"
"227","682.0","2699.7","127.3","170","883","20","142"
"228","685.2","2712.2","126.9","171","889","20","142"
"229","688.2","2724.5","126.4","173","896","21","142"
"230","690.8","2734.6","126.4","173","896","21","142"
"231","693.9","2746.8","125.6","177","907","20","142"
"232","697.0","2759.1","127.0","171","888","20","143"
"233","699.5","2769.1","127.3","170","883","20","143"
"234","702.6","2781.5","126.0","175","902","21","143"
"235","705.7","2793.9","125.9","175","903","21","142"
"236","708.3","2804.0","125.9","175","903","21","140"
"237","711.4","2816.2","126.1","175","900","20","141"
"238","714.5","2828.4","127.3","170","883","20","140"
"239","717.6","2840.7","126.8","172","890","20","141"
"240","720.6","2853.0","126.5","173","895","20","140"
"241","723.2","2863.0","126.5","173","895","20","139"
"242","726.3","2875.3","127.1","170","886","20","139"
"243","729.4","2887.6","126.8","172","890","21","139"
"244","732.0","2897.6","126.8","172","890","21","139"
"245","735.0","2909.8","126.4","173","896","21","140"
"246","738.1","2922.0","126.8","172","890","20","141"
"247","741.2","2934.4","126.7","172","892","20","143"
"248","744.3","2946.7","126.1","175","900","20","144"
"249","746.9","2956.8","126.1","175","900","20","144"
"250","750.0","2969.1","126.1","175","900","20","143"
"251","753.1","2981.6","126.3","174","897","20","141"
"252","756.1","2993.8","127.3","170","883","20","140"
"253","758.7","3003.7","127.3","170","883","20","140"
"254","761.8","3016.2","127.0","171","888","21","140"
"255","764.9","3028.5","126.9","171","889","20","139"
"256","767.5","3038.5","126.9","171","889","20","140"
"257","770.6","3050.9","126.8","172","890","20","142"
"258","773.7","3063.2","126.9","171","889","20","143"
"259","776.2","3073.0","126.9","171","889","20","143"
"260","779.3","3085.4","126.9","171","889","20","142"
"261","782.4","3097.8","126.6","172","893","21","142"
"262","785.0","3107.7","126.6","172","893","21","141"
"263","788.1","3120.2","126.4","173","896","21","141"
"264","791.2","3132.5","127.0","171","888","20","142"
"265","793.8","3142.4","127.0","171","888","20","143"
"266","796.8","3154.7","126.7","172","892","20","143"
"267","800.0","3167.1","126.4","173","896","20","144"
"268","803.0","3179.3","126.8","172","890","20","145"
"269","806.1","3191.5","127.5","169","881","20","145"
"270","808.7","3201.5","127.5","169","881","20","145"
"271","811.8","3213.7","126.3","174","897","20","145"
"272","814.8","3225.9","126.7","172","892","20","146"
"273","817.9","3238.0","127.1","170","886","20","145"
"274","821.0","3250.4","126.7","172","892","20","145"
"275","824.1","3262.7","126.7","172","892","20","144"
"276","826.7","3272.6","126.7","172","892","20","144"
"277","829.8","3284.7","127.1","170","886","20","143"
"278","832.9","3297.0","127.3","170","883","20","143"
"279","835.9","3309.2","127.4","169","882","20","144"
"280","839.0","3321.4","127.2","170","885","20","145"
"281","842.1","3333.6","127.2","170","885","20","147"
"282","844.7","3343.5","127.2","170","885","20","148"
"283","847.8","3355.6","128.1","167","873","20","147"
"284","850.9","3367.8","128.0","167","874","20","146"
"285","853.9","3379.9","127.1","170","886","20","145"
"286","857.0","3392.1","127.4","169","882","20","144"
"287","860.1","3404.3","127.7","168","878","20","143"
"288","862.7","3414.2","127.7","168","878","20","142"
"289","865.7","3426.4","127.5","169","881","21","141"
"290","868.8","3438.6","127.3","170","883","20","140"
"291","871.9","3450.8","127.5","169","881","20","141"
"292","874.5","3460.8","127.5","169","881","20","142"
"293","877.6","3472.9","127.2","170","885","20","143"
"294","880.6","3485.1","127.1","170","886","20","144"
"295","883.7","3497.4","127.3","170","883","20","144"
"296","886.8","3509.7","126.9","171","889","20","145"
"297","889.4","3519.7","126.9","171","889","20","145"
"298","892.5","3531.8","127.0","171","888","20","145"
"299","895.6","3544.3","127.2","170","885","20","145"
"300","898.7","3556.5","127.4","169","882","20","144"
"301","901.8","3568.6","127.7","168","878","20","144"
"302","904.9","3580.8","127.5","169","881","20","144"
"303","907.4","3590.8","127.5","169","881","20","143"
"304","910.5","3602.9","126.9","171","889","20","142"
"305","913.6","3615.2","126.9","171","889","20","143"
"306","916.7","3627.4","126.7","172","892","20","143"
"307","919.8","3639.6","127.2","170","885","20","143"
"308","922.3","3649.7","127.5","169","881","20","144"
"309","925.4","3661.9","126.3","174","897","21","145"
"310","928.5","3674.2","126.4","173","896","20","145"
"311","931.6","3686.5","126.2","174","899","20","146"
"312","934.7","3698.8","127.2","170","885","20","146"
"313","937.8","3711.0","127.4","169","882","20","146"
"314","940.3","3720.9","127.4","169","882","20","146"
"315","943.4","3733.0","127.3","170","883","20","146"
"316","946.5","3745.3","127.6","168","879","20","146"
"317","949.6","3757.6","126.9","171","889","20","145"
"318","952.7","3770.1","125.6","177","907","20","145"
"319","955.2","3779.9","125.6","177","907","20","145"
"320","958.3","3791.9","127.2","170","885","20","144"
"321","961.4","3804.1","127.9","167","875","20","143"
"322","964.5","3816.3","127.4","169","882","20","143"
"323","967.6","3828.6","127.3","170","883","20","142"
"324","970.7","3840.9","126.4","173","896","20","143"
"325","973.8","3853.2","126.5","173","895","20","143"
"326","976.4","3863.2","126.5","173","895","20","144"
"327","979.4","3875.4","126.9","171","889","20","144"
"328","982.5","3887.7","127.4","169","882","20","145"
"329","985.6","3900.0","126.6","172","893","20","144"
"330","988.7","3912.2","127.3","170","883","20","143"
"331","991.2","3922.1","127.3","170","883","20","142"
"332","994.3","3934.4","126.2","174","899","21","141"
"333","997.4","3946.7","126.2","174","899","21","141"
"334","1000.0","3956.7","126.2","174","899","21","141"
"335","1003.1","3968.8","127.1","170","886","20","141"
"336","1006.1","3980.9","127.5","169","881","20","141"
"337","1009.2","3993.0","128.5","165","867","20","142"
"338","1012.3","4005.4","127.9","167","875","20","144"
"339","1015.4","4017.5","127.7","168","878","20","144"
"340","1018.5","4029.8","127.0","171","888","20","145"
"341","1021.1","4039.7","127.0","171","888","20","145"
"342","1024.2","4051.9","127.1","170","886","20","146"
"343","1027.3","4064.1","127.1","170","886","20","146"
"344","1030.3","4076.3","127.6","168","879","20","147"
"345","1033.4","4088.4","127.4","169","882","19","146"
"346","1036.5","4100.6","127.7","168","878","20","146"
"347","1039.6","4112.9","127.2","170","885","20","145"
"348","1042.7","4125.0","127.4","169","882","20","144"
"349","1045.8","4137.3","127.1","170","886","20","144"
"350","1048.4","4147.2","127.1","170","886","20","145"
"351","1051.4","4159.3","127.5","169","881","20","145"
"352","1054.5","4171.4","127.5","169","881","20","145"
"353","1057.6","4183.5","128.0","167","874","19","145"
"354","1060.7","4195.6","128.0","167","874","19","146"
"355","1063.8","4207.8","127.9","167","875","20","146"
"356","1066.9","4220.0","127.0","171","888","20","146"
"357","1070.0","4232.3","126.4","173","896","20","145"
"358","1073.1","4244.3","126.8","172","890","20","144"
"359","1076.1","4256.5","128.6","165","866","19","144"
"360","1079.2","4268.7","126.8","172","890","20","146"
"361","1082.3","4280.9","127.3","170","883","19","147"
"362","1085.4","4293.1","126.6","172","893","20","146"
"363","1088.5","4305.1","127.6","168","879","19","145"
"364","1091.6","4317.3","127.9","167","875","19","145"
"365","1094.6","4329.5","127.2","170","885","20","145"
"366","1097.8","4341.7","127.7","168","878","19","144"
"367","1100.8","4353.9","127.4","169","882","20","145"
"368","1103.9","4366.1","127.1","170","886","20","144"
"369","1107.0","4378.2","127.0","171","888","20","144"
"370","1110.1","4390.5","127.1","170","886","20","144"
"371","1113.2","4402.7","127.3","170","883","20","144"
"372","1116.3","4415.1","126.7","172","892","20","143"
"373","1118.8","4425.0","126.7","172","892","20","142"
"374","1121.9","4437.5","126.4","173","896","21","140"
"375","1125.0","4449.7","126.7","172","892","20","138"
"376","1127.6","4459.7","126.7","172","892","20","138"
"377","1130.7","4472.0","126.8","172","890","20","138"
"378","1133.7","4484.3","126.6","172","893","21","138"
"379","1136.3","4494.3","126.8","172","890","20","139"
"380","1139.4","4506.5","127.4","169","882","21","138"
"381","1142.5","4518.7","127.0","171","888","20","138"
"382","1145.6","4530.8","128.3","166","870","20","139"
"383","1148.1","4540.7","128.3","166","870","20","139"
"384","1151.2","4553.0","128.0","167","874","21","138"
"385","1154.3","4565.3","127.0","171","888","20","136"
"386","1156.9","4575.3","127.0","171","888","20","136"
"387","1160.0","4587.4","127.2","170","885","21","137"
"388","1163.1","4599.8","126.6","172","893","21","138"
"389","1165.6","4609.8","126.6","172","893","21","137"
"390","1168.7","4622.1","126.7","172","892","21","138"
"391","1171.8","4634.5","126.7","172","892","21","137"
"392","1174.4","4644.5","126.7","172","892","21","136"
"393","1177.5","4656.6","126.4","173","896","21","137"
"394","1180.5","4668.6","128.2","166","871","19","139"
"395","1183.6","4680.9","127.9","167","875","20","140"
"396","1186.7","4693.1","127.2","170","885","20","142"
"397","1189.8","4705.1","127.7","168","878","20","144"
"398","1192.9","4717.3","128.2","166","871","19","143"
"399","1196.0","4729.3","128.2","166","871","19","144"
"400","1199.1","4741.4","127.6","168","879","19","143"
"401","1201.2","4763.2","184467440737095296.0","0","300","19","103"
"402","1204.3","4767.3","184467440737095232.0","0","300","19","106"
"403","1207.4","4773.1","184467440737095232.0","0","300","19","108"
"404","1210.5","4781.7","181.0","59","503","19","109"
"405","1213.6","4791.9","152.9","98","636","19","113"
"406","1216.1","4800.7","152.9","98","636","19","114"
"407","1218.2","4808.2","144.9","115","695","19","112"
"408","0.5","2.0","0.0","","","0","111"
"409","3.5","14.4","125.0","179","916","21","113"
"410","6.1","24.5","125.0","179","916","21","115"
"411","9.2","36.8","125.4","177","910","20","117"
"412","12.3","49.1","126.3","174","897","20","117"
"413","15.4","61.4","126.2","174","899","20","117"
"414","18.5","73.7","127.2","170","885","20","117"
"415","21.0","83.6","127.2","170","885","20","116"
"416","24.1","95.8","127.1","170","886","20","118"
"417","27.2","108.2","127.3","170","883","20","120"
"418","30.3","120.4","127.1","170","886","20","122"
"419","32.8","130.3","127.1","170","886","20","123"
"420","35.9","142.5","127.5","169","881","20","124"
"421","39.0","154.8","126.8","172","890","20","125"
"422","42.1","167.0","126.8","172","890","20","126"
"423","45.2","179.3","126.4","173","896","20","126"
"424","47.8","189.3","126.4","173","896","20","127"
"425","50.8","201.6","126.6","172","893","20","128"
"426","54.0","214.0","126.9","171","889","20","129"
"427","57.1","226.2","127.5","169","881","20","129"
"428","59.6","236.1","127.5","169","881","20","130"
"429","62.7","248.3","127.3","170","883","20","130"
"430","65.8","260.6","127.2","170","885","20","132"
"431","68.9","272.9","126.3","174","897","20","134"
"432","72.0","285.2","126.8","172","890","21","133"
"433","74.5","295.1","126.8","172","890","21","132"
"434","77.6","307.1","127.5","169","881","20","131"
"435","80.7","319.4","128.3","166","870","19","132"
"436","83.8","331.9","125.1","179","915","21","132"
"437","86.3","342.0","125.1","179","915","21","131"
"438","89.4","354.2","125.2","178","913","21","131"
"439","92.5","366.3","126.6","172","893","19","131"
"440","95.6","378.5","127.4","169","882","19","133"
"441","98.7","390.7","126.9","171","889","20","136"
"442","101.7","402.9","127.2","170","885","20","139"
"443","104.8","415.0","127.6","168","879","20","140"
"444","107.9","427.3","127.2","170","885","20","143"
"445","111.0","439.4","127.1","170","886","20","144"
"446","113.6","449.3","127.1","170","886","20","144"
"447","116.7","461.6","127.3","170","883","20","144"
"448","119.7","473.8","127.1","170","886","20","144"
"449","122.8","486.1","126.6","172","893","20","144"
"450","125.9","498.4","127.1","170","886","20","144"
"451","129.0","510.7","126.1","175","900","20","144"
"452","131.6","520.7","126.1","175","900","20","144"
"453","134.7","533.0","125.9","175","903","20","143"
"454","137.8","545.1","127.2","170","885","20","143"
"455","140.8","557.1","128.0","167","874","20","142"
"456","143.9","569.3","128.5","165","867","19","141"
"457","147.0","581.4","127.7","168","878","20","141"
"458","150.1","593.6","127.4","169","882","20","140"
"459","153.2","605.8","127.6","168","879","19","140"
"460","156.3","618.0","127.3","170","883","20","140"
"461","159.4","630.3","126.4","173","896","20","141"
"462","162.5","642.7","125.3","178","912","20","141"
"463","165.0","652.7","125.3","178","912","20","141"
"464","168.1","665.0","126.1","175","900","20","141"
"465","171.2","677.3","126.3","174","897","20","142"
"466","174.3","689.7","125.7","176","906","20","143"
"467","177.4","702.0","126.3","174","897","19","143"
"468","180.5","714.3","126.5","173","895","20","142"
"469","183.0","724.2","126.5","173","895","20","141"
"470","186.1","736.4","127.2","170","885","20","140"
"471","189.2","748.4","127.9","167","875","20","140"
"472","192.3","760.6","128.0","167","874","20","141"
"473","195.4","772.8","127.5","169","881","20","141"
"474","198.5","785.1","127.2","170","885","20","142"
"475","201.6","797.5","126.3","174","897","20","142"
"476","204.7","809.7","127.0","171","888","20","142"
"477","207.7","821.8","127.5","169","881","19","142"
"478","210.8","834.0","127.2","170","885","19","142"
"479","213.9","846.2","126.9","171","889","20","143"
"480","217.0","858.3","126.9","171","889","20","144"
"481","220.1","870.5","126.9","171","889","19","144"
"482","223.2","882.7","127.1","170","886","20","144"
"483","226.3","895.0","126.9","171","889","20","144"
"484","229.4","907.3","126.6","172","893","20","144"
"485","231.9","917.3","126.6","172","893","20","144"
"486","235.0","929.6","126.1","175","900","20","144"
"487","238.1","941.8","126.3","174","897","20","144"
"488","241.2","954.0","126.8","172","890","20","144"
"489","244.3","966.1","127.8","168","877","20","144"
"490","247.4","978.4","126.9","171","889","20","143"
"491","250.4","990.7","126.9","171","889","20","141"
"492","253.0","1000.6","126.9","171","889","20","141"
"493","256.6","1015.0","127.3","170","883","19","141"
"494","259.2","1025.0","127.3","170","883","19","141"
"495","262.2","1037.2","126.1","175","900","20","141"
"496","265.3","1049.4","126.6","172","893","19","141"
"497","268.4","1061.6","127.1","170","886","19","141"
"498","271.5","1073.8","126.7","172","892","20","141"
"499","274.6","1086.0","126.9","171","889","20","143"
"500","277.7","1098.2","126.4","173","896","20","143"
"501","280.7","1110.5","126.8","172","890","20","144"
"502","283.8","1122.6","127.4","169","882","20","143"
"503","286.9","1134.8","127.0","171","888","20","143"
"504","290.0","1147.2","126.4","173","896","20","144"
"505","293.1","1159.3","126.4","173","896","19","145"
"506","296.2","1171.6","127.1","170","886","19","145"
"507","299.2","1183.9","126.4","173","896","20","145"
"508","302.3","1196.1","127.0","171","888","20","145"
"509","305.4","1208.3","127.2","170","885","20","144"
"510","308.5","1220.5","127.0","171","888","20","144"
"511","311.1","1230.6","127.0","171","888","20","144"
"512","314.2","1242.8","126.0","175","902","20","144"
"513","317.2","1255.0","126.3","174","897","20","145"
"514","320.3","1267.3","126.5","173","895","20","145"
"515","323.4","1279.7","126.4","173","896","20","146"
"516","326.5","1292.0","126.4","173","896","20","145"
"517","329.6","1304.2","126.4","173","896","20","145"
"518","332.7","1316.5","126.5","173","895","20","146"
"519","335.2","1326.4","126.5","173","895","20","146"
"520","338.3","1338.7","125.9","175","903","20","146"
"521","341.4","1351.0","126.4","173","896","20","147"
"522","344.5","1363.2","125.7","176","906","20","147"
"523","347.6","1375.4","127.2","170","885","19","144"
"524","350.7","1387.7","127.2","170","885","20","144"
"525","353.8","1400.0","126.6","172","893","20","143"
"526","356.8","1412.2","126.5","173","895","20","143"
"527","359.4","1422.3","126.5","173","895","20","142"
"528","362.5","1434.5","126.1","175","900","20","142"
"529","365.6","1446.9","126.0","175","902","20","142"
"530","368.6","1459.1","126.6","172","893","20","143"
"531","371.7","1471.3","127.0","171","888","20","144"
"532","374.3","1481.4","127.0","171","888","20","143"
"533","377.4","1493.6","126.1","175","900","21","141"
"534","380.5","1506.0","127.4","169","882","20","140"
"535","383.1","1516.1","126.7","172","892","20","139"
"536","386.2","1528.4","126.2","174","899","21","139"
"537","389.2","1540.5","126.6","172","893","20","137"
"538","392.3","1552.9","127.1","170","886","20","138"
"539","395.4","1565.2","127.6","168","879","20","139"
"540","398.0","1575.1","127.6","168","879","20","139"
"541","401.1","1587.2","127.7","168","878","21","139"
"542","404.2","1599.4","127.7","168","878","20","138"
"543","407.3","1611.7","127.1","170","886","20","138"
"544","410.3","1623.9","127.7","168","878","20","139"
"545","412.9","1633.7","127.7","168","878","20","139"
"546","416.0","1646.0","127.5","169","881","20","140"
"547","419.1","1658.2","127.8","168","877","20","139"
"548","422.2","1670.4","127.4","169","882","20","141"
"549","425.3","1682.7","126.5","173","895","20","142"
"550","427.8","1692.6","126.5","173","895","20","143"
"551","430.9","1704.8","126.7","172","892","20","143"
"552","434.0","1717.2","127.0","171","888","20","143"
"553","437.1","1729.4","126.6","172","893","20","141"
"554","439.7","1739.4","126.6","172","893","20","140"
"555","442.7","1751.7","127.1","170","886","21","140"
"556","445.8","1764.0","125.8","176","905","20","139"
"557","448.4","1774.2","126.4","173","896","20","139"
"558","451.5","1786.7","124.5","181","924","21","139"
