"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"69","208.2","827.3","127.0","171","888","20","131"
"70","211.3","839.4","127.7","168","878","20","133"
"71","214.4","851.6","127.0","171","888","20","133"
"72","217.5","863.8","127.3","170","883","20","133"
"73","220.1","873.7","127.3","170","883","20","133"
"74","223.1","885.9","127.5","169","881","20","133"
"75","226.2","898.1","127.7","168","878","20","132"
"76","229.3","910.3","126.9","171","889","20","133"
"77","232.4","922.5","127.2","170","885","20","134"
"78","235.5","934.7","127.2","170","885","20","135"
"79","238.6","946.9","127.4","169","882","20","136"
"80","241.1","956.9","127.4","169","882","20","137"
"81","244.2","969.1","126.9","171","889","20","138"
"82","247.3","981.4","126.4","173","896","20","137"
"83","250.4","993.7","126.7","172","892","20","136"
"84","253.5","1006.0","126.7","172","892","20","136"
"85","256.1","1015.9","126.7","172","892","20","136"
"86","259.1","1028.3","126.8","172","890","20","136"
"87","262.2","1040.6","126.3","174","897","20","131"
"88","265.3","1052.7","127.0","171","888","20","129"
"89","267.9","1062.7","127.0","171","888","20","132"
"90","271.0","1075.0","126.9","171","889","21","133"
"91","274.0","1087.5","125.5","177","909","20","128"
"92","276.6","1097.5","125.5","177","909","20","125"
"93","279.7","1109.8","126.2","174","899","20","124"
"94","282.8","1122.4","126.4","173","896","20","124"
"95","285.9","1134.6","126.9","171","889","20","125"
"96","289.0","1146.9","126.9","171","889","20","126"
"97","291.6","1156.8","126.9","171","889","20","128"
"98","294.6","1169.1","126.5","173","895","20","128"
"99","297.7","1181.3","126.7","172","892","20","127"
"100","300.8","1193.5","127.7","168","878","20","127"
"101","303.9","1205.7","127.0","171","888","20","129"
"102","306.5","1215.7","127.0","171","888","20","132"
"103","309.6","1227.9","126.5","173","895","20","136"
"104","312.7","1240.2","126.7","172","892","20","137"
"105","315.7","1252.5","126.9","171","889","20","137"
"106","318.8","1264.7","126.3","174","897","20","137"
"107","321.9","1277.0","127.2","170","885","20","136"
"108","324.5","1286.9","127.2","170","885","20","137"
"109","327.6","1299.3","126.3","174","897","20","138"
"110","330.7","1311.5","126.3","174","897","20","139"
"111","333.7","1323.7","127.6","168","879","20","140"
"112","336.8","1335.9","126.7","172","892","20","139"
"113","339.9","1348.4","126.3","174","897","20","138"
"114","342.5","1358.4","126.3","174","897","20","138"
"115","345.6","1370.7","125.9","175","903","20","139"
"116","348.7","1382.9","126.5","173","895","20","140"
"117","351.8","1395.1","127.3","170","883","20","140"
"118","354.8","1407.3","127.2","170","885","20","140"
"119","357.4","1417.3","127.2","170","885","20","139"
"120","360.5","1429.4","126.6","172","893","20","139"
"121","363.6","1441.6","127.5","169","881","19","139"
"122","366.7","1453.9","126.7","172","892","20","140"
"123","369.8","1466.2","126.8","172","890","20","139"
"124","372.9","1478.3","128.6","165","866","20","138"
"125","376.0","1490.5","127.3","170","883","20","136"
"126","379.0","1502.7","127.0","171","888","20","136"
"127","381.6","1512.6","127.0","171","888","20","138"
"128","384.7","1524.8","126.8","172","890","20","140"
"129","387.8","1537.2","126.6","172","893","20","140"
"130","390.9","1549.3","126.5","173","895","20","140"
"131","394.0","1561.8","126.9","171","889","20","139"
"132","397.0","1574.2","125.7","176","906","20","139"
"133","399.6","1584.1","125.7","176","906","20","140"
"134","402.7","1596.4","126.3","174","897","20","140"
"135","405.8","1608.8","126.1","175","900","20","140"
"136","408.9","1621.3","126.2","174","899","20","140"
"137","412.0","1633.6","126.2","174","899","20","139"
"138","415.1","1645.9","126.2","174","899","20","139"
"139","417.6","1655.9","126.2","174","899","20","141"
"140","420.7","1668.1","126.1","175","900","20","142"
"141","423.8","1680.4","126.2","174","899","20","142"
"142","426.9","1693.0","126.1","175","900","20","142"
"143","430.0","1705.4","125.8","176","905","20","142"
"144","433.1","1717.6","126.7","172","892","20","143"
"145","436.2","1729.8","127.5","169","881","20","144"
"146","439.2","1742.0","126.8","172","890","20","143"
"147","441.8","1751.9","126.8","172","890","20","141"
"148","444.9","1764.2","127.0","171","888","20","140"
"149","448.0","1776.6","126.5","173","895","21","139"
"150","451.1","1788.8","126.2","174","899","20","138"
"151","454.2","1801.0","126.8","172","890","19","138"
"152","457.3","1813.2","126.1","175","900","19","138"
"153","460.3","1825.5","127.1","170","886","20","139"
"154","463.4","1837.8","125.9","175","903","20","140"
"155","466.0","1847.9","125.9","175","903","20","140"
"156","469.1","1860.0","125.6","177","907","20","141"
"157","472.1","1872.3","127.1","170","886","20","141"
"158","475.3","1884.7","126.6","172","893","20","141"
"159","478.4","1897.1","126.5","173","895","20","141"
"160","480.9","1907.1","126.5","173","895","20","142"
"161","484.0","1919.5","126.5","173","895","20","143"
"162","487.1","1931.6","125.3","178","912","20","143"
"163","490.2","1943.8","126.8","172","890","20","142"
"164","493.3","1956.3","127.5","169","881","20","141"
"165","496.4","1968.7","125.8","176","905","20","141"
"166","498.9","1978.7","125.8","176","905","20","142"
"167","502.0","1991.0","126.0","175","902","20","139"
"168","505.1","2003.5","124.9","180","918","21","137"
"169","507.7","2013.6","124.9","180","918","21","133"
"170","510.8","2025.8","125.8","176","905","20","130"
"171","513.9","2038.1","127.4","169","882","20","131"
"172","516.9","2050.2","126.5","173","895","20","132"
"173","520.0","2062.5","127.2","170","885","19","134"
"174","523.1","2074.8","126.5","173","895","20","138"
"175","526.2","2087.1","125.9","175","903","20","139"
"176","529.3","2099.3","126.9","171","889","20","139"
"177","532.4","2111.6","126.9","171","889","20","138"
"178","534.9","2121.5","126.9","171","889","20","137"
"179","538.0","2133.8","126.8","172","890","20","137"
"180","541.1","2146.2","126.2","174","899","20","136"
"181","544.2","2158.5","125.7","176","906","20","137"
"182","547.3","2170.9","126.6","172","893","20","137"
"183","549.9","2180.9","126.6","172","893","20","136"
"184","553.0","2193.3","126.0","175","902","20","134"
"185","556.0","2205.6","125.8","176","905","20","132"
"186","559.1","2217.6","125.6","177","907","20","131"
"187","562.2","2229.7","127.7","168","878","19","131"
"188","565.3","2242.2","128.3","166","870","20","134"
"189","568.4","2254.4","126.6","172","893","20","138"
"190","571.5","2266.7","127.0","171","888","20","140"
"191","574.0","2276.7","127.0","171","888","20","141"
"192","577.1","2289.2","125.7","176","906","20","142"
"193","580.2","2301.4","125.1","179","915","20","143"
"194","583.3","2313.6","126.7","172","892","20","143"
"195","586.4","2326.1","126.8","172","890","20","143"
"196","589.5","2338.5","125.3","178","912","21","144"
"197","592.1","2348.8","125.3","178","912","21","143"
"198","595.2","2361.3","124.9","180","918","21","141"
"199","598.3","2373.6","126.7","172","892","20","136"
"200","601.3","2385.7","126.9","171","889","19","135"
"201","603.9","2395.6","126.9","171","889","19","135"
"202","607.0","2407.7","127.1","170","886","20","136"
"203","610.1","2419.9","127.7","168","878","20","137"
"204","613.2","2432.2","127.3","170","883","20","138"
"205","616.2","2444.5","126.9","171","889","20","140"
"206","619.3","2456.7","126.1","175","900","20","141"
"207","622.4","2468.9","126.6","172","893","19","141"
"208","625.5","2481.1","128.0","167","874","20","140"
"209","628.6","2493.2","127.7","168","878","20","140"
"210","631.7","2505.3","127.6","168","879","19","140"
"211","634.8","2517.6","126.3","174","897","20","141"
"212","637.8","2529.7","127.7","168","878","20","139"
"213","640.4","2539.6","127.7","168","878","20","138"
"214","643.5","2551.8","127.2","170","885","20","136"
"215","646.6","2564.1","126.9","171","889","20","136"
"216","649.7","2576.4","126.2","174","899","20","136"
"217","652.8","2588.7","127.7","168","878","20","135"
"218","655.3","2598.5","127.7","168","878","20","135"
"219","658.4","2610.7","127.8","168","877","20","133"
"220","661.5","2622.9","127.3","170","883","20","132"
"221","664.6","2635.2","127.1","170","886","20","135"
"222","667.7","2647.3","127.1","170","886","20","135"
"223","670.8","2659.7","126.9","171","889","20","135"
"224","673.3","2669.7","126.9","171","889","20","134"
"225","676.4","2681.9","126.3","174","897","20","134"
"226","679.5","2694.1","126.6","172","893","20","133"
"227","682.6","2706.5","126.6","172","893","20","136"
"228","685.7","2718.8","126.7","172","892","20","137"
"229","688.3","2728.8","126.7","172","892","20","137"
"230","691.4","2741.2","126.5","173","895","20","135"
"231","694.4","2753.4","125.9","175","903","20","135"
"232","697.5","2765.7","126.5","173","895","20","137"
"233","700.6","2777.9","126.9","171","889","20","139"
"234","703.7","2790.2","126.3","174","897","20","141"
"235","706.8","2802.4","126.5","173","895","20","143"
"236","709.8","2814.7","126.6","172","893","20","144"
"237","712.4","2824.7","126.6","172","893","20","145"
"238","715.5","2837.0","126.5","173","895","20","146"
"239","718.6","2849.2","126.3","174","897","20","144"
"240","721.7","2861.6","126.5","173","895","20","144"
"241","724.8","2874.0","125.2","178","913","20","144"
"242","727.9","2886.3","125.8","176","905","20","144"
"243","731.0","2898.6","126.6","172","893","20","144"
"244","733.5","2908.6","126.6","172","893","20","144"
"245","736.6","2920.7","126.9","171","889","20","143"
"246","739.7","2933.0","126.8","172","890","20","143"
"247","742.8","2945.2","126.6","172","893","20","142"
"248","745.9","2957.4","127.1","170","886","20","143"
"249","749.0","2969.7","127.2","170","885","20","142"
"250","752.0","2982.0","126.2","174","899","20","143"
"251","755.1","2994.2","127.2","170","885","20","141"
"252","758.2","3006.4","126.9","171","889","20","141"
"253","760.8","3016.3","126.9","171","889","20","141"
"254","763.9","3028.5","127.6","168","879","20","141"
"255","767.0","3040.7","127.7","168","878","20","141"
"256","770.0","3052.9","127.1","170","886","20","141"
"257","773.1","3065.0","127.0","171","888","20","139"
"258","776.2","3077.5","125.9","175","903","20","138"
"259","779.3","3089.7","126.5","173","895","20","138"
"260","782.4","3101.7","127.8","168","877","19","138"
"261","785.4","3113.9","127.3","170","883","19","139"
"262","788.5","3126.1","127.3","170","883","20","140"
"263","791.1","3136.0","127.3","170","883","20","140"
"264","794.2","3148.2","126.8","172","890","20","140"
"265","797.2","3160.4","126.4","173","896","20","139"
"266","800.3","3172.7","126.9","171","889","20","139"
"267","803.5","3185.1","126.9","171","889","20","137"
"268","806.5","3197.2","127.0","171","888","20","137"
"269","809.6","3209.2","127.6","168","879","19","138"
"270","812.7","3221.4","128.9","163","862","19","138"
"271","815.8","3233.5","127.4","169","882","20","139"
"272","818.9","3245.8","127.1","170","886","20","139"
"273","822.0","3258.1","126.5","173","895","20","139"
"274","825.1","3270.3","126.8","172","890","20","140"
"275","827.6","3280.2","126.8","172","890","20","140"
"276","830.7","3292.4","126.9","171","889","20","140"
"277","833.8","3304.7","126.8","172","890","20","140"
"278","836.9","3316.8","126.7","172","892","20","141"
"279","840.0","3329.0","127.2","170","885","20","140"
"280","843.1","3341.3","127.8","168","877","20","140"
"281","846.2","3353.5","126.9","171","889","20","139"
"282","849.3","3365.7","126.9","171","889","20","139"
"283","852.3","3377.8","127.5","169","881","20","139"
"284","855.4","3389.9","127.7","168","878","20","139"
"285","858.5","3402.1","127.7","168","878","20","139"
"286","861.6","3414.3","127.2","170","885","20","140"
"287","864.7","3426.4","127.6","168","879","19","141"
"288","867.8","3438.5","127.6","168","879","19","141"
"289","870.8","3450.6","127.8","168","877","19","141"
"290","873.9","3462.8","128.0","167","874","19","143"
"291","877.0","3475.1","126.5","173","895","20","142"
"292","880.1","3487.4","126.8","172","890","20","142"
"293","883.2","3499.6","126.7","172","892","19","140"
"294","886.3","3511.9","126.5","173","895","20","140"
"295","888.9","3521.8","126.5","173","895","20","141"
"296","892.0","3534.0","126.9","171","889","20","142"
"297","895.1","3546.3","126.9","171","889","19","143"
"298","898.1","3558.5","126.3","174","897","20","143"
"299","901.2","3581.1","126.4","173","896","19","87"
"300","903.8","3585.7","184467440737095232.0","0","300","19","91"
"301","906.9","3595.2","272.2","17","359","19","94"
"302","909.9","3606.6","136.8","137","770","19","97"
"303","912.5","3616.2","136.8","137","770","19","100"
"304","915.6","3628.1","131.8","153","826","19","105"
"305","0.5","2.5","115.8","225","1075","0","107"
"306","3.6","15.3","121.0","198","979","20","110"
"307","6.7","27.7","124.7","180","921","20","114"
"308","9.8","40.1","125.4","177","910","19","115"
"309","12.9","52.5","124.9","180","918","20","116"
"310","16.0","64.9","124.7","180","921","20","116"
"311","18.5","75.0","124.7","180","921","20","115"
"312","21.6","87.2","125.6","177","907","20","115"
"313","24.7","99.4","126.4","173","896","20","118"
"314","27.8","111.7","126.2","174","899","20","122"
"315","30.8","124.0","125.5","177","909","20","125"
"316","33.9","136.3","126.5","173","895","20","126"
"317","37.0","148.6","126.3","174","897","20","126"
"318","40.1","160.8","126.0","175","902","20","127"
"319","43.2","173.2","125.8","176","905","20","127"
"320","46.3","185.4","126.7","172","892","20","128"
"321","49.4","197.7","126.6","172","893","20","130"
"322","52.5","210.0","126.0","175","902","20","131"
"323","55.6","222.4","126.0","175","902","20","132"
"324","58.1","232.3","126.0","175","902","20","133"
"325","61.2","244.6","125.3","178","912","20","134"
"326","64.3","256.9","126.4","173","896","20","135"
"327","67.4","269.1","126.3","174","897","20","135"
"328","70.4","281.4","126.4","173","896","20","136"
"329","73.5","293.7","126.5","173","895","20","137"
"330","76.6","305.8","126.8","172","890","20","137"
"331","79.7","318.1","127.5","169","881","19","137"
"332","82.8","330.4","125.8","176","905","20","137"
"333","85.9","342.7","125.9","175","903","20","137"
"334","89.0","355.1","125.9","175","903","20","138"
"335","91.6","365.2","125.9","175","903","20","139"
"336","94.6","377.5","125.8","176","905","20","139"
"337","97.7","389.8","125.3","178","912","20","139"
"338","100.8","402.1","126.3","174","897","20","140"
"339","103.9","414.5","126.0","175","902","20","140"
"340","107.0","426.7","125.9","175","903","20","142"
"341","110.1","438.9","126.2","174","899","19","143"
"342","113.2","451.3","127.2","170","885","20","143"
"343","116.3","463.6","125.3","178","912","20","142"
"344","119.4","475.9","127.0","171","888","20","140"
"345","122.4","488.1","126.4","173","896","20","139"
"346","125.5","500.3","126.9","171","889","20","139"
"347","128.1","510.1","126.9","171","889","20","139"
"348","131.2","522.4","126.8","172","890","20","139"
"349","134.3","534.8","125.6","177","907","20","140"
"350","137.3","547.0","126.0","175","902","20","140"
"351","140.4","559.2","127.0","171","888","19","140"
"352","143.5","571.5","126.9","171","889","20","140"
"353","146.6","583.9","126.7","172","892","20","141"
"354","149.7","596.3","125.9","175","903","20","142"
"355","152.8","608.7","126.2","174","899","19","141"
"356","155.9","621.0","126.1","175","900","20","142"
"357","159.0","633.2","126.5","173","895","20","141"
"358","162.1","645.5","126.2","174","899","20","141"
"359","164.6","655.4","126.2","174","899","20","140"
"360","167.7","667.7","126.6","172","893","20","139"
"361","170.8","680.0","126.3","174","897","20","138"
"362","173.9","692.2","127.0","171","888","20","137"
"363","177.0","704.5","126.8","172","890","20","137"
"364","180.1","716.7","127.3","170","883","20","137"
"365","183.2","729.0","126.7","172","892","20","138"
"366","185.7","738.9","126.7","172","892","20","138"
"367","188.8","751.0","126.6","172","893","20","139"
"368","191.9","763.2","127.5","169","881","20","139"
"369","195.0","775.3","127.8","168","877","20","140"
"370","198.1","787.5","127.9","167","875","20","140"
"371","201.2","799.7","127.8","168","877","20","142"
"372","204.3","811.9","126.8","172","890","20","143"
"373","207.3","824.0","126.8","172","890","20","143"
"374","210.4","836.3","127.5","169","881","20","141"
"375","213.5","848.4","127.1","170","886","19","141"
"376","216.1","858.4","127.1","170","886","19","141"
"377","219.2","870.7","126.8","172","890","20","142"
"378","222.3","883.0","126.5","173","895","20","142"
"379","225.3","895.2","126.3","174","897","20","142"
"380","228.4","907.5","126.4","173","896","20","142"
"381","231.5","919.8","126.4","173","896","19","141"
"382","234.6","932.1","126.5","173","895","20","141"
"383","237.7","944.4","126.6","172","893","19","141"
"384","240.8","956.6","126.8","172","890","20","141"
"385","243.9","968.8","126.6","172","893","19","140"
"386","247.0","981.0","127.2","170","885","20","140"
"387","249.5","990.9","127.2","170","885","20","139"
"388","253.1","1005.3","127.9","167","875","19","138"
"389","255.7","1015.3","127.9","167","875","19","138"
"390","258.8","1027.5","126.4","173","896","20","139"
"391","261.9","1039.8","126.8","172","890","20","138"
"392","265.0","1052.0","126.6","172","893","20","139"
"393","268.0","1064.3","126.7","172","892","20","140"
"394","271.1","1076.4","127.8","168","877","20","140"
"395","273.7","1086.4","127.8","168","877","20","140"
"396","276.8","1098.7","126.8","172","890","20","141"
"397","279.9","1111.1","126.2","174","899","20","142"
"398","283.0","1123.3","126.5","173","895","20","142"
"399","286.1","1135.5","126.8","172","890","20","142"
"400","289.2","1147.9","126.6","172","893","20","142"
"401","291.7","1157.8","126.6","172","893","20","141"
"402","294.8","1170.1","126.4","173","896","20","141"
"403","297.9","1182.3","126.8","172","890","20","140"
"404","301.0","1194.7","127.1","170","886","20","140"
"405","304.1","1207.0","126.8","172","890","20","140"
"406","307.2","1219.2","126.6","172","893","19","143"
"407","310.3","1231.5","126.7","172","892","20","144"
"408","313.4","1243.7","126.4","173","896","20","145"
"409","316.4","1255.9","126.9","171","889","20","145"
"410","319.5","1268.1","127.2","170","885","19","144"
"411","322.6","1280.1","127.2","170","885","19","144"
"412","325.7","1292.0","127.7","168","878","19","143"
"413","329.3","1306.5","127.2","170","885","19","142"
"414","331.9","1316.5","127.2","170","885","19","142"
"415","335.0","1328.8","125.8","176","905","20","141"
"416","338.1","1341.0","126.3","174","897","20","141"
"417","341.1","1353.2","127.6","168","879","20","140"
"418","344.3","1365.5","127.8","168","877","20","139"
"419","347.4","1377.8","126.9","171","889","20","139"
"420","350.4","1390.0","127.2","170","885","20","140"
"421","353.5","1402.1","127.8","168","877","20","140"
"422","356.1","1412.1","127.8","168","877","20","143"
"423","359.2","1424.3","126.8","172","890","20","144"
"424","362.3","1436.3","126.9","171","889","20","144"
"425","365.3","1448.6","127.8","168","877","19","143"
"426","368.4","1461.1","126.1","175","900","20","143"
"427","371.5","1473.3","125.4","177","910","20","142"
"428","374.6","1485.5","127.1","170","886","20","142"
"429","377.7","1497.9","126.2","174","899","20","142"
"430","380.2","1507.8","126.2","174","899","20","142"
"431","383.3","1520.1","126.7","172","892","20","142"
"432","386.4","1532.4","126.7","172","892","20","139"
"433","389.0","1542.5","126.7","172","892","20","137"
"434","392.1","1555.0","125.7","176","906","21","136"
"435","395.1","1567.3","125.3","178","912","20","134"
"436","398.2","1579.5","126.9","171","889","20","134"
"437","400.8","1589.5","126.9","171","889","20","135"
"438","403.9","1601.7","126.8","172","890","20","135"
"439","407.0","1614.0","127.1","170","886","20","133"
"440","410.1","1626.4","126.6","172","893","21","133"
"441","412.6","1636.5","126.6","172","893","21","132"
"442","415.7","1648.7","125.7","176","906","21","133"
"443","418.8","1660.9","127.7","168","878","20","134"
"444","421.9","1673.3","125.7","176","906","20","134"
"445","424.5","1683.4","125.7","176","906","20","134"
"446","427.6","1695.9","124.9","180","918","21","132"
"447","430.6","1708.2","125.0","179","916","21","134"
"448","433.7","1720.3","127.3","170","883","20","137"
"449","436.8","1732.6","126.8","172","890","20","139"
"450","439.4","1742.6","126.8","172","890","20","140"
"451","442.5","1755.1","125.6","177","907","20","140"
"452","445.5","1767.6","125.5","177","909","21","138"
"453","448.1","1777.6","125.5","177","909","21","136"
"454","451.2","1789.9","125.4","177","910","21","135"
"455","454.3","1802.5","125.2","178","913","21","136"
"456","456.9","1812.6","125.2","178","913","21","138"
"457","460.0","1825.2","124.9","180","918","21","137"
"458","463.1","1837.7","125.5","177","909","20","136"
"459","466.1","1849.9","126.4","173","896","20","134"
"460","468.7","1859.9","126.4","173","896","20","136"
"461","471.8","1872.2","125.9","175","903","21","137"
"462","474.9","1884.7","125.7","176","906","21","137"
"463","478.0","1896.9","126.7","172","892","20","137"
"464","480.5","1906.9","126.7","172","892","20","137"
"465","483.6","1919.2","126.6","172","893","20","137"
"466","486.7","1931.5","126.4","173","896","20","137"
"467","489.8","1943.7","127.3","170","883","20","138"
"468","492.4","1953.7","127.3","170","883","20","138"
"469","495.4","1965.9","127.4","169","882","20","138"
"470","498.5","1978.3","126.1","175","900","21","138"
"471","501.6","1990.6","126.0","175","902","20","138"
"472","504.2","2000.6","126.0","175","902","20","138"
"473","507.3","2012.9","125.8","176","905","20","139"
"474","510.3","2025.1","126.6","172","893","20","139"
"475","513.4","2037.4","127.3","170","883","20","137"
"476","516.5","2049.7","127.1","170","886","20","135"
"477","519.1","2059.5","127.1","170","886","20","134"
"478","522.2","2071.7","127.6","168","879","20","134"
"479","525.3","2084.0","127.4","169","882","20","135"
"480","528.3","2096.4","126.1","175","900","20","136"
"481","530.9","2106.4","126.1","175","900","20","137"
"482","534.0","2118.7","126.7","172","892","20","137"
"483","537.1","2130.8","126.5","173","895","20","137"
"484","540.2","2143.1","127.4","169","882","20","138"
"485","543.3","2155.3","127.2","170","885","20","140"
"486","545.8","2165.2","127.2","170","885","20","140"
"487","548.9","2177.6","126.3","174","897","20","143"
"488","552.0","2189.8","126.2","174","899","20","144"
"489","555.1","2202.1","127.0","171","888","20","145"
"490","558.2","2214.4","126.7","172","892","20","144"
"491","561.3","2226.7","126.7","172","892","20","142"
"492","563.8","2236.6","126.7","172","892","20","142"
"493","566.9","2248.9","126.3","174","897","20","141"
"494","570.0","2261.1","126.6","172","893","20","138"
"495","573.1","2273.3","127.3","170","883","20","138"
"496","576.2","2285.6","126.2","174","899","20","141"
"497","578.7","2295.6","126.2","174","899","20","142"
"498","581.8","2308.0","126.2","174","899","20","140"
"499","584.9","2320.2","126.1","175","900","20","137"
"500","588.0","2332.5","126.8","172","890","20","137"
"501","591.1","2344.8","126.5","173","895","20","138"
"502","594.2","2357.0","127.6","168","879","20","139"
"503","596.7","2366.9","127.6","168","879","20","140"
"504","599.8","2379.3","127.4","169","882","21","140"
"505","602.9","2391.5","126.5","173","895","20","139"
"506","606.0","2403.8","126.0","175","902","20","140"
"507","608.6","2413.9","126.0","175","902","20","140"
"508","611.6","2426.1","125.9","175","903","20","142"
"509","614.7","2438.4","126.3","174","897","20","143"
"510","617.8","2450.9","125.5","177","909","21","144"
"511","620.9","2463.2","125.8","176","905","20","145"
"512","623.5","2473.2","125.8","176","905","20","144"
"513","626.6","2485.4","126.8","172","890","20","145"
"514","629.7","2497.8","126.2","174","899","20","145"
"515","632.8","2510.2","126.7","172","892","20","146"
"516","635.9","2522.5","126.0","175","902","20","146"
"517","639.0","2534.9","126.2","174","899","20","147"
"518","642.0","2547.1","127.3","170","883","19","147"
"519","644.6","2556.9","127.3","170","883","19","147"
"520","647.7","2569.1","128.0","167","874","20","146"
"521","650.8","2581.6","126.2","174","899","20","146"
"522","653.9","2593.9","125.6","177","907","20","145"
"523","656.9","2606.2","126.6","172","893","20","145"
"524","659.5","2616.1","126.6","172","893","20","145"
"525","662.6","2628.4","126.5","173","895","20","144"
"526","665.7","2640.5","126.9","171","889","20","144"
"527","668.8","2652.8","127.7","168","878","20","144"
"528","671.9","2665.2","126.8","172","890","20","144"
"529","675.0","2677.5","125.7","176","906","20","144"
"530","678.1","2689.6","126.6","172","893","19","144"
"531","681.1","2701.9","127.1","170","886","19","144"
"532","684.2","2714.2","125.9","175","903","20","144"
"533","686.8","2724.1","125.9","175","903","20","143"
"534","689.9","2736.4","126.6","172","893","20","142"
"535","693.0","2748.8","126.7","172","892","20","143"
"536","696.0","2761.0","125.9","175","903","20","145"
"537","699.1","2773.3","127.1","170","886","20","143"
"538","702.2","2785.6","126.6","172","893","20","141"
"539","705.3","2797.9","126.1","175","900","20","140"
"540","707.9","2807.9","126.1","175","900","20","140"
"541","711.0","2820.3","125.8","176","905","20","139"
"542","714.0","2832.6","126.5","173","895","20","136"
"543","717.1","2844.8","126.5","173","895","20","139"
"544","720.2","2857.1","126.4","173","896","20","141"
"545","722.8","2867.1","126.4","173","896","20","142"
"546","725.8","2879.4","126.4","173","896","20","140"
"547","728.9","2891.7","126.4","173","896","20","141"
"548","732.0","2903.9","126.6","172","893","20","141"
"549","734.6","2913.9","126.6","172","893","20","142"
"550","737.7","2926.2","126.6","172","893","20","143"
"551","740.7","2938.5","126.9","171","889","21","141"
"552","743.8","2950.9","126.5","173","895","21","139"
"553","746.4","2960.7","126.5","173","895","21","136"
"554","749.5","2973.2","126.9","171","889","20","135"
"555","752.6","2985.4","126.6","172","893","21","135"
"556","755.1","2995.3","126.6","172","893","21","136"
"557","758.2","3007.6","127.3","170","883","20","136"
"558","761.3","3020.0","126.4","173","896","20","136"
"559","764.4","3032.4","126.0","175","902","21","136"
"560","767.5","3044.7","126.0","175","902","20","137"
"561","770.1","3054.6","126.0","175","902","20","140"
