"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"287","872.3","3450.7","127.8","168","877","19","145"
"288","875.4","3463.1","126.4","173","896","20","144"
"289","878.0","3472.9","126.4","173","896","20","143"
"290","881.1","3485.0","127.1","170","886","20","143"
"291","884.2","3497.3","128.1","167","873","20","143"
"292","887.3","3509.7","126.6","172","893","20","142"
"293","890.3","3521.7","126.3","174","897","20","141"
"294","893.4","3534.0","127.7","168","878","19","143"
"295","896.5","3546.2","126.9","171","889","20","144"
"296","899.6","3558.4","126.4","173","896","20","144"
"297","902.7","3570.6","126.7","172","892","19","145"
"298","905.7","3582.7","126.8","172","890","19","145"
"299","909.4","3597.3","127.0","171","888","19","145"
"300","912.5","3609.5","126.9","171","889","19","145"
"301","915.5","3621.6","127.6","168","879","19","144"
"302","918.6","3633.7","128.1","167","873","19","144"
"303","921.7","3645.7","128.1","167","873","19","146"
"304","924.8","3657.8","128.4","165","869","19","147"
"305","927.9","3670.0","128.2","166","871","19","145"
"306","931.0","3682.3","127.6","168","879","19","145"
"307","934.1","3694.6","126.3","174","897","19","146"
"308","937.2","3706.9","126.2","174","899","19","148"
"309","940.3","3719.0","127.1","170","886","20","147"
"310","943.3","3731.2","126.6","172","893","20","145"
"311","946.4","3743.5","126.6","172","893","20","145"
"312","949.0","3753.3","126.6","172","893","20","145"
"313","952.1","3765.6","127.9","167","875","20","145"
"314","955.2","3777.9","126.3","174","897","20","146"
"315","958.3","3790.3","126.6","172","893","20","146"
"316","961.4","3802.6","126.8","172","890","20","144"
"317","964.5","3814.8","127.4","169","882","20","144"
"318","967.5","3826.9","127.0","171","888","20","144"
"319","970.6","3839.2","127.3","170","883","20","144"
"320","973.2","3849.1","127.3","170","883","20","144"
"321","976.3","3861.3","127.1","170","886","20","144"
"322","979.4","3873.4","126.7","172","892","20","144"
"323","982.4","3885.6","127.5","169","881","19","144"
"324","985.5","3897.8","127.6","168","879","20","142"
"325","988.6","3909.9","127.2","170","885","20","141"
"326","991.7","3922.1","127.8","168","877","20","142"
"327","994.8","3934.2","127.5","169","881","19","142"
"328","997.9","3946.4","128.2","166","871","19","142"
"329","1001.0","3958.6","127.5","169","881","20","142"
"330","1004.1","3970.8","127.0","171","888","20","142"
"331","1007.2","3983.0","127.4","169","882","19","142"
"332","1010.3","3995.0","127.1","170","886","19","142"
"333","1013.3","4007.0","128.5","165","867","19","142"
"334","1016.4","4019.1","127.9","167","875","19","141"
"335","1019.5","4031.3","127.5","169","881","19","142"
"336","1022.6","4043.4","127.6","168","879","20","141"
"337","1025.7","4055.5","128.0","167","874","19","142"
"338","1028.8","4067.7","127.7","168","878","20","142"
"339","1031.9","4080.0","127.8","168","877","20","142"
"340","1034.9","4092.1","127.3","170","883","20","142"
"341","1038.0","4104.3","127.0","171","888","20","142"
"342","1041.1","4116.4","127.0","171","888","20","143"
"343","1044.2","4128.7","126.7","172","892","20","143"
"344","1047.3","4140.8","126.7","172","892","20","145"
"345","1050.3","4153.0","127.2","170","885","19","145"
"346","1053.4","4165.2","126.4","173","896","20","144"
"347","1056.5","4177.4","126.4","173","896","20","145"
"348","1059.6","4189.6","126.7","172","892","19","144"
"349","1062.7","4201.8","126.9","171","889","20","143"
"350","1065.8","4214.0","127.2","170","885","20","144"
"351","1068.8","4226.2","127.2","170","885","20","143"
"352","1071.4","4236.1","127.2","170","885","20","141"
"353","1074.5","4248.2","126.7","172","892","20","140"
"354","1077.6","4260.3","127.7","168","878","20","140"
"355","1080.6","4272.4","127.9","167","875","19","141"
"356","1083.7","4284.4","127.3","170","883","20","141"
"357","1086.8","4296.5","128.3","166","870","20","142"
"358","1089.9","4308.7","127.8","168","877","19","142"
"359","1093.0","4321.0","127.5","169","881","20","142"
"360","1096.1","4333.1","126.8","172","890","19","142"
"361","1099.1","4345.3","126.8","172","890","19","142"
"362","1102.2","4357.6","127.1","170","886","19","143"
"363","1105.3","4369.9","125.9","175","903","20","143"
"364","1108.4","4382.3","125.9","175","903","19","144"
"365","1111.5","4394.5","126.2","174","899","20","145"
"366","1114.6","4406.6","126.7","172","892","19","144"
"367","1117.7","4418.8","127.6","168","879","19","144"
"368","1120.8","4431.1","126.8","172","890","19","145"
"369","1123.9","4443.4","126.4","173","896","20","145"
"370","1127.0","4456.0","125.8","176","905","20","146"
"371","1130.1","4468.2","125.2","178","913","20","145"
"372","1133.2","4480.5","126.6","172","893","19","144"
"373","1136.3","4492.8","126.5","173","895","19","145"
"374","1139.4","4505.0","126.9","171","889","19","145"
"375","1142.4","4517.2","126.6","172","893","19","146"
"376","1145.5","4529.5","126.2","174","899","20","146"
"377","1148.6","4541.7","126.7","172","892","20","147"
"378","1151.7","4553.8","126.7","172","892","20","148"
"379","1154.8","4566.0","127.2","170","885","19","148"
"380","1157.8","4578.3","126.1","175","900","20","147"
"381","1160.9","4590.4","126.1","175","900","20","146"
"382","1164.0","4602.6","127.2","170","885","20","146"
"383","1167.1","4614.9","126.3","174","897","20","147"
"384","1170.2","4627.0","127.0","171","888","19","147"
"385","1173.3","4639.1","127.0","171","888","19","147"
"386","1176.3","4651.2","127.9","167","875","19","147"
"387","1179.4","4663.3","127.7","168","878","19","148"
"388","1182.5","4675.5","127.4","169","882","19","147"
"389","1185.6","4687.7","126.8","172","890","19","147"
"390","1188.7","4699.8","127.0","171","888","19","146"
"391","1191.8","4712.0","127.1","170","886","19","145"
"392","1194.8","4724.2","127.8","168","877","19","145"
"393","1197.9","4736.3","126.6","172","893","19","145"
"394","1201.0","4748.3","127.5","169","881","19","145"
"395","1204.1","4760.4","128.3","166","870","19","144"
"396","1207.2","4772.6","128.0","167","874","19","144"
"397","1210.3","4784.9","126.8","172","890","19","144"
"398","1213.4","4797.0","126.9","171","889","19","144"
"399","1216.5","4809.2","127.2","170","885","19","143"
"400","1220.1","4823.6","127.6","168","879","19","144"
"401","1222.6","4833.5","127.6","168","879","19","145"
"402","1225.7","4845.6","126.7","172","892","20","145"
"403","1228.8","4857.8","127.4","169","882","20","144"
"404","1231.9","4869.9","127.7","168","878","19","144"
"405","1235.0","4882.1","128.0","167","874","20","144"
"406","1238.1","4894.1","127.7","168","878","19","145"
"407","1241.1","4906.3","128.0","167","874","19","145"
"408","1244.2","4918.6","127.2","170","885","20","144"
"409","1247.3","4930.9","127.0","171","888","20","145"
"410","1250.4","4943.1","127.1","170","886","20","145"
"411","1253.0","4953.0","127.1","170","886","20","145"
"412","1256.1","4965.1","127.6","168","879","20","145"
"413","1259.2","4977.4","127.6","168","879","20","145"
"414","1262.3","4989.7","127.1","170","886","20","145"
"415","1265.4","5002.0","126.6","172","893","20","146"
"416","1268.4","5014.3","126.8","172","890","20","145"
"417","1271.0","5024.2","126.8","172","890","20","144"
"418","1274.1","5036.5","126.8","172","890","20","144"
"419","1277.2","5048.6","126.9","171","889","20","144"
"420","1280.3","5060.8","127.1","170","886","20","144"
"421","1283.4","5073.0","127.2","170","885","20","144"
"422","1286.5","5085.4","127.5","169","881","20","145"
"423","1289.6","5097.6","127.2","170","885","20","145"
"424","1292.6","5109.8","127.1","170","886","19","146"
"425","1295.7","5121.9","127.1","170","886","19","145"
"426","1298.8","5134.2","126.7","172","892","20","145"
"427","1301.9","5146.4","126.7","172","892","20","146"
"428","1305.0","5158.7","126.5","173","895","20","146"
"429","1307.5","5168.6","126.5","173","895","20","147"
"430","1310.6","5180.8","126.9","171","889","20","147"
"431","1313.7","5192.9","126.7","172","892","20","147"
"432","1316.8","5205.2","127.3","170","883","20","147"
"433","1319.9","5217.6","127.6","168","879","20","146"
"434","1323.0","5229.9","126.9","171","889","20","146"
"435","1326.1","5242.1","127.3","170","883","20","146"
"436","1328.7","5251.9","127.3","170","883","20","146"
"437","1331.7","5264.1","127.8","168","877","20","145"
"438","1334.8","5276.4","126.6","172","893","20","145"
"439","1337.9","5288.6","126.4","173","896","20","146"
"440","1341.0","5300.9","126.7","172","892","20","148"
"441","1344.1","5313.0","126.2","174","899","19","149"
"442","1347.2","5325.2","127.3","170","883","19","149"
"443","1350.2","5337.4","127.4","169","882","19","147"
"444","1353.3","5349.6","126.9","171","889","19","146"
"445","1356.4","5361.8","127.0","171","888","19","145"
"446","1359.5","5374.0","126.8","172","890","20","146"
"447","1362.6","5386.3","126.3","174","897","19","146"
"448","1365.7","5398.3","126.8","172","890","19","146"
"449","1368.8","5410.5","127.8","168","877","19","146"
"450","1371.8","5422.6","127.5","169","881","19","146"
"451","1374.9","5434.8","127.6","168","879","19","146"
"452","1378.0","5447.0","127.2","170","885","19","145"
"453","1381.4","5470.4","184467440737095232.0","0","300","19","115"
"454","1384.0","5475.0","184467440737095232.0","0","300","19","112"
"455","1387.1","5483.3","272.0","17","359","19","113"
"456","1390.2","5493.4","182.6","57","497","19","114"
"457","0.3","1.2","0.0","","","0","114"
"458","3.4","13.6","119.5","205","1005","0","115"
"459","6.4","25.8","125.1","179","915","20","119"
"460","9.5","37.9","127.1","170","886","19","124"
"461","12.6","50.1","127.5","169","881","19","127"
"462","15.7","62.3","127.0","171","888","20","129"
"463","18.8","74.4","127.1","170","886","19","131"
"464","21.9","86.8","127.5","169","881","19","133"
"465","25.0","99.2","125.3","178","912","20","134"
"466","28.0","111.3","125.5","177","909","20","135"
"467","31.1","123.5","127.4","169","882","19","135"
"468","34.2","135.7","126.7","172","892","19","137"
"469","37.8","150.3","126.5","173","895","19","139"
"470","40.9","162.5","126.1","175","900","19","141"
"471","44.0","174.7","126.4","173","896","19","141"
"472","47.1","187.0","126.4","173","896","19","141"
"473","50.1","199.2","126.2","174","899","19","140"
"474","53.2","211.4","126.2","174","899","19","139"
"475","56.3","223.8","126.4","173","896","19","141"
"476","59.4","236.0","125.7","176","906","19","142"
"477","62.5","248.3","126.5","173","895","19","141"
"478","65.6","260.5","126.2","174","899","20","141"
"479","68.6","272.4","126.4","173","896","19","141"
"480","72.3","287.0","126.8","172","890","19","142"
"481","75.4","299.2","126.6","172","893","19","143"
"482","78.5","311.5","126.2","174","899","20","143"
"483","81.5","323.7","126.4","173","896","19","144"
"484","84.6","335.7","126.4","173","896","19","143"
"485","87.7","347.6","128.1","167","873","19","142"
"486","90.8","359.7","129.1","163","859","18","142"
"487","94.4","374.0","128.6","165","866","19","142"
"488","97.5","386.0","128.6","165","866","19","142"
"489","100.6","398.3","127.5","169","881","19","142"
"490","103.7","410.5","127.5","169","881","19","143"
"491","106.8","422.9","127.1","170","886","19","143"
"492","109.9","435.0","126.7","172","892","19","143"
"493","113.0","447.1","126.6","172","893","19","143"
"494","116.1","459.4","127.1","170","886","19","144"
"495","119.2","471.5","126.6","172","893","19","145"
"496","122.3","483.8","127.1","170","886","19","146"
"497","125.4","496.2","126.8","172","890","20","147"
"498","128.4","508.8","123.6","185","937","20","146"
"499","131.5","521.5","122.7","189","952","20","147"
"500","134.1","531.6","122.7","189","952","20","148"
"501","137.2","543.9","124.5","181","924","20","150"
"502","140.3","556.3","126.0","175","902","20","151"
"503","143.3","568.8","125.5","177","909","20","153"
"504","146.4","581.2","124.1","183","930","20","154"
"505","149.5","594.0","124.8","180","919","19","156"
"506","152.6","606.7","121.9","193","964","20","156"
"507","155.7","619.3","122.1","192","961","19","155"
"508","158.8","631.9","123.1","188","945","19","154"
"509","161.9","644.4","124.7","180","921","19","153"
"510","165.0","656.8","124.7","180","921","19","152"
"511","168.1","669.2","124.7","180","921","20","151"
"512","171.2","681.6","124.7","180","921","20","149"
"513","174.3","693.9","125.5","177","909","20","149"
"514","177.4","706.2","125.7","176","906","19","148"
"515","180.5","718.6","126.0","175","902","20","148"
"516","183.6","730.9","126.0","175","902","20","149"
"517","186.6","743.2","126.1","175","900","20","147"
"518","189.7","755.4","126.7","172","892","19","145"
"519","192.8","767.5","127.1","170","886","19","144"
"520","195.9","779.8","126.7","172","892","19","143"
"521","199.0","792.1","125.3","178","912","19","142"
"522","202.1","804.5","125.0","179","916","20","143"
"523","205.1","816.8","125.2","178","913","19","143"
"524","208.2","829.2","125.1","179","915","20","143"
"525","210.8","839.4","125.1","179","915","20","142"
"526","213.9","851.7","124.1","183","930","20","143"
"527","217.5","866.0","128.4","165","869","18","144"
"528","220.5","878.0","128.7","164","865","20","146"
"529","223.6","890.3","125.8","176","905","19","147"
"530","226.7","902.6","125.8","176","905","19","147"
"531","229.8","914.8","125.9","175","903","19","147"
"532","232.9","927.1","126.7","172","892","19","147"
"533","236.0","939.3","126.6","172","893","19","147"
"534","239.1","951.8","126.1","175","900","20","146"
"535","242.2","964.1","126.1","175","900","20","147"
"536","245.3","976.3","126.3","174","897","19","147"
"537","248.4","988.4","127.3","170","883","20","146"
"538","251.5","1000.5","127.3","170","883","19","147"
"539","254.6","1012.7","127.8","168","877","19","148"
"540","257.7","1024.8","127.4","169","882","19","147"
"541","260.7","1037.0","127.6","168","879","19","147"
"542","263.8","1049.2","127.2","170","885","20","147"
"543","266.9","1061.4","127.1","170","886","19","147"
"544","270.0","1073.5","127.1","170","886","19","146"
"545","273.1","1085.6","126.8","172","890","19","146"
"546","276.2","1097.7","127.3","170","883","19","146"
"547","279.3","1110.0","127.3","170","883","19","147"
"548","282.4","1122.2","127.2","170","885","20","148"
"549","285.4","1134.4","126.6","172","893","19","147"
"550","288.5","1146.6","127.1","170","886","19","147"
"551","292.1","1161.0","128.4","165","869","19","146"
"552","295.2","1173.0","128.6","165","866","19","146"
"553","298.3","1185.0","128.6","165","866","19","147"
"554","301.4","1197.2","127.7","168","878","19","148"
"555","304.5","1209.3","127.4","169","882","19","149"
"556","307.6","1221.5","128.5","165","867","19","149"
