"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"56","167.8","673.7","125.6","177","907","20","135"
"57","170.9","686.1","126.0","175","902","20","134"
"58","173.5","696.2","126.0","175","902","20","134"
"59","176.6","708.7","125.7","176","906","21","134"
"60","179.7","721.1","125.8","176","905","21","133"
"61","182.3","731.0","125.8","176","905","21","135"
"62","185.4","743.3","126.8","172","890","20","135"
"63","188.5","755.8","126.2","174","899","20","136"
"64","191.5","768.3","125.1","179","915","20","137"
"65","194.6","780.6","125.5","177","909","20","138"
"66","197.2","790.8","125.5","177","909","20","140"
"67","200.3","803.2","124.8","180","919","21","142"
"68","203.3","815.5","125.7","176","906","20","142"
"69","205.9","825.7","125.7","176","906","20","142"
"70","209.0","838.3","124.2","183","928","21","142"
"71","212.1","850.6","124.4","182","925","20","144"
"72","215.2","863.1","125.6","177","907","20","144"
"73","218.3","875.6","124.5","181","924","20","144"
"74","220.8","885.7","124.5","181","924","20","145"
"75","223.9","898.1","124.5","181","924","20","146"
"76","227.0","910.5","124.6","181","922","20","146"
"77","230.1","923.0","125.3","178","912","20","146"
"78","233.2","935.4","125.1","179","915","20","146"
"79","236.3","947.7","125.5","177","909","20","146"
"80","239.3","960.0","125.6","177","907","20","146"
"81","241.9","970.1","125.6","177","907","20","145"
"82","245.0","982.5","125.5","177","909","20","145"
"83","248.1","995.1","125.3","178","912","20","145"
"84","251.2","1007.5","125.0","179","916","20","146"
"85","254.3","1019.8","126.0","175","902","20","145"
"86","256.9","1029.9","126.0","175","902","20","145"
"87","260.0","1042.4","124.5","181","924","20","143"
"88","263.0","1054.8","125.0","179","916","21","142"
"89","266.1","1067.2","125.2","178","913","20","141"
"90","269.2","1079.7","125.3","178","912","20","141"
"91","271.8","1089.8","125.3","178","912","20","141"
"92","274.9","1102.3","124.3","182","927","21","141"
"93","278.0","1114.8","124.8","180","919","20","142"
"94","280.5","1124.9","124.8","180","919","20","143"
"95","283.6","1137.3","125.1","179","915","20","143"
"96","286.7","1149.7","126.0","175","902","20","143"
"97","289.8","1162.2","124.7","180","921","21","145"
"98","292.9","1174.6","125.4","177","910","20","146"
"99","295.4","1184.7","125.4","177","910","20","145"
"100","298.5","1197.3","125.1","179","915","20","143"
"101","301.6","1209.8","125.3","178","912","20","142"
"102","304.7","1222.1","126.0","175","902","20","143"
"103","307.8","1234.4","126.0","175","902","19","144"
"104","310.4","1244.4","126.0","175","902","19","145"
"105","313.5","1256.8","125.4","177","910","20","146"
"106","316.5","1269.2","124.7","180","921","20","147"
"107","319.6","1281.7","125.2","178","913","20","147"
"108","322.7","1294.1","125.1","179","915","20","147"
"109","325.8","1306.5","125.9","175","903","20","147"
"110","328.9","1318.8","125.7","176","906","20","147"
"111","331.5","1328.9","125.7","176","906","20","146"
"112","334.5","1341.1","125.4","177","910","20","146"
"113","337.6","1353.6","125.4","177","910","20","147"
"114","340.7","1365.9","125.3","178","912","20","148"
"115","343.8","1378.3","125.4","177","910","20","147"
"116","346.9","1390.7","124.8","180","919","20","146"
"117","350.0","1403.1","124.6","181","922","20","145"
"118","352.5","1413.2","124.6","181","922","20","145"
"119","355.6","1425.5","125.6","177","907","20","144"
"120","358.7","1437.8","125.8","176","905","20","144"
"121","361.8","1450.1","125.9","175","903","19","144"
"122","364.9","1462.4","126.6","172","893","20","144"
"123","368.0","1474.7","125.7","176","906","20","143"
"124","371.1","1487.1","126.3","174","897","20","144"
"125","374.1","1499.6","124.7","180","921","20","145"
"126","376.7","1509.6","124.7","180","921","20","145"
"127","379.8","1521.9","126.3","174","897","20","142"
"128","382.9","1534.3","126.1","175","900","20","141"
"129","386.0","1546.9","124.0","184","931","21","141"
"130","388.5","1557.0","124.0","184","931","21","141"
"131","391.6","1569.4","125.0","179","916","20","140"
"132","394.7","1582.0","125.0","179","916","20","143"
"133","397.8","1594.4","125.0","179","916","20","145"
"134","400.3","1604.3","125.0","179","916","20","145"
"135","403.4","1616.8","125.4","177","910","20","144"
"136","406.5","1629.4","124.8","180","919","21","144"
"137","409.6","1641.8","124.6","181","922","20","141"
"138","412.2","1651.8","124.6","181","922","20","139"
"139","415.2","1664.1","125.8","176","905","20","139"
"140","418.3","1676.4","126.3","174","897","20","141"
"141","421.4","1688.8","125.1","179","915","20","142"
"142","424.0","1698.9","125.1","179","915","20","144"
"143","427.1","1711.3","125.3","178","912","20","146"
"144","430.1","1723.6","125.7","176","906","21","148"
"145","433.2","1735.9","126.1","175","900","20","148"
"146","436.3","1748.2","126.1","175","900","20","148"
"147","439.4","1760.5","125.9","175","903","20","148"
"148","442.0","1770.6","125.9","175","903","20","148"
"149","445.1","1782.8","126.3","174","897","20","148"
"150","448.2","1795.1","126.6","172","893","20","149"
"151","451.3","1807.6","126.1","175","900","20","149"
"152","454.3","1819.9","125.9","175","903","20","148"
"153","457.4","1832.2","126.1","175","900","20","146"
"154","460.0","1842.2","126.1","175","900","20","147"
"155","463.1","1854.5","126.4","173","896","20","148"
"156","466.2","1866.8","125.9","175","903","20","149"
"157","469.2","1879.1","126.2","174","899","19","150"
"158","472.3","1891.5","127.0","171","888","20","149"
"159","475.4","1904.0","124.9","180","918","20","148"
"160","478.0","1913.9","124.9","180","918","20","147"
"161","481.1","1926.2","126.1","175","900","20","146"
"162","484.1","1938.4","126.3","174","897","20","146"
"163","487.2","1950.9","126.0","175","902","20","145"
"164","490.3","1963.2","125.4","177","910","20","145"
"165","493.4","1975.5","126.2","174","899","20","146"
"166","496.5","1987.8","126.6","172","893","20","146"
"167","499.1","1997.8","126.6","172","893","20","146"
"168","502.1","2010.1","126.1","175","900","20","146"
"169","505.2","2022.5","126.0","175","902","20","146"
"170","508.3","2034.9","126.2","174","899","20","145"
"171","511.4","2047.1","126.4","173","896","20","145"
"172","514.5","2059.5","125.7","176","906","20","145"
"173","517.0","2069.5","125.7","176","906","20","145"
"174","520.2","2081.8","125.3","178","912","20","145"
"175","523.2","2094.0","126.2","174","899","20","146"
"176","526.3","2106.2","127.0","171","888","20","147"
"177","529.4","2118.8","126.4","173","896","19","148"
"178","532.5","2131.1","124.8","180","919","20","149"
"179","535.6","2143.4","126.2","174","899","20","149"
"180","538.7","2155.7","126.4","173","896","20","148"
"181","541.2","2165.6","126.4","173","896","20","148"
"182","544.3","2177.9","126.9","171","889","20","148"
"183","547.4","2190.2","126.5","173","895","20","148"
"184","550.5","2202.5","125.9","175","903","20","148"
"185","553.6","2214.7","126.5","173","895","20","148"
"186","556.6","2227.0","126.4","173","896","20","149"
"187","559.7","2239.2","126.7","172","892","20","149"
"188","562.8","2251.4","126.8","172","890","20","149"
"189","565.9","2263.5","127.5","169","881","19","148"
"190","568.4","2273.3","127.5","169","881","19","148"
"191","571.5","2285.5","127.8","168","877","20","148"
"192","574.6","2297.8","126.9","171","889","20","147"
"193","577.7","2310.1","126.3","174","897","20","148"
"194","580.8","2322.3","126.4","173","896","20","148"
"195","583.9","2334.7","126.4","173","896","20","148"
"196","586.9","2346.8","127.3","170","883","20","147"
"197","590.0","2359.1","127.1","170","886","20","147"
"198","592.6","2369.0","127.1","170","886","20","148"
"199","595.7","2381.5","126.7","172","892","20","145"
"200","598.8","2393.8","126.2","174","899","20","143"
"201","601.9","2406.1","126.8","172","890","20","141"
"202","604.4","2416.0","126.8","172","890","20","141"
"203","607.5","2428.5","127.2","170","885","20","141"
"204","610.1","2438.5","126.3","174","897","20","140"
"205","613.2","2450.8","126.9","171","889","21","139"
"206","616.3","2463.1","126.6","172","893","20","139"
"207","619.4","2475.3","126.9","171","889","20","139"
"208","622.5","2487.6","126.9","171","889","20","140"
"209","625.0","2497.5","126.9","171","889","20","140"
"210","628.1","2509.8","126.6","172","893","20","140"
"211","631.2","2522.3","126.5","173","895","20","141"
"212","634.3","2534.7","126.2","174","899","21","141"
"213","636.9","2544.7","126.2","174","899","21","142"
"214","640.0","2557.0","125.7","176","906","20","141"
"215","643.0","2569.4","126.7","172","892","20","141"
"216","646.1","2581.8","126.1","175","900","20","143"
"217","648.7","2591.8","126.1","175","900","20","146"
"218","651.8","2604.2","125.6","177","907","20","146"
"219","654.9","2616.6","125.5","177","909","20","147"
"220","658.0","2628.9","125.8","176","905","21","146"
"221","660.5","2639.0","125.8","176","905","21","145"
"222","663.6","2651.4","126.3","174","897","20","144"
"223","666.7","2663.7","125.9","175","903","20","145"
"224","669.8","2675.9","126.4","173","896","20","146"
"225","672.9","2688.1","126.7","172","892","20","147"
"226","676.0","2700.4","126.1","175","900","20","148"
"227","678.5","2710.4","126.1","175","900","20","149"
"228","681.6","2722.7","126.2","174","899","20","150"
"229","684.7","2734.9","126.6","172","893","20","151"
"230","687.8","2747.2","127.2","170","885","20","150"
"231","690.9","2759.4","126.5","173","895","20","149"
"232","694.0","2771.9","125.0","179","916","21","148"
"233","696.5","2781.9","125.0","179","916","21","146"
"234","699.6","2794.3","125.4","177","910","20","146"
"235","702.7","2806.5","125.8","176","905","20","147"
"236","705.8","2818.7","127.0","171","888","20","148"
"237","708.9","2831.0","126.9","171","889","20","149"
"238","712.0","2843.2","126.5","173","895","20","149"
"239","715.0","2855.5","127.0","171","888","20","148"
"240","718.1","2867.6","127.4","169","882","20","148"
"241","720.7","2877.4","127.4","169","882","20","148"
"242","723.8","2889.6","127.4","169","882","20","148"
"243","726.9","2901.9","126.8","172","890","20","148"
"244","729.9","2914.1","126.4","173","896","20","148"
"245","733.1","2926.5","127.5","169","881","20","148"
"246","736.2","2938.7","127.1","170","886","20","149"
"247","739.2","2950.9","127.3","170","883","20","149"
"248","742.3","2963.0","126.9","171","889","20","148"
"249","745.4","2975.3","126.7","172","892","20","147"
"250","748.5","2987.4","127.3","170","883","20","147"
"251","751.0","2997.4","127.3","170","883","20","147"
"252","754.1","3009.6","126.9","171","889","20","147"
"253","757.2","3021.6","127.3","170","883","20","148"
"254","760.3","3034.0","128.1","167","873","20","148"
"255","763.4","3046.2","126.6","172","893","20","149"
"256","766.5","3058.5","126.0","175","902","20","148"
"257","769.6","3070.9","125.9","175","903","20","148"
"258","772.1","3080.8","125.9","175","903","20","148"
"259","775.2","3093.1","126.0","175","902","20","148"
"260","778.3","3105.4","127.2","170","885","20","148"
"261","781.4","3117.6","126.9","171","889","20","148"
"262","783.9","3127.7","126.9","171","889","20","145"
"263","787.0","3139.9","126.4","173","896","20","145"
"264","790.1","3152.3","127.0","171","888","20","144"
"265","792.7","3162.2","127.0","171","888","20","143"
"266","795.8","3174.5","127.2","170","885","21","143"
"267","798.9","3186.9","125.9","175","903","20","143"
"268","802.0","3199.2","127.2","170","885","20","145"
"269","804.5","3209.1","127.2","170","885","20","146"
"270","807.6","3221.6","126.0","175","902","20","145"
"271","810.7","3233.9","126.0","175","902","20","144"
"272","813.3","3244.0","126.0","175","902","20","144"
"273","816.4","3256.3","126.1","175","900","20","143"
"274","819.5","3268.6","127.2","170","885","20","143"
"275","822.5","3281.0","125.9","175","903","21","143"
"276","825.1","3291.0","125.9","175","903","21","144"
"277","828.2","3303.4","126.7","172","892","20","145"
"278","831.3","3315.6","127.1","170","886","20","145"
"279","834.4","3327.9","127.0","171","888","20","144"
"280","837.0","3338.0","127.0","171","888","20","146"
"281","840.1","3350.2","126.2","174","899","20","147"
"282","843.2","3362.6","126.6","172","893","20","148"
"283","846.2","3374.8","127.4","169","882","20","149"
"284","849.3","3387.0","127.6","168","879","20","149"
"285","851.9","3396.8","127.6","168","879","20","150"
"286","855.0","3409.0","127.5","169","881","20","149"
"287","858.1","3421.2","127.7","168","878","20","148"
"288","861.2","3433.5","127.2","170","885","21","146"
"289","863.7","3443.4","127.2","170","885","21","146"
"290","866.8","3455.7","127.0","171","888","21","145"
"291","869.9","3468.0","126.6","172","893","20","144"
"292","873.0","3480.4","126.9","171","889","20","144"
"293","876.1","3492.7","126.9","171","889","20","144"
"294","878.7","3502.7","126.9","171","889","20","144"
"295","881.8","3515.1","126.7","172","892","21","144"
"296","884.9","3527.3","126.9","171","889","20","145"
"297","887.4","3537.4","126.9","171","889","20","145"
"298","890.5","3549.8","126.5","173","895","20","145"
"299","893.6","3562.0","126.5","173","895","20","145"
"300","896.7","3574.3","126.5","173","895","20","145"
"301","899.2","3584.2","126.5","173","895","20","146"
"302","902.3","3596.4","126.8","172","890","20","147"
"303","905.4","3608.9","126.6","172","893","20","147"
"304","908.5","3621.2","127.1","170","886","20","147"
"305","911.1","3631.1","127.1","170","886","20","146"
"306","914.2","3643.5","127.0","171","888","20","144"
"307","917.3","3656.0","126.2","174","899","20","145"
"308","920.4","3668.4","125.1","179","915","21","147"
"309","923.0","3678.3","125.1","179","915","21","147"
"310","926.0","3690.6","126.7","172","892","20","147"
"311","929.1","3702.9","125.9","175","903","20","146"
"312","932.2","3715.2","126.1","175","900","20","147"
"313","934.8","3725.2","126.1","175","900","20","147"
"314","937.8","3737.5","126.3","174","897","20","147"
"315","940.9","3749.8","126.3","174","897","20","148"
"316","944.0","3762.1","126.3","174","897","20","148"
"317","947.1","3774.5","126.9","171","889","20","148"
"318","950.2","3786.7","126.6","172","893","20","149"
"319","952.8","3796.6","126.6","172","893","20","149"
"320","955.8","3808.9","126.4","173","896","20","149"
"321","958.9","3821.2","126.5","173","895","20","150"
"322","962.0","3833.5","126.3","174","897","20","149"
"323","965.1","3845.9","125.9","175","903","20","150"
"324","967.7","3855.9","125.9","175","903","20","150"
"325","970.8","3868.4","125.6","177","907","20","150"
"326","973.8","3880.7","125.3","178","912","20","149"
"327","976.9","3893.1","126.0","175","902","21","148"
"328","979.5","3903.2","126.0","175","902","21","148"
"329","982.6","3915.6","125.8","176","905","21","147"
"330","985.7","3927.9","124.7","180","921","20","148"
"331","988.8","3940.2","126.2","174","899","19","148"
"332","991.9","3952.7","125.8","176","905","20","148"
"333","994.4","3962.7","125.8","176","905","20","148"
"334","997.5","3975.3","125.8","176","905","21","147"
"335","1000.6","3987.7","125.6","177","907","20","147"
"336","1003.2","3997.7","125.6","177","907","20","148"
"337","1006.2","4010.1","125.9","175","903","21","149"
"338","1009.3","4022.2","125.3","178","912","20","148"
"339","1012.4","4034.5","127.0","171","888","20","149"
"340","1015.5","4047.0","125.1","179","915","20","149"
"341","1018.1","4056.9","125.1","179","915","20","147"
"342","1020.9","4079.2","127.4","169","882","20","98"
"343","1024.0","4085.6","251.3","22","375","20","103"
"344","1027.1","4094.9","251.3","22","375","20","107"
"345","1030.2","4105.8","165.0","78","568","20","107"
"346","1033.3","4117.1","142.8","120","713","20","109"
"347","0.2","1.0","0.0","","","0","110"
"348","3.3","14.5","116.5","221","1061","22","112"
"349","5.9","24.8","116.5","221","1061","22","114"
"350","9.0","37.3","122.4","191","956","20","117"
"351","12.1","50.1","123.9","184","933","20","119"
"352","15.2","62.6","122.9","189","948","20","120"
"353","18.2","75.0","124.8","180","919","20","122"
"354","20.8","85.1","124.8","180","919","20","123"
"355","23.9","97.4","126.6","172","893","20","123"
"356","27.0","109.7","126.7","172","892","20","125"
"357","30.1","122.3","124.6","181","922","20","126"
"358","32.7","132.4","124.6","181","922","20","127"
"359","35.7","144.8","125.2","178","913","21","129"
"360","38.8","157.2","125.5","177","909","20","131"
"361","41.9","169.5","126.0","175","902","20","131"
"362","44.5","179.6","126.0","175","902","20","132"
"363","47.6","192.2","125.8","176","905","21","132"
"364","50.2","202.4","124.8","180","919","21","131"
"365","53.2","214.8","124.5","181","924","21","132"
"366","56.3","227.2","125.2","178","913","20","132"
"367","59.4","239.7","125.6","177","907","21","133"
"368","62.0","249.8","125.6","177","907","21","133"
"369","65.1","262.1","124.5","181","924","20","134"
"370","68.1","274.4","125.1","179","915","20","134"
"371","71.2","286.9","125.9","175","903","20","135"
"372","73.8","297.1","125.9","175","903","20","135"
"373","76.9","309.5","124.6","181","922","21","136"
"374","80.0","321.9","125.1","179","915","20","136"
"375","83.1","334.4","125.1","179","915","21","137"
"376","85.6","344.6","125.1","179","915","21","138"
"377","88.8","357.2","124.6","181","922","21","139"
"378","91.9","369.7","125.0","179","916","20","139"
"379","94.4","379.7","125.0","179","916","20","138"
"380","97.5","392.0","125.7","176","906","20","137"
"381","100.6","404.4","126.0","175","902","20","137"
"382","103.7","416.9","125.3","178","912","20","137"
"383","106.3","426.9","125.3","178","912","20","138"
"384","109.3","439.3","126.4","173","896","21","141"
"385","112.4","451.7","125.9","175","903","21","142"
"386","115.0","461.9","125.9","175","903","21","141"
"387","118.1","474.5","124.7","180","921","21","140"
"388","120.6","484.6","125.0","179","916","20","139"
"389","123.8","497.2","124.4","182","925","21","138"
"390","126.8","509.5","124.5","181","924","20","138"
"391","129.9","521.9","125.8","176","905","20","140"
"392","133.0","534.2","126.4","173","896","20","141"
"393","136.1","546.4","127.3","170","883","20","142"
"394","138.7","556.3","127.3","170","883","20","143"
"395","141.8","568.7","126.9","171","889","20","143"
"396","144.8","581.1","125.9","175","903","20","143"
"397","147.4","591.1","125.9","175","903","20","144"
"398","150.5","603.4","125.9","175","903","21","145"
"399","153.6","615.6","126.5","173","895","20","146"
"400","156.7","628.0","126.7","172","892","20","146"
"401","159.8","640.2","127.4","169","882","20","145"
"402","162.8","652.5","125.7","176","906","20","144"
"403","165.4","662.7","125.7","176","906","20","144"
"404","168.5","675.1","125.2","178","913","21","144"
"405","171.6","687.5","126.8","172","890","20","144"
"406","174.2","697.3","126.8","172","890","20","143"
"407","177.3","709.7","126.9","171","889","20","143"
"408","180.3","721.9","126.4","173","896","21","143"
"409","183.4","734.2","127.1","170","886","20","143"
"410","186.0","744.2","127.1","170","886","20","143"
"411","189.1","756.7","126.8","172","890","21","143"
"412","192.2","769.0","126.4","173","896","20","143"
"413","194.8","778.9","126.4","173","896","20","143"
"414","197.8","791.1","126.6","172","893","21","143"
"415","200.9","803.4","126.7","172","892","20","144"
"416","204.0","815.6","126.9","171","889","20","144"
"417","207.1","827.9","126.1","175","900","20","144"
"418","210.2","840.2","126.6","172","893","20","144"
"419","213.3","852.5","126.5","173","895","19","145"
"420","216.3","864.8","125.7","176","906","20","145"
"421","219.4","877.1","126.1","175","900","20","145"
"422","222.5","889.3","127.4","169","882","20","145"
"423","225.1","899.2","127.4","169","882","20","145"
"424","228.2","911.4","126.9","171","889","20","143"
"425","231.3","923.7","127.1","170","886","20","142"
"426","234.3","936.0","126.9","171","889","20","143"
"427","237.4","948.3","127.0","171","888","20","145"
"428","240.0","958.3","127.0","171","888","20","145"
"429","243.1","970.6","126.7","172","892","20","144"
"430","246.2","983.0","127.0","171","888","20","143"
"431","249.3","995.2","126.7","172","892","20","145"
"432","251.8","1005.3","126.7","172","892","20","146"
"433","254.9","1017.6","125.5","177","909","20","149"
"434","258.0","1029.8","126.3","174","897","20","150"
"435","261.1","1042.0","127.0","171","888","20","148"
"436","264.2","1054.3","127.3","170","883","20","146"
"437","266.7","1064.3","127.3","170","883","20","143"
"438","269.8","1076.3","126.9","171","889","20","142"
"439","272.9","1088.6","127.9","167","875","20","140"
"440","276.0","1101.0","125.8","176","905","20","142"
"441","279.1","1113.3","126.8","172","890","20","144"
"442","281.7","1123.2","126.8","172","890","20","145"
"443","284.8","1135.6","126.5","173","895","20","147"
"444","287.8","1147.9","126.4","173","896","20","147"
"445","290.4","1158.0","126.4","173","896","20","145"
"446","293.5","1170.3","126.4","173","896","20","142"
"447","296.6","1182.6","126.1","175","900","21","140"
"448","299.7","1195.0","126.5","173","895","20","141"
"449","302.2","1205.0","126.5","173","895","20","143"
"450","305.4","1217.6","126.5","173","895","21","143"
"451","308.4","1230.0","124.7","180","921","20","141"
"452","311.5","1242.3","126.1","175","900","20","140"
"453","314.1","1252.2","126.1","175","900","20","140"
"454","317.2","1264.5","127.0","171","888","20","140"
"455","320.3","1276.7","127.7","168","878","20","142"
"456","323.4","1289.0","127.4","169","882","20","144"
"457","326.5","1301.0","127.9","167","875","20","145"
"458","329.0","1310.8","127.9","167","875","20","145"
"459","332.1","1323.2","127.7","168","878","20","146"
"460","335.2","1335.4","126.5","173","895","20","148"
"461","338.3","1347.7","127.0","171","888","20","148"
"462","340.8","1357.7","127.0","171","888","20","148"
"463","343.9","1369.9","126.7","172","892","20","147"
"464","347.0","1382.3","127.0","171","888","20","147"
"465","350.1","1394.6","127.3","170","883","20","148"
"466","352.7","1404.6","127.3","170","883","20","150"
"467","355.8","1416.9","126.9","171","889","20","149"
"468","358.9","1429.2","126.4","173","896","20","148"
"469","362.0","1441.4","126.9","171","889","20","145"
"470","364.5","1451.3","126.9","171","889","20","145"
"471","367.6","1463.6","127.6","168","879","20","144"
"472","370.7","1475.9","126.4","173","896","20","143"
"473","373.8","1488.1","127.1","170","886","20","143"
"474","376.3","1498.0","127.1","170","886","20","142"
"475","379.4","1510.3","126.9","171","889","20","142"
"476","382.5","1522.5","126.9","171","889","21","142"
"477","385.6","1534.7","127.5","169","881","20","143"
"478","388.1","1544.6","127.5","169","881","20","143"
"479","391.2","1556.8","126.9","171","889","20","143"
"480","394.3","1569.1","127.2","170","885","20","143"
"481","397.4","1581.5","126.8","172","890","21","142"
"482","400.0","1591.4","126.8","172","890","21","143"
"483","403.1","1603.7","126.9","171","889","21","144"
"484","406.2","1615.7","127.4","169","882","20","144"
"485","409.2","1628.0","127.6","168","879","21","144"
"486","411.8","1638.1","127.6","168","879","21","144"
"487","414.9","1650.5","125.0","179","916","21","144"
"488","418.0","1662.7","127.5","169","881","20","144"
"489","420.6","1672.7","127.5","169","881","20","145"
"490","423.7","1685.0","127.1","170","886","21","145"
"491","426.8","1697.3","127.3","170","883","20","143"
"492","429.3","1707.3","127.3","170","883","20","142"
"493","432.4","1719.6","126.8","172","890","20","142"
"494","435.5","1731.9","127.1","170","886","21","142"
"495","438.1","1741.9","127.1","170","886","21","142"
"496","441.2","1754.1","127.7","168","878","20","141"
"497","444.3","1766.3","127.2","170","885","20","142"
"498","447.3","1778.6","126.8","172","890","20","144"
"499","449.9","1788.6","126.8","172","890","20","146"
"500","453.0","1801.0","126.1","175","900","20","147"
"501","456.1","1813.3","126.8","172","890","21","146"
"502","459.2","1825.6","126.4","173","896","20","145"
"503","461.8","1835.7","126.4","173","896","20","144"
"504","464.8","1847.9","126.1","175","900","20","143"
"505","467.9","1860.2","127.1","170","886","20","144"
"506","471.0","1872.7","125.9","175","903","21","145"
"507","473.6","1882.6","125.9","175","903","21","145"
"508","476.7","1895.0","126.2","174","899","20","145"
"509","479.8","1907.0","126.7","172","892","20","145"
"510","482.9","1919.1","128.0","167","874","20","146"
"511","486.0","1931.0","128.6","165","866","20","146"
"512","489.0","1943.0","129.4","162","855","20","146"
"513","492.1","1955.3","129.4","162","855","19","146"
"514","494.7","1965.2","126.9","171","889","20","146"
"515","497.8","1977.6","127.0","171","888","21","146"
"516","500.9","1989.9","126.6","172","893","20","144"
"517","503.9","2002.2","126.1","175","900","21","143"
"518","506.5","2012.4","126.1","175","900","21","141"
"519","509.6","2024.8","125.6","177","907","21","142"
"520","512.2","2035.0","125.6","177","907","21","143"
"521","515.3","2047.3","125.6","177","907","21","143"
"522","518.4","2059.5","126.1","175","900","21","144"
"523","520.9","2069.6","127.2","170","885","20","144"
"524","524.0","2082.0","126.7","172","892","21","145"
"525","527.1","2094.2","125.9","175","903","20","145"
"526","530.2","2106.5","127.3","170","883","20","146"
"527","532.8","2116.4","127.3","170","883","20","147"
"528","535.9","2128.8","127.0","171","888","21","148"
"529","538.9","2141.2","125.6","177","907","20","147"
"530","542.0","2153.4","127.0","171","888","20","146"
"531","544.6","2163.4","127.0","171","888","20","146"
"532","547.7","2175.8","127.2","170","885","21","146"
"533","550.3","2186.0","126.4","173","896","21","146"
"534","553.4","2198.6","125.2","178","913","21","145"
"535","556.5","2211.1","125.6","177","907","20","143"
"536","559.0","2221.0","125.6","177","907","20","143"
"537","562.1","2233.3","126.6","172","893","20","144"
"538","565.2","2245.6","127.6","168","879","20","145"
"539","568.3","2257.8","126.9","171","889","20","145"
"540","570.9","2267.7","126.9","171","889","20","145"
"541","574.0","2279.9","127.2","170","885","20","145"
"542","577.0","2292.1","127.8","168","877","21","146"
"543","579.6","2302.1","127.8","168","877","21","146"
"544","582.7","2314.4","126.9","171","889","20","144"
"545","585.8","2326.7","126.9","171","889","20","144"
"546","588.9","2338.9","127.3","170","883","20","147"
"547","592.0","2351.1","127.5","169","881","20","150"
"548","594.5","2360.9","127.5","169","881","20","151"
"549","597.6","2373.0","127.9","167","875","20","152"
"550","600.7","2385.2","127.4","169","882","20","151"
"551","603.8","2397.4","128.1","167","873","20","150"
"552","606.9","2409.5","127.7","168","878","20","149"
"553","610.0","2421.7","127.9","167","875","20","149"
"554","612.5","2431.7","127.9","167","875","20","149"
"555","615.6","2443.8","126.9","171","889","20","151"
"556","618.7","2456.0","127.2","170","885","20","153"
"557","621.8","2468.3","127.5","169","881","20","154"
"558","624.9","2480.4","127.1","170","886","19","154"
"559","628.0","2492.6","127.9","167","875","20","151"
"560","631.1","2504.8","127.4","169","882","20","151"
"561","634.1","2516.9","127.7","168","878","20","150"
