"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"64","194.8","769.8","126.7","172","892","20","139"
"65","197.9","782.1","127.6","168","879","19","138"
"66","201.0","794.1","127.4","169","882","20","139"
"67","204.1","806.3","128.0","167","874","19","140"
"68","207.2","818.5","127.5","169","881","20","141"
"69","210.3","830.9","126.1","175","900","20","139"
"70","212.8","840.8","126.1","175","900","20","138"
"71","215.9","852.9","127.2","170","885","20","139"
"72","219.0","865.0","128.2","166","871","20","138"
"73","222.1","877.2","128.4","165","869","20","137"
"74","225.2","889.3","128.3","166","870","20","137"
"75","228.3","901.4","127.9","167","875","20","138"
"76","231.4","913.4","128.4","165","869","20","139"
"77","234.4","925.6","127.9","167","875","20","138"
"78","237.5","937.7","128.0","167","874","20","137"
"79","240.1","947.6","128.0","167","874","20","138"
"80","243.2","959.7","127.4","169","882","20","138"
"81","246.3","971.8","128.1","167","873","20","138"
"82","249.4","983.9","129.0","163","861","20","139"
"83","252.5","996.1","127.6","168","879","20","139"
"84","255.0","1006.1","127.6","168","879","20","139"
"85","258.1","1018.2","126.9","171","889","20","140"
"86","261.2","1030.3","128.2","166","871","20","141"
"87","264.3","1042.7","128.1","167","873","20","141"
"88","267.4","1054.9","127.5","169","881","20","141"
"89","269.9","1064.7","127.5","169","881","20","140"
"90","273.0","1077.0","127.3","170","883","20","140"
"91","276.1","1089.1","128.5","165","867","20","139"
"92","279.2","1101.2","128.0","167","874","20","139"
"93","281.8","1111.2","128.0","167","874","20","138"
"94","284.9","1123.3","127.3","170","883","20","139"
"95","287.9","1135.4","127.9","167","875","20","140"
"96","291.0","1147.5","128.1","167","873","20","141"
"97","294.1","1159.7","128.2","166","871","20","140"
"98","297.2","1171.8","128.5","165","867","20","139"
"99","299.8","1181.7","128.5","165","867","20","139"
"100","302.9","1193.9","127.7","168","878","20","140"
"101","306.0","1206.0","127.7","168","878","20","142"
"102","309.1","1218.1","128.0","167","874","20","142"
"103","312.1","1230.3","127.7","168","878","20","142"
"104","315.2","1242.6","127.1","170","886","20","142"
"105","318.3","1254.6","128.1","167","873","20","143"
"106","320.9","1264.4","128.1","167","873","20","144"
"107","324.5","1278.9","127.5","169","881","19","145"
"108","327.6","1290.9","128.3","166","870","19","145"
"109","330.6","1303.0","128.0","167","874","19","143"
"110","333.7","1315.2","127.7","168","878","19","142"
"111","336.8","1327.4","127.2","170","885","19","143"
"112","339.9","1339.5","128.0","167","874","20","143"
"113","342.5","1349.3","128.0","167","874","20","142"
"114","345.6","1361.4","128.4","165","869","20","141"
"115","348.7","1373.5","128.3","166","870","20","142"
"116","351.8","1385.8","127.6","168","879","20","143"
"117","354.9","1397.9","126.8","172","890","20","145"
"118","357.9","1409.9","128.3","166","870","19","146"
"119","361.0","1422.2","128.5","165","867","20","145"
"120","364.1","1434.4","127.2","170","885","20","147"
"121","367.2","1446.5","127.0","171","888","20","147"
"122","370.3","1458.6","128.1","167","873","19","147"
"123","373.4","1470.8","126.8","172","890","20","145"
"124","376.5","1483.1","126.6","172","893","19","146"
"125","379.5","1495.3","127.1","170","886","20","145"
"126","382.6","1507.5","126.8","172","890","20","144"
"127","385.2","1517.4","126.8","172","890","20","145"
"128","388.3","1529.6","127.4","169","882","20","144"
"129","391.4","1541.8","127.3","170","883","20","145"
"130","394.5","1554.1","126.5","173","895","20","146"
"131","397.6","1566.3","126.6","172","893","20","145"
"132","400.7","1578.6","127.5","169","881","19","146"
"133","403.8","1590.8","126.7","172","892","20","147"
"134","406.8","1603.1","127.1","170","886","19","147"
"135","409.9","1615.2","127.7","168","878","20","145"
"136","413.0","1627.5","127.1","170","886","20","145"
"137","416.1","1639.6","127.2","170","885","20","145"
"138","418.7","1649.4","127.2","170","885","20","147"
"139","421.8","1661.7","127.6","168","879","20","147"
"140","424.8","1673.8","127.3","170","883","19","147"
"141","427.9","1685.9","127.5","169","881","20","148"
"142","431.0","1698.0","127.0","171","888","20","146"
"143","434.1","1710.2","127.9","167","875","19","146"
"144","437.2","1722.3","127.7","168","878","20","145"
"145","440.2","1734.4","127.6","168","879","19","145"
"146","443.3","1746.7","127.4","169","882","20","146"
"147","446.4","1758.8","126.9","171","889","20","146"
"148","449.5","1770.9","128.1","167","873","19","146"
"149","452.6","1782.9","128.0","167","874","20","146"
"150","455.7","1795.1","128.1","167","873","19","145"
"151","458.8","1807.2","127.5","169","881","19","143"
"152","461.9","1819.4","127.1","170","886","19","144"
"153","464.9","1831.5","127.5","169","881","19","143"
"154","468.0","1843.7","127.4","169","882","19","144"
"155","471.1","1855.8","127.5","169","881","20","144"
"156","474.2","1868.0","127.5","169","881","20","144"
"157","477.3","1880.3","127.2","170","885","20","145"
"158","480.4","1892.6","126.8","172","890","20","145"
"159","483.5","1904.8","127.0","171","888","20","146"
"160","486.5","1916.9","127.7","168","878","20","145"
"161","489.6","1928.9","128.0","167","874","19","146"
"162","492.2","1938.8","128.0","167","874","19","147"
"163","495.3","1951.0","127.5","169","881","20","147"
"164","498.4","1962.9","127.9","167","875","20","148"
"165","501.4","1975.0","128.8","164","863","19","149"
"166","504.5","1987.2","128.4","165","869","20","148"
"167","507.6","1999.3","127.6","168","879","20","146"
"168","510.7","2011.4","127.7","168","878","19","146"
"169","513.8","2023.5","127.9","167","875","19","144"
"170","516.9","2035.5","127.7","168","878","20","143"
"171","520.0","2047.7","128.1","167","873","19","143"
"172","523.0","2059.9","127.9","167","875","20","143"
"173","526.1","2072.2","127.1","170","886","20","142"
"174","529.2","2084.4","126.8","172","890","20","144"
"175","532.3","2096.6","127.0","171","888","20","145"
"176","535.4","2108.9","126.6","172","893","20","146"
"177","538.5","2120.9","128.0","167","874","19","146"
"178","541.6","2133.1","127.8","168","877","19","146"
"179","544.7","2145.3","127.8","168","877","19","144"
"180","547.8","2157.3","127.5","169","881","19","143"
"181","550.8","2169.5","127.6","168","879","20","142"
"182","553.4","2179.4","127.6","168","879","20","142"
"183","556.5","2191.8","126.3","174","897","20","143"
"184","559.6","2204.3","126.3","174","897","20","143"
"185","562.7","2216.5","127.3","170","883","20","143"
"186","565.3","2226.5","127.3","170","883","20","144"
"187","568.3","2238.5","127.4","169","882","20","144"
"188","571.4","2250.8","127.5","169","881","20","142"
"189","574.5","2263.0","127.2","170","885","20","143"
"190","577.6","2275.3","127.7","168","878","20","143"
"191","580.2","2285.1","127.7","168","878","20","144"
"192","583.3","2297.3","128.0","167","874","20","143"
"193","586.4","2309.6","127.9","167","875","20","142"
"194","589.5","2321.8","127.2","170","885","20","143"
"195","592.0","2331.8","127.2","170","885","20","143"
"196","595.1","2344.1","126.7","172","892","21","142"
"197","598.2","2356.3","126.4","173","896","21","142"
"198","601.3","2368.4","127.8","168","877","20","141"
"199","604.4","2380.6","127.8","168","877","20","142"
"200","606.9","2390.5","127.8","168","877","20","142"
"201","610.0","2402.6","128.4","165","869","20","141"
"202","613.1","2414.8","128.2","166","871","20","142"
"203","616.2","2426.9","128.7","164","865","20","143"
"204","618.8","2436.7","128.7","164","865","20","142"
"205","621.8","2448.7","128.7","164","865","20","141"
"206","624.9","2460.9","128.2","166","871","20","141"
"207","628.0","2473.2","128.1","167","873","20","143"
"208","631.1","2485.3","127.5","169","881","20","144"
"209","633.7","2495.2","127.5","169","881","20","144"
"210","636.8","2507.3","127.7","168","878","20","144"
"211","639.9","2519.4","128.3","166","870","19","144"
"212","643.0","2531.7","127.7","168","878","20","145"
"213","646.0","2543.8","127.2","170","885","19","145"
"214","649.1","2555.8","127.9","167","875","20","145"
"215","652.2","2568.0","128.1","167","873","19","146"
"216","655.3","2580.2","128.0","167","874","20","147"
"217","658.4","2592.3","128.1","167","873","20","146"
"218","661.0","2602.2","128.1","167","873","20","144"
"219","664.0","2614.4","127.5","169","881","20","144"
"220","667.2","2626.8","127.2","170","885","20","145"
"221","670.2","2639.0","127.4","169","882","20","146"
"222","672.8","2648.8","127.4","169","882","20","146"
"223","675.9","2661.0","127.6","168","879","20","146"
"224","679.0","2673.2","127.9","167","875","20","145"
"225","682.1","2685.3","128.4","165","869","20","146"
"226","685.2","2697.5","127.6","168","879","20","147"
"227","688.2","2709.6","127.6","168","879","20","147"
"228","691.3","2721.8","127.9","167","875","20","148"
"229","694.4","2734.0","127.5","169","881","20","148"
"230","697.0","2743.7","127.5","169","881","20","148"
"231","700.1","2755.9","127.9","167","875","20","148"
"232","703.2","2767.9","128.0","167","874","20","147"
"233","706.2","2780.0","127.7","168","878","20","148"
"234","709.3","2792.1","128.5","165","867","20","148"
"235","712.4","2804.2","128.4","165","869","20","148"
"236","715.5","2816.4","127.6","168","879","20","148"
"237","718.6","2828.5","127.3","170","883","20","146"
"238","721.7","2840.6","127.9","167","875","20","146"
"239","724.8","2852.9","127.9","167","875","20","146"
"240","727.9","2865.1","127.5","169","881","20","146"
"241","730.4","2874.9","127.5","169","881","20","145"
"242","733.5","2887.1","127.7","168","878","20","146"
"243","736.6","2899.3","127.9","167","875","20","146"
"244","739.7","2911.3","128.1","167","873","20","147"
"245","742.8","2923.4","128.6","165","866","20","147"
"246","745.3","2933.3","128.6","165","866","20","145"
"247","748.4","2945.4","127.3","170","883","20","144"
"248","751.5","2957.6","128.5","165","867","20","145"
"249","754.6","2969.7","128.0","167","874","20","146"
"250","757.7","2981.8","128.0","167","874","20","147"
"251","760.8","2994.0","127.8","168","877","20","147"
"252","763.9","3006.2","127.6","168","879","20","146"
"253","766.4","3016.0","127.6","168","879","20","146"
"254","769.5","3028.0","128.0","167","874","20","146"
"255","772.6","3040.0","129.3","162","857","20","145"
"256","775.7","3052.1","129.1","163","859","20","145"
"257","778.8","3064.3","127.6","168","879","20","144"
"258","781.9","3076.5","128.3","166","870","20","145"
"259","785.0","3088.5","128.8","164","863","20","146"
"260","787.5","3098.2","128.8","164","863","20","146"
"261","790.6","3110.4","128.6","165","866","20","146"
"262","793.7","3122.5","128.0","167","874","20","145"
"263","796.8","3134.5","127.9","167","875","20","145"
"264","799.9","3146.6","128.7","164","865","20","145"
"265","802.9","3158.9","127.6","168","879","20","144"
"266","806.0","3170.9","127.6","168","879","20","143"
"267","809.1","3183.1","127.6","168","879","20","144"
"268","812.2","3195.2","127.7","168","878","20","144"
"269","814.7","3205.0","127.7","168","878","20","145"
"270","817.8","3217.2","128.0","167","874","20","146"
"271","820.9","3229.4","127.3","170","883","21","144"
"272","824.0","3241.6","127.9","167","875","20","142"
"273","826.5","3251.3","127.9","167","875","20","142"
"274","829.6","3263.3","128.4","165","869","20","143"
"275","832.7","3275.4","129.5","161","854","20","143"
"276","835.8","3287.6","128.2","166","871","20","142"
"277","838.9","3299.7","129.1","163","859","20","141"
"278","842.0","3311.7","128.3","166","870","19","141"
"279","845.1","3323.8","129.1","163","859","20","143"
"280","847.6","3333.6","129.1","163","859","20","145"
"281","850.7","3345.8","127.5","169","881","20","146"
"282","853.8","3357.9","127.7","168","878","20","149"
"283","856.9","3369.9","128.1","167","873","20","149"
"284","860.0","3381.9","128.6","165","866","20","149"
"285","863.1","3394.1","128.1","167","873","20","148"
"286","866.2","3406.4","128.2","166","871","20","149"
"287","869.3","3418.5","128.2","166","871","20","148"
"288","872.3","3430.7","127.8","168","877","20","148"
"289","874.9","3440.5","127.8","168","877","20","147"
"290","878.0","3452.6","127.9","167","875","20","147"
"291","881.1","3464.7","127.7","168","878","20","147"
"292","884.2","3476.8","128.5","165","867","20","148"
"293","887.2","3489.0","128.2","166","871","20","147"
"294","890.3","3501.1","128.0","167","874","20","147"
"295","893.4","3513.2","128.1","167","873","20","145"
"296","896.0","3523.1","128.1","167","873","20","144"
"297","899.1","3535.3","128.3","166","870","20","142"
"298","902.2","3547.3","128.2","166","871","20","142"
"299","905.3","3559.5","128.6","165","866","20","144"
"300","908.3","3571.6","128.3","166","870","20","146"
"301","911.4","3583.6","129.4","162","855","20","146"
"302","914.5","3595.4","130.1","159","847","19","145"
"303","917.6","3607.5","128.4","165","869","20","145"
"304","920.7","3619.5","128.7","164","865","20","144"
"305","923.8","3631.7","127.8","168","877","20","144"
"306","926.3","3641.5","127.8","168","877","20","145"
"307","929.4","3653.5","128.1","167","873","20","146"
"308","932.5","3665.5","128.6","165","866","20","146"
"309","935.6","3677.6","128.8","164","863","20","147"
"310","938.7","3689.7","128.7","164","865","20","147"
"311","941.8","3701.9","128.4","165","869","19","148"
"312","944.9","3714.1","127.8","168","877","20","149"
"313","948.0","3726.3","127.8","168","877","20","148"
"314","951.1","3738.5","127.7","168","878","19","148"
"315","954.1","3750.5","128.5","165","867","19","149"
"316","957.2","3762.6","128.5","165","867","19","149"
"317","960.3","3774.5","128.1","167","873","19","149"
"318","963.4","3786.7","128.7","164","865","19","149"
"319","966.5","3798.7","128.4","165","869","19","148"
"320","969.6","3810.8","128.6","165","866","19","148"
"321","972.7","3822.8","129.0","163","861","19","147"
"322","975.7","3834.9","128.1","167","873","20","146"
"323","978.8","3846.9","127.5","169","881","19","146"
"324","981.9","3859.2","128.7","164","865","19","147"
"325","985.0","3871.2","127.6","168","879","20","147"
"326","988.1","3883.3","128.3","166","870","19","146"
"327","991.2","3895.4","128.9","163","862","20","146"
"328","994.3","3907.4","128.8","164","863","20","146"
"329","997.4","3919.3","129.6","161","853","20","146"
"330","1000.5","3931.5","128.0","167","874","20","147"
"331","1003.6","3943.6","128.3","166","870","20","147"
"332","1006.7","3955.8","128.0","167","874","20","147"
"333","1009.2","3965.6","128.0","167","874","20","148"
"334","1012.3","3977.6","127.6","168","879","20","148"
"335","1015.4","3989.7","128.5","165","867","20","149"
"336","1018.5","4001.8","128.3","166","870","20","149"
"337","1021.6","4013.9","128.9","163","862","19","149"
"338","1024.7","4026.0","128.2","166","871","20","148"
"339","1027.7","4038.1","128.0","167","874","20","149"
"340","1030.8","4050.3","127.8","168","877","20","148"
"341","1033.9","4062.4","128.0","167","874","20","147"
"342","1037.0","4074.6","127.9","167","875","20","147"
"343","1040.1","4086.7","128.1","167","873","19","146"
"344","1043.2","4098.9","127.5","169","881","20","146"
"345","1046.3","4111.0","127.9","167","875","20","147"
"346","1049.4","4123.1","128.4","165","869","19","146"
"347","1052.5","4135.1","128.5","165","867","19","146"
"348","1055.6","4147.3","128.0","167","874","20","146"
"349","1058.6","4159.3","127.7","168","878","20","147"
"350","1061.7","4171.3","129.2","162","858","19","147"
"351","1064.8","4183.4","128.4","165","869","20","147"
"352","1067.9","4195.5","127.2","170","885","19","148"
"353","1071.0","4207.7","127.3","170","883","19","149"
"354","1074.0","4219.7","128.1","167","873","20","149"
"355","1077.1","4231.9","127.7","168","878","19","149"
"356","1080.2","4243.9","128.0","167","874","19","149"
"357","1083.3","4256.0","128.2","166","871","19","149"
"358","1086.4","4268.2","127.7","168","878","20","149"
"359","1089.5","4280.2","128.0","167","874","19","150"
"360","1092.5","4292.2","128.8","164","863","19","149"
"361","1095.6","4304.4","127.5","169","881","20","148"
"362","1098.7","4316.5","127.7","168","878","19","148"
"363","1101.8","4328.6","128.0","167","874","20","147"
"364","1104.4","4338.4","128.0","167","874","20","148"
"365","1107.4","4350.5","128.0","167","874","20","147"
"366","1110.5","4362.6","128.0","167","874","20","146"
"367","1113.6","4374.6","128.0","167","874","20","145"
"368","1116.7","4386.7","129.1","163","859","19","146"
"369","1119.8","4398.8","128.0","167","874","20","146"
"370","1122.9","4411.0","128.0","167","874","19","147"
"371","1126.0","4423.0","128.0","167","874","19","147"
"372","1129.1","4435.2","128.3","166","870","19","148"
"373","1132.1","4447.2","127.8","168","877","20","148"
"374","1135.2","4459.3","128.2","166","871","19","148"
"375","1138.3","4471.4","127.9","167","875","20","149"
"376","1141.4","4483.3","128.4","165","869","20","149"
"377","1144.5","4495.3","129.1","163","859","19","149"
"378","1147.6","4507.5","128.7","164","865","20","148"
"379","1150.7","4519.6","127.9","167","875","20","149"
"380","1153.8","4531.7","128.5","165","867","20","149"
"381","1156.9","4543.9","128.4","165","869","20","148"
"382","1159.9","4556.1","127.6","168","879","20","148"
"383","1163.0","4568.2","128.3","166","870","20","148"
"384","1166.1","4580.2","128.2","166","871","19","149"
"385","1168.7","4590.0","128.2","166","871","19","148"
"386","1171.8","4602.1","129.0","163","861","20","148"
"387","1174.9","4614.1","128.6","165","866","19","148"
"388","1177.9","4626.2","128.4","165","869","20","149"
"389","1181.0","4638.3","128.5","165","867","20","148"
"390","1184.1","4650.3","128.4","165","869","20","148"
"391","1187.7","4664.6","129.1","163","859","19","148"
"392","1190.8","4676.7","128.5","165","867","20","149"
"393","1193.9","4688.7","128.5","165","867","19","149"
"394","1197.0","4700.9","127.9","167","875","20","150"
"395","1199.6","4710.6","127.9","167","875","20","149"
"396","1202.6","4722.6","128.6","165","866","20","148"
"397","1205.7","4734.7","128.6","165","866","19","146"
"398","1208.8","4746.8","128.3","166","870","19","146"
"399","1211.9","4758.9","128.3","166","870","20","147"
"400","1215.0","4771.1","127.7","168","878","20","146"
"401","1218.1","4783.2","128.5","165","867","20","147"
"402","1221.2","4795.2","128.2","166","871","20","147"
"403","1224.3","4807.3","128.3","166","870","20","148"
"404","1227.4","4819.4","128.5","165","867","20","148"
"405","1230.5","4831.5","128.7","164","865","19","148"
"406","1233.5","4843.5","128.0","167","874","20","148"
"407","1236.6","4855.6","128.5","165","867","20","147"
"408","1239.7","4867.5","128.6","165","866","20","145"
"409","1242.8","4879.6","129.0","163","861","19","146"
"410","1245.9","4891.8","128.5","165","867","20","146"
"411","1249.0","4903.8","128.9","163","862","20","146"
"412","1251.5","4913.7","128.9","163","862","20","145"
"413","1254.6","4925.7","128.3","166","870","20","144"
"414","1257.7","4937.8","129.2","162","858","20","144"
"415","1260.8","4950.0","128.2","166","871","20","145"
"416","1263.9","4962.2","127.7","168","878","20","145"
"417","1267.0","4974.3","127.6","168","879","20","146"
"418","1270.1","4986.6","127.3","170","883","20","146"
"419","1273.2","4998.8","127.4","169","882","20","147"
"420","1275.7","5008.5","127.4","169","882","20","147"
"421","1278.8","5020.7","128.3","166","870","20","146"
"422","1281.9","5032.7","128.3","166","870","20","146"
"423","1285.0","5044.7","128.8","164","863","20","146"
"424","1288.1","5056.9","129.0","163","861","20","146"
"425","1291.2","5069.0","128.3","166","870","20","147"
"426","1293.7","5078.9","128.3","166","870","20","147"
"427","1296.8","5090.9","128.4","165","869","20","147"
"428","1299.9","5103.0","129.3","162","857","20","147"
"429","1303.0","5115.2","128.0","167","874","20","147"
"430","1306.1","5127.3","127.8","168","877","19","148"
"431","1309.2","5139.4","128.3","166","870","20","147"
"432","1312.3","5151.6","128.3","166","870","20","148"
"433","1314.8","5161.4","128.3","166","870","20","148"
"434","1317.9","5173.6","127.6","168","879","20","147"
"435","1321.0","5185.9","127.3","170","883","20","148"
"436","1324.1","5198.1","127.6","168","879","20","149"
"437","1327.2","5210.3","127.9","167","875","20","148"
"438","1329.8","5220.1","127.9","167","875","20","149"
"439","1332.9","5232.2","128.5","165","867","20","150"
"440","1336.0","5244.5","127.7","168","878","20","149"
"441","1339.0","5256.7","127.3","170","883","20","149"
"442","1342.1","5268.9","127.8","168","877","20","150"
"443","1344.7","5278.8","127.8","168","877","20","152"
"444","1347.8","5290.9","127.9","167","875","20","151"
"445","1350.9","5303.1","127.6","168","879","20","152"
"446","1354.0","5315.4","127.5","169","881","20","152"
"447","1357.0","5327.5","127.0","171","888","20","151"
"448","1360.1","5339.5","127.8","168","877","20","149"
"449","1363.2","5351.6","128.8","164","863","19","149"
"450","1366.3","5363.6","128.5","165","867","20","149"
"451","1369.4","5375.7","128.5","165","867","20","150"
"452","1372.5","5387.9","127.9","167","875","20","149"
"453","1375.6","5400.0","128.4","165","869","19","149"
"454","1378.6","5411.9","128.4","165","869","19","149"
"455","1381.0","5432.9","128.1","167","873","19","109"
"456","1384.1","5438.3","294.6","14","347","19","111"
"457","1386.7","5444.9","294.6","14","347","19","115"
"458","1389.8","5454.6","192.5","49","468","19","118"
"459","1392.9","5465.1","158.3","88","603","19","121"
"460","1395.9","5475.9","148.0","108","671","19","124"
"461","1399.0","5487.0","142.1","122","719","19","125"
"462","1402.1","5498.2","139.7","128","741","19","126"
"463","1405.2","5509.4","139.3","129","745","19","127"
"464","1408.2","5520.7","136.9","136","769","19","128"
"465","0.2","0.8","0.0","","","0","128"
"466","3.3","13.3","121.0","198","979","0","129"
"467","6.3","25.4","124.6","181","922","20","129"
"468","9.4","37.5","127.0","171","888","20","131"
"469","12.5","49.9","127.5","169","881","20","132"
"470","15.6","62.0","126.4","173","896","20","133"
"471","18.7","74.1","127.5","169","881","19","133"
"472","21.8","86.3","127.9","167","875","19","133"
"473","24.9","98.4","127.9","167","875","19","134"
"474","28.0","110.4","127.8","168","877","19","135"
"475","31.0","122.5","128.2","166","871","19","136"
"476","34.1","134.6","127.9","167","875","19","136"
"477","37.2","146.5","128.7","164","865","20","137"
"478","40.3","158.5","130.0","159","848","19","137"
"479","43.4","170.6","129.9","160","849","20","137"
"480","46.5","182.7","128.2","166","871","20","138"
"481","49.6","194.9","128.2","166","871","20","138"
"482","52.7","206.9","127.5","169","881","20","140"
"483","55.8","219.0","128.6","165","866","20","140"
"484","58.9","231.1","128.7","164","865","19","141"
"485","61.9","243.2","127.4","169","882","20","142"
"486","65.0","255.4","127.9","167","875","20","142"
"487","68.1","267.4","128.6","165","866","19","143"
"488","71.2","279.6","128.2","166","871","20","142"
"489","74.3","291.7","128.2","166","871","20","140"
"490","76.9","301.4","128.2","166","871","20","140"
"491","79.9","313.4","128.7","164","865","19","140"
"492","83.5","327.9","127.7","168","878","19","142"
"493","86.6","339.9","128.6","165","866","19","143"
"494","89.7","351.9","128.7","164","865","19","143"
"495","92.8","364.0","128.4","165","869","19","144"
"496","95.9","375.9","128.4","165","869","19","143"
"497","99.0","388.1","129.0","163","861","19","142"
"498","102.1","400.1","128.1","167","873","19","142"
"499","105.2","412.3","128.4","165","869","19","142"
"500","108.3","424.6","128.3","166","870","19","143"
"501","111.4","436.5","127.1","170","886","20","143"
"502","114.5","448.6","128.8","164","863","20","144"
"503","117.5","460.8","127.5","169","881","19","144"
"504","120.6","472.9","128.6","165","866","20","146"
"505","123.7","485.0","127.9","167","875","20","145"
"506","126.8","497.0","128.0","167","874","19","146"
"507","129.9","509.1","128.3","166","870","19","145"
"508","133.0","521.0","129.3","162","857","20","145"
"509","136.1","533.0","129.0","163","861","19","145"
"510","139.2","545.1","129.0","163","861","19","145"
"511","142.2","557.1","128.3","166","870","19","144"
"512","145.3","569.1","128.6","165","866","20","143"
"513","148.4","581.2","127.5","169","881","20","143"
"514","151.5","593.4","127.5","169","881","20","143"
"515","154.6","605.2","127.5","169","881","20","143"
"516","157.6","617.3","129.6","161","853","18","142"
"517","161.2","631.9","126.1","175","900","19","142"
"518","164.3","644.1","126.9","171","889","19","143"
"519","167.4","656.1","128.1","167","873","19","143"
"520","170.5","668.1","128.4","165","869","19","144"
"521","173.6","680.1","128.4","165","869","19","144"
"522","176.6","692.3","128.0","167","874","19","145"
"523","179.7","704.3","127.4","169","882","19","145"
"524","182.8","716.3","128.5","165","867","19","144"
"525","185.9","728.3","128.8","164","863","19","144"
"526","189.0","740.4","128.1","167","873","19","144"
"527","192.1","752.5","127.8","168","877","19","143"
"528","195.1","764.6","127.5","169","881","19","143"
"529","198.8","779.0","127.9","167","875","19","143"
"530","201.3","788.9","127.9","167","875","19","143"
"531","204.9","803.3","128.1","167","873","19","146"
"532","207.5","813.1","128.1","167","873","19","147"
"533","211.1","827.7","126.8","172","890","19","148"
"534","214.2","839.8","127.4","169","882","19","150"
"535","217.3","852.0","127.2","170","885","19","150"
"536","220.4","864.1","127.1","170","886","19","151"
"537","223.4","876.2","127.6","168","879","20","151"
"538","226.5","888.3","127.3","170","883","19","151"
"539","229.6","900.5","127.9","167","875","20","149"
"540","232.7","912.6","127.9","167","875","20","148"
"541","235.8","924.6","128.5","165","867","19","149"
"542","238.9","936.5","129.4","162","855","19","149"
"543","241.9","948.5","129.4","162","855","19","150"
"544","245.0","960.4","129.0","163","861","19","148"
"545","248.1","972.5","129.0","163","861","19","148"
"546","251.2","984.5","129.4","162","855","19","148"
"547","254.3","996.3","129.0","163","861","20","147"
"548","257.4","1008.2","129.3","162","857","19","146"
"549","260.5","1020.1","129.7","160","852","19","146"
"550","263.5","1032.1","129.8","160","850","19","146"
"551","266.6","1044.1","128.6","165","866","19","146"
"552","270.2","1058.5","128.3","166","870","19","146"
"553","273.3","1070.4","128.3","166","870","19","146"
"554","276.4","1082.5","129.3","162","857","19","146"
"555","279.5","1094.4","129.2","162","858","19","144"
"556","282.6","1106.4","128.8","164","863","19","144"
