"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"157","473.3","1833.7","131.1","155","834","20","143"
"158","476.4","1845.5","130.8","156","838","20","141"
"159","479.5","1857.4","130.6","157","840","20","139"
"160","482.6","1869.4","130.8","156","838","20","139"
"161","485.7","1881.3","130.6","157","840","20","140"
"162","488.8","1893.2","130.1","159","847","20","140"
"163","491.9","1905.1","130.5","157","841","20","139"
"164","494.4","1914.7","130.5","157","841","20","140"
"165","497.5","1926.6","130.8","156","838","20","140"
"166","500.6","1938.4","130.8","156","838","20","140"
"167","503.7","1950.3","130.9","156","837","20","141"
"168","506.8","1962.1","131.1","155","834","20","141"
"169","509.8","1973.7","132.1","152","822","20","141"
"170","512.9","1985.6","131.0","156","835","20","141"
"171","515.5","1995.3","131.0","156","835","20","141"
"172","518.6","2007.3","130.4","158","843","20","142"
"173","521.7","2019.2","130.0","159","848","20","144"
"174","524.8","2031.0","130.5","157","841","20","143"
"175","527.9","2042.9","131.2","155","833","20","143"
"176","531.0","2054.8","130.9","156","837","20","143"
"177","534.0","2066.5","132.1","152","822","20","143"
"178","537.1","2078.4","131.7","153","827","20","143"
"179","539.7","2088.1","131.7","153","827","20","142"
"180","542.8","2100.3","129.3","162","857","20","141"
"181","545.9","2112.2","128.2","166","871","20","142"
"182","549.0","2124.1","129.5","161","854","20","142"
"183","552.1","2136.1","130.5","157","841","20","142"
"184","555.2","2148.2","129.4","162","855","20","141"
"185","557.7","2157.9","129.4","162","855","20","140"
"186","560.8","2169.8","129.6","161","853","20","140"
"187","563.9","2181.7","129.8","160","850","19","141"
"188","567.0","2193.7","130.4","158","843","20","142"
"189","570.0","2205.4","130.5","157","841","20","141"
"190","573.2","2217.4","131.0","156","835","20","140"
"191","576.3","2229.4","130.7","157","839","20","140"
"192","579.3","2241.3","130.1","159","847","20","141"
"193","582.4","2253.2","130.5","157","841","20","142"
"194","585.5","2265.1","130.9","156","837","20","142"
"195","588.1","2274.7","130.9","156","837","20","143"
"196","591.2","2286.6","130.0","159","848","20","143"
"197","594.3","2298.6","130.2","159","845","20","142"
"198","597.4","2310.7","129.7","160","852","20","141"
"199","600.4","2322.6","128.6","165","866","20","141"
"200","603.5","2334.5","130.1","159","847","20","142"
"201","606.6","2346.3","130.7","157","839","20","142"
"202","609.7","2358.2","130.8","156","838","20","141"
"203","612.8","2370.1","130.5","157","841","20","141"
"204","615.3","2379.7","130.5","157","841","20","139"
"205","618.4","2391.7","130.5","157","841","20","136"
"206","621.5","2403.7","129.3","162","857","20","137"
"207","624.6","2415.6","129.6","161","853","20","140"
"208","627.7","2427.5","130.7","157","839","20","141"
"209","630.8","2439.4","129.8","160","850","20","141"
"210","633.3","2449.2","129.8","160","850","20","140"
"211","636.4","2461.1","129.5","161","854","20","139"
"212","639.5","2473.2","130.0","159","848","20","138"
"213","642.6","2485.2","129.6","161","853","20","139"
"214","645.7","2497.2","129.7","160","852","20","141"
"215","648.8","2509.1","129.5","161","854","20","142"
"216","651.3","2518.7","129.5","161","854","20","142"
"217","654.4","2530.6","131.1","155","834","20","141"
"218","657.5","2542.5","131.5","154","829","20","139"
"219","660.6","2554.5","130.2","159","845","20","138"
"220","663.7","2566.6","129.8","160","850","21","139"
"221","666.8","2578.5","129.6","161","853","20","139"
"222","669.3","2588.1","129.6","161","853","20","139"
"223","672.4","2600.0","130.5","157","841","20","140"
"224","675.5","2611.8","131.3","155","832","20","141"
"225","678.6","2623.8","131.0","156","835","20","141"
"226","681.7","2635.5","130.6","157","840","20","141"
"227","684.8","2647.5","129.9","160","849","20","140"
"228","687.9","2659.4","130.0","159","848","20","141"
"229","690.9","2671.3","131.0","156","835","19","142"
"230","693.5","2681.0","131.0","156","835","19","143"
"231","696.6","2693.0","130.0","159","848","20","141"
"232","699.7","2704.8","128.9","163","862","20","141"
"233","702.8","2716.7","130.8","156","838","20","141"
"234","705.8","2728.4","130.5","157","841","20","142"
"235","708.9","2740.1","131.8","153","826","20","142"
"236","712.0","2751.8","132.3","151","820","20","142"
"237","715.1","2763.8","131.8","153","826","19","143"
"238","718.2","2775.8","129.1","163","859","20","142"
"239","721.3","2787.8","129.8","160","850","20","142"
"240","723.8","2797.4","129.8","160","850","20","143"
"241","726.9","2809.3","130.6","157","840","20","142"
"242","730.0","2821.2","130.6","157","840","20","143"
"243","733.1","2833.2","130.3","158","844","20","142"
"244","736.2","2845.1","130.0","159","848","20","141"
"245","738.8","2854.9","130.0","159","848","20","141"
"246","741.9","2866.8","129.9","160","849","20","140"
"247","744.9","2878.7","129.9","160","849","20","140"
"248","748.0","2890.7","130.3","158","844","20","140"
"249","751.1","2902.5","129.4","162","855","20","142"
"250","754.2","2914.6","130.3","158","844","20","141"
"251","757.3","2926.5","130.6","157","840","20","142"
"252","760.4","2938.3","131.6","154","828","20","141"
"253","763.5","2950.1","132.1","152","822","19","140"
"254","766.6","2961.8","132.1","152","822","19","139"
"255","769.1","2971.5","132.1","152","822","19","138"
"256","772.2","2983.6","130.6","157","840","20","137"
"257","775.3","2995.6","128.9","163","862","20","139"
"258","778.4","3007.3","131.9","153","824","20","139"
"259","781.5","3019.2","131.0","156","835","20","138"
"260","784.1","3028.9","131.0","156","835","20","138"
"261","787.2","3041.0","129.6","161","853","20","139"
"262","790.3","3053.0","129.0","163","861","20","140"
"263","793.4","3065.0","129.5","161","854","20","139"
"264","795.9","3074.7","129.5","161","854","20","138"
"265","799.0","3086.7","129.0","163","861","20","138"
"266","802.1","3098.5","129.7","160","852","20","139"
"267","805.2","3110.3","131.0","156","835","19","142"
"268","808.3","3122.4","131.1","155","834","20","144"
"269","811.4","3134.3","129.7","160","852","20","144"
"270","814.5","3146.1","130.9","156","837","20","144"
"271","817.5","3158.2","129.4","162","855","20","144"
"272","820.1","3167.8","129.4","162","855","20","144"
"273","823.2","3179.8","130.1","159","847","20","144"
"274","826.3","3191.6","130.4","158","843","20","144"
"275","829.4","3203.4","130.7","157","839","20","143"
"276","832.5","3215.4","130.8","156","838","20","142"
"277","835.6","3227.4","131.1","155","834","20","142"
"278","838.6","3239.2","130.5","157","841","20","143"
"279","841.7","3251.0","131.1","155","834","20","143"
"280","844.3","3260.6","131.1","155","834","20","143"
"281","847.4","3272.5","131.2","155","833","20","143"
"282","850.5","3284.4","131.0","156","835","20","143"
"283","853.6","3296.6","130.3","158","844","20","143"
"284","856.7","3308.4","129.8","160","850","20","143"
"285","859.8","3320.1","130.8","156","838","20","142"
"286","862.8","3331.9","131.6","154","828","20","140"
"287","865.9","3343.8","131.0","156","835","20","139"
"288","868.5","3353.2","131.0","156","835","20","140"
"289","871.6","3365.0","132.3","151","820","20","141"
"290","874.7","3377.1","131.1","155","834","20","141"
"291","877.7","3389.1","129.9","160","849","20","142"
"292","880.8","3400.9","130.7","157","839","19","141"
"293","883.9","3412.8","131.3","155","832","20","141"
"294","887.0","3424.5","131.8","153","826","20","142"
"295","889.6","3434.0","131.8","153","826","20","142"
"296","892.6","3445.6","132.7","150","815","20","141"
"297","895.7","3457.4","132.4","151","818","20","142"
"298","898.8","3469.1","131.3","155","832","20","142"
"299","901.9","3480.9","131.6","154","828","20","142"
"300","905.0","3492.6","131.7","153","827","20","142"
"301","908.1","3504.6","131.0","156","835","20","141"
"302","911.1","3516.6","128.7","164","865","20","141"
"303","913.7","3526.3","128.7","164","865","20","141"
"304","916.8","3538.1","130.6","157","840","20","141"
"305","919.9","3550.0","131.0","156","835","20","141"
"306","923.0","3561.8","130.7","157","839","20","140"
"307","926.0","3573.7","131.3","155","832","20","138"
"308","929.1","3585.8","128.3","166","870","20","138"
"309","931.7","3595.6","128.3","166","870","20","139"
"310","934.8","3607.5","129.5","161","854","20","140"
"311","937.9","3619.2","130.7","157","839","20","141"
"312","940.9","3631.2","131.2","155","833","20","139"
"313","944.0","3643.3","130.0","159","848","20","137"
"314","947.1","3655.4","128.4","165","869","20","136"
"315","949.7","3665.2","128.4","165","869","20","137"
"316","952.8","3677.1","128.8","164","863","20","139"
"317","955.9","3689.1","130.0","159","848","20","141"
"318","959.0","3701.1","130.2","159","845","20","141"
"319","962.1","3713.0","131.2","155","833","20","140"
"320","964.6","3722.7","131.2","155","833","20","140"
"321","967.7","3734.6","130.6","157","840","20","140"
"322","970.8","3746.7","130.2","159","845","19","141"
"323","973.9","3758.8","128.8","164","863","20","141"
"324","977.0","3770.8","129.6","161","853","20","140"
"325","979.6","3780.5","129.6","161","853","20","140"
"326","982.6","3792.5","129.5","161","854","20","140"
"327","985.7","3804.7","128.3","166","870","21","142"
"328","988.8","3816.7","129.3","162","857","20","143"
"329","991.4","3826.4","129.3","162","857","20","143"
"330","994.5","3838.4","130.0","159","848","21","143"
"331","997.5","3850.2","129.3","162","857","20","143"
"332","1000.6","3862.2","130.2","159","845","20","143"
"333","1003.7","3874.2","129.4","162","855","20","143"
"334","1006.8","3886.3","128.3","166","870","20","143"
"335","1009.9","3898.4","128.2","166","871","20","143"
"336","1012.4","3908.1","128.2","166","871","20","143"
"337","1015.5","3920.3","128.8","164","863","20","142"
"338","1018.6","3932.5","127.6","168","879","20","143"
"339","1020.4","3953.3","126.9","171","889","20","93"
"340","1024.1","3957.7","184467440737095296.0","0","300","20","99"
"341","1027.1","3963.4","278.8","16","355","20","104"
"342","1030.2","3972.6","168.2","74","553","20","109"
"343","1033.3","3982.4","158.5","88","602","20","109"
"344","1036.4","3992.4","154.4","95","627","20","112"
"345","1038.4","3999.3","154.4","95","627","20","113"
"346","0.4","1.5","0.0","","","0","113"
"347","3.5","13.8","128.0","167","874","0","114"
"348","6.6","26.0","126.1","175","900","20","118"
"349","9.7","37.9","127.7","168","878","19","120"
"350","13.3","51.9","131.1","155","834","19","123"
"351","15.8","61.8","131.1","155","834","19","123"
"352","18.9","73.8","127.1","170","886","20","124"
"353","22.0","85.7","130.0","159","848","19","124"
"354","25.1","97.5","131.0","156","835","20","124"
"355","28.2","109.5","131.3","155","832","20","124"
"356","31.3","121.6","130.1","159","847","20","125"
"357","34.4","133.6","130.2","159","845","20","126"
"358","37.5","145.6","128.6","165","866","20","127"
"359","40.5","157.7","128.2","166","871","20","128"
"360","43.1","167.4","128.2","166","871","20","129"
"361","46.2","179.5","128.6","165","866","20","131"
"362","49.3","191.5","128.4","165","869","20","131"
"363","52.3","203.5","129.0","163","861","20","132"
"364","55.4","215.7","128.4","165","869","20","132"
"365","58.5","227.7","129.6","161","853","20","134"
"366","61.1","237.3","129.6","161","853","20","135"
"367","64.2","249.2","130.2","159","845","20","135"
"368","67.2","261.1","130.0","159","848","20","133"
"369","70.3","273.4","129.6","161","853","20","133"
"370","73.5","285.6","127.7","168","878","21","135"
"371","76.6","297.7","129.4","162","855","20","136"
"372","79.1","307.5","129.4","162","855","20","136"
"373","82.2","319.5","128.8","164","863","20","137"
"374","85.3","331.5","129.1","163","859","20","137"
"375","88.4","343.6","129.7","160","852","20","137"
"376","91.5","355.7","129.0","163","861","20","137"
"377","94.6","367.7","128.9","163","862","20","137"
"378","97.1","377.5","128.9","163","862","20","138"
"379","100.2","389.5","129.0","163","861","20","139"
"380","103.3","401.5","129.0","163","861","20","139"
"381","106.4","413.5","128.6","165","866","20","138"
"382","109.5","425.4","129.0","163","861","19","137"
"383","112.5","437.3","130.1","159","847","19","139"
"384","115.6","449.2","130.8","156","838","19","138"
"385","118.7","461.3","130.3","158","844","19","134"
"386","121.8","473.3","128.8","164","863","20","133"
"387","124.9","485.2","128.8","164","863","20","133"
"388","128.0","497.4","128.4","165","869","20","132"
"389","131.1","509.5","128.9","163","862","20","133"
"390","133.7","519.1","128.9","163","862","20","132"
"391","136.8","531.1","130.4","158","843","20","132"
"392","139.8","543.2","129.9","160","849","20","132"
"393","142.9","555.4","128.4","165","869","20","134"
"394","146.0","567.5","129.1","163","859","20","135"
"395","149.1","579.4","129.7","160","852","20","135"
"396","152.2","591.3","129.8","160","850","20","134"
"397","154.8","600.9","129.8","160","850","20","133"
"398","157.8","612.8","130.8","156","838","20","133"
"399","160.9","624.7","130.6","157","840","20","134"
"400","164.0","636.8","130.2","159","845","20","134"
"401","167.1","648.9","129.1","163","859","20","134"
"402","170.2","661.0","127.8","168","877","20","138"
"403","173.3","673.0","130.2","159","845","20","139"
"404","175.9","682.6","130.2","159","845","20","138"
"405","179.0","694.4","132.3","151","820","20","136"
"406","182.0","706.5","130.0","159","848","20","134"
"407","185.1","718.4","129.0","163","861","20","136"
"408","188.2","730.3","130.3","158","844","20","136"
"409","191.3","742.4","129.5","161","854","20","136"
"410","193.8","752.1","129.5","161","854","20","137"
"411","196.9","763.9","130.3","158","844","20","136"
"412","200.6","777.9","132.2","151","821","19","136"
"413","203.1","787.5","132.2","151","821","19","135"
"414","206.2","799.3","130.8","156","838","20","136"
"415","209.3","811.3","130.5","157","841","20","138"
"416","212.4","823.2","130.3","158","844","20","138"
"417","215.5","835.1","130.7","157","839","20","139"
"418","218.0","844.8","130.7","157","839","20","138"
"419","221.1","856.8","129.9","160","849","20","137"
"420","224.2","868.9","129.7","160","852","20","137"
"421","227.3","881.0","129.0","163","861","20","137"
"422","230.4","893.0","128.4","165","869","20","137"
"423","233.0","902.7","128.4","165","869","20","140"
"424","236.1","914.9","129.2","162","858","20","142"
"425","239.1","926.9","128.6","165","866","20","143"
"426","242.2","939.0","129.0","163","861","20","141"
"427","245.3","950.9","129.3","162","857","20","140"
"428","247.9","960.8","129.3","162","857","20","139"
"429","251.0","972.8","129.2","162","858","20","139"
"430","254.1","984.8","128.4","165","869","20","141"
"431","257.1","996.9","129.8","160","850","20","141"
"432","259.7","1006.7","129.8","160","850","20","141"
"433","262.8","1018.8","128.6","165","866","21","141"
"434","265.9","1030.9","129.0","163","861","21","140"
"435","268.5","1040.7","129.0","163","861","21","139"
"436","271.6","1052.6","129.7","160","852","20","139"
"437","274.6","1064.5","130.5","157","841","20","139"
"438","277.7","1076.6","129.1","163","859","20","139"
"439","280.8","1088.6","129.5","161","854","20","141"
"440","283.4","1098.4","129.5","161","854","20","142"
"441","286.5","1110.4","130.1","159","847","20","142"
"442","289.6","1122.4","130.1","159","847","20","142"
"443","292.7","1134.2","130.8","156","838","20","142"
"444","295.2","1143.9","130.8","156","838","20","142"
"445","298.3","1156.0","130.1","159","847","20","142"
"446","301.4","1168.2","128.8","164","863","20","141"
"447","304.5","1180.1","129.2","162","858","20","141"
"448","307.5","1192.0","130.1","159","847","20","143"
"449","310.1","1201.8","130.1","159","847","20","144"
"450","313.2","1213.8","129.1","163","859","20","143"
"451","316.3","1225.9","129.5","161","854","20","141"
"452","319.4","1237.8","130.9","156","837","20","138"
"453","322.5","1249.7","130.2","159","845","20","137"
"454","325.1","1259.3","130.2","159","845","20","137"
"455","328.1","1271.1","131.6","154","828","20","137"
"456","331.2","1283.2","131.1","155","834","20","138"
"457","334.3","1295.3","128.4","165","869","20","138"
"458","337.4","1307.3","129.2","162","858","20","140"
"459","340.0","1317.1","129.2","162","858","20","141"
"460","343.1","1329.1","129.1","163","859","21","140"
"461","346.1","1341.0","129.7","160","852","20","140"
"462","349.3","1353.0","130.7","157","839","20","140"
"463","352.3","1364.9","130.4","158","843","20","142"
"464","355.4","1376.8","130.2","159","845","20","142"
"465","358.5","1388.7","131.0","156","835","20","143"
"466","361.6","1400.4","131.4","154","830","19","143"
"467","364.1","1410.1","131.4","154","830","19","143"
"468","367.3","1422.1","130.1","159","847","20","143"
"469","370.3","1434.0","129.9","160","849","20","142"
"470","373.4","1446.1","128.9","163","862","20","142"
"471","376.5","1458.1","128.8","164","863","20","141"
"472","379.0","1467.8","128.8","164","863","20","142"
"473","382.1","1479.8","129.6","161","853","20","142"
"474","385.2","1491.6","129.9","160","849","20","143"
"475","388.3","1503.5","131.4","154","830","20","140"
"476","391.4","1515.7","130.4","158","843","20","139"
"477","394.5","1527.8","128.3","166","870","20","141"
"478","397.6","1539.8","129.0","163","861","20","142"
"479","400.7","1551.8","130.1","159","847","20","144"
"480","403.8","1563.7","129.9","160","849","20","144"
"481","406.9","1575.6","129.8","160","850","19","144"
"482","409.4","1585.3","129.8","160","850","19","144"
"483","412.5","1597.2","129.9","160","849","20","144"
"484","415.6","1609.1","130.1","159","847","20","144"
"485","418.7","1620.9","130.5","157","841","20","143"
"486","421.8","1632.7","131.1","155","834","19","144"
"487","424.9","1644.6","131.7","153","827","19","144"
"488","428.0","1656.5","131.0","156","835","20","143"
"489","431.0","1668.3","131.4","154","830","20","143"
"490","434.1","1680.2","131.2","155","833","20","141"
"491","436.7","1689.9","131.2","155","833","20","140"
"492","439.8","1702.0","130.1","159","847","21","139"
"493","442.9","1713.9","128.8","164","863","20","140"
"494","446.0","1725.9","130.0","159","848","20","140"
"495","449.1","1737.9","129.7","160","852","20","141"
"496","451.6","1747.6","129.7","160","852","20","142"
"497","454.7","1759.5","129.7","160","852","20","142"
"498","457.8","1771.4","130.4","158","843","20","141"
"499","460.8","1783.2","131.0","156","835","20","140"
"500","464.0","1795.2","129.8","160","850","20","138"
"501","466.5","1804.9","129.8","160","850","20","139"
"502","469.6","1817.1","130.3","158","844","20","139"
"503","472.7","1829.2","128.6","165","866","20","140"
"504","475.8","1841.2","128.9","163","862","20","142"
"505","478.4","1851.1","128.9","163","862","20","144"
"506","481.4","1863.0","128.8","164","863","20","145"
"507","484.6","1875.2","129.3","162","857","20","146"
"508","487.6","1887.2","129.5","161","854","20","146"
"509","490.7","1899.1","130.3","158","844","20","145"
"510","493.3","1908.7","130.3","158","844","20","144"
"511","496.4","1920.7","130.4","158","843","21","144"
"512","499.5","1932.6","130.4","158","843","20","144"
"513","502.6","1944.6","130.3","158","844","20","143"
"514","505.1","1954.4","130.3","158","844","20","142"
"515","508.2","1966.3","129.1","163","859","20","142"
"516","511.3","1978.2","129.0","163","861","20","143"
"517","514.4","1990.2","130.3","158","844","20","144"
"518","517.5","2002.2","130.0","159","848","20","144"
"519","520.5","2014.3","129.4","162","855","20","144"
"520","523.6","2026.2","130.3","158","844","20","143"
"521","526.2","2035.8","130.3","158","844","20","142"
"522","529.3","2047.8","130.3","158","844","20","142"
"523","532.4","2059.7","130.0","159","848","20","142"
"524","535.5","2071.7","130.2","159","845","20","142"
"525","538.5","2083.6","130.6","157","840","20","143"
"526","541.6","2095.6","130.5","157","841","20","144"
"527","544.2","2105.0","130.5","157","841","20","144"
"528","547.3","2117.0","131.6","154","828","20","144"
"529","550.4","2128.9","129.7","160","852","20","144"
"530","553.5","2141.0","129.6","161","853","20","143"
"531","556.5","2153.0","130.4","158","843","20","142"
"532","559.6","2164.9","130.5","157","841","20","142"
"533","562.2","2174.5","130.5","157","841","20","142"
"534","565.3","2186.4","130.7","157","839","20","141"
"535","568.4","2198.2","130.6","157","840","20","141"
"536","571.5","2210.2","130.4","158","843","20","141"
"537","574.6","2222.1","130.3","158","844","20","141"
"538","577.6","2234.1","130.2","159","845","20","143"
"539","580.7","2246.0","130.2","159","845","20","144"
"540","583.3","2255.6","130.2","159","845","20","143"
"541","586.4","2267.5","131.4","154","830","20","143"
"542","589.5","2279.4","131.0","156","835","20","142"
"543","592.5","2291.2","131.0","156","835","20","142"
"544","595.7","2303.0","131.1","155","834","20","141"
"545","598.7","2315.0","130.2","159","845","20","141"
"546","601.3","2324.8","130.2","159","845","20","141"
"547","604.4","2336.8","129.6","161","853","20","142"
"548","607.5","2348.6","130.1","159","847","20","142"
"549","610.6","2360.6","130.8","156","838","20","142"
"550","613.7","2372.5","130.5","157","841","20","141"
"551","616.8","2384.4","130.4","158","843","20","140"
"552","619.3","2394.0","130.4","158","843","20","140"
"553","622.4","2405.9","130.5","157","841","20","140"
"554","625.5","2417.8","131.3","155","832","20","139"
"555","628.6","2429.9","128.1","167","873","20","139"
"556","631.7","2441.9","130.1","159","847","20","140"
"557","634.2","2451.6","130.1","159","847","20","140"
"558","637.3","2463.3","131.1","155","834","20","139"
"559","640.4","2475.3","130.9","156","837","20","138"
"560","643.5","2487.2","130.2","159","845","20","139"
"561","646.6","2499.0","131.6","154","828","20","140"
