"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"85","259.3","1032.2","126.2","174","899","20","141"
"86","262.4","1044.7","126.0","175","902","20","142"
"87","265.5","1056.9","126.0","175","902","20","142"
"88","268.6","1069.2","126.0","175","902","20","143"
"89","271.7","1081.4","126.2","174","899","20","143"
"90","274.7","1093.8","126.0","175","902","20","142"
"91","277.8","1106.1","125.8","176","905","20","142"
"92","280.4","1116.1","125.8","176","905","20","143"
"93","283.5","1128.3","125.8","176","905","20","143"
"94","286.6","1140.6","126.4","173","896","19","143"
"95","289.7","1152.8","126.5","173","895","20","143"
"96","292.7","1165.1","126.2","174","899","19","144"
"97","295.8","1177.4","126.4","173","896","20","144"
"98","298.9","1189.8","126.0","175","902","20","143"
"99","302.0","1202.1","126.5","173","895","20","141"
"100","305.1","1214.4","126.6","172","893","20","140"
"101","307.7","1224.4","126.6","172","893","20","140"
"102","310.7","1236.7","126.6","172","893","20","140"
"103","313.8","1249.1","125.9","175","903","20","140"
"104","316.9","1261.3","126.7","172","892","20","141"
"105","320.0","1273.6","126.6","172","893","20","142"
"106","322.6","1283.7","126.6","172","893","20","142"
"107","325.7","1296.1","125.8","176","905","20","142"
"108","328.8","1308.3","125.8","176","905","20","142"
"109","331.9","1320.6","127.4","169","882","20","142"
"110","335.0","1333.0","126.0","175","902","20","143"
"111","338.0","1345.3","126.1","175","900","20","144"
"112","340.6","1355.2","126.1","175","900","20","144"
"113","343.7","1367.4","126.6","172","893","20","145"
"114","346.8","1379.7","126.9","171","889","20","146"
"115","349.9","1391.9","126.6","172","893","20","148"
"116","353.0","1404.2","126.7","172","892","20","148"
"117","356.0","1416.4","126.9","171","889","20","147"
"118","359.1","1428.8","126.9","171","889","20","145"
"119","362.2","1441.0","126.5","173","895","20","145"
"120","364.8","1450.9","126.5","173","895","20","145"
"121","367.9","1463.3","125.6","177","907","20","144"
"122","370.9","1475.5","126.7","172","892","20","143"
"123","374.0","1487.8","126.8","172","890","20","143"
"124","377.1","1500.0","126.3","174","897","20","144"
"125","380.2","1512.3","126.6","172","893","20","143"
"126","383.3","1524.6","126.3","174","897","20","143"
"127","385.9","1534.5","126.3","174","897","20","143"
"128","388.9","1546.8","126.9","171","889","20","144"
"129","392.0","1559.0","126.5","173","895","20","144"
"130","395.1","1571.3","126.6","172","893","20","144"
"131","398.2","1583.7","126.5","173","895","20","143"
"132","401.3","1595.9","127.6","168","879","20","143"
"133","404.4","1608.1","126.8","172","890","20","143"
"134","407.0","1618.1","126.8","172","890","20","143"
"135","410.1","1630.4","126.3","174","897","20","144"
"136","413.2","1642.8","126.8","172","890","20","145"
"137","416.2","1654.9","126.9","171","889","20","146"
"138","419.3","1667.0","126.9","171","889","20","146"
"139","422.4","1679.4","126.6","172","893","20","145"
"140","425.5","1691.6","126.6","172","893","20","145"
"141","428.6","1703.8","127.7","168","878","20","146"
"142","431.1","1713.6","127.7","168","878","20","147"
"143","434.2","1725.9","127.3","170","883","20","147"
"144","437.3","1738.1","126.4","173","896","20","147"
"145","440.4","1750.4","127.3","170","883","19","148"
"146","443.5","1762.6","126.6","172","893","20","148"
"147","446.6","1774.9","126.9","171","889","20","148"
"148","449.7","1787.1","127.5","169","881","20","147"
"149","452.8","1799.3","126.7","172","892","20","146"
"150","455.9","1811.6","126.7","172","892","20","146"
"151","458.5","1821.5","126.7","172","892","20","146"
"152","461.5","1833.7","127.1","170","886","20","148"
"153","464.6","1845.9","127.4","169","882","20","149"
"154","467.7","1858.1","127.2","170","885","20","149"
"155","470.8","1870.3","126.8","172","890","20","148"
"156","473.9","1882.6","127.5","169","881","19","147"
"157","477.0","1894.8","127.3","170","883","20","146"
"158","480.1","1907.0","126.6","172","893","20","146"
"159","483.2","1919.3","126.7","172","892","20","145"
"160","486.3","1931.5","127.2","170","885","19","145"
"161","489.3","1943.8","126.1","175","900","20","145"
"162","491.9","1953.7","126.1","175","900","20","146"
"163","495.0","1966.0","126.1","175","900","20","146"
"164","498.1","1978.0","126.6","172","893","19","147"
"165","501.7","1992.6","126.6","172","893","19","147"
"166","504.7","2004.8","126.3","174","897","19","148"
"167","507.8","2017.1","126.5","173","895","19","149"
"168","510.4","2027.1","126.5","173","895","19","149"
"169","513.5","2039.3","126.1","175","900","20","148"
"170","516.5","2051.5","126.0","175","902","20","146"
"171","519.6","2063.7","127.2","170","885","20","146"
"172","522.7","2076.0","127.1","170","886","20","146"
"173","525.8","2088.2","126.3","174","897","20","147"
"174","528.9","2100.5","126.7","172","892","20","148"
"175","531.5","2110.5","126.7","172","892","20","147"
"176","534.5","2122.7","126.4","173","896","20","146"
"177","537.7","2135.1","127.4","169","882","20","145"
"178","540.7","2147.4","125.8","176","905","20","145"
"179","543.3","2157.4","125.8","176","905","20","145"
"180","546.4","2169.7","125.7","176","906","20","145"
"181","549.5","2182.2","126.4","173","896","20","145"
"182","552.6","2194.5","126.7","172","892","20","145"
"183","555.1","2204.4","126.7","172","892","20","146"
"184","558.2","2216.7","126.7","172","892","20","148"
"185","561.3","2228.9","126.5","173","895","20","150"
"186","564.4","2241.1","127.2","170","885","20","150"
"187","567.5","2253.5","126.9","171","889","20","148"
"188","570.6","2265.7","126.7","172","892","20","147"
"189","573.1","2275.7","126.7","172","892","20","145"
"190","576.2","2287.9","126.7","172","892","20","146"
"191","579.3","2300.2","126.0","175","902","20","147"
"192","582.4","2312.4","126.7","172","892","20","146"
"193","585.5","2324.7","126.8","172","890","20","146"
"194","588.5","2336.8","126.6","172","893","20","146"
"195","591.6","2349.1","127.2","170","885","20","145"
"196","594.7","2361.3","127.1","170","886","20","145"
"197","597.8","2373.5","126.9","171","889","20","146"
"198","600.9","2385.8","127.2","170","885","20","146"
"199","604.0","2398.1","126.5","173","895","20","146"
"200","606.6","2408.0","126.5","173","895","20","147"
"201","609.6","2420.2","126.9","171","889","20","147"
"202","612.7","2432.4","126.8","172","890","20","146"
"203","615.8","2444.5","126.8","172","890","20","147"
"204","618.9","2456.7","127.2","170","885","19","148"
"205","622.0","2469.0","127.3","170","883","20","147"
"206","625.0","2481.1","126.7","172","892","20","147"
"207","628.2","2493.4","127.6","168","879","19","146"
"208","631.3","2505.6","127.4","169","882","20","147"
"209","634.4","2517.9","127.3","170","883","19","147"
"210","637.4","2530.2","127.0","171","888","20","147"
"211","640.0","2540.2","127.0","171","888","20","148"
"212","643.1","2552.5","126.2","174","899","20","147"
"213","646.2","2564.9","126.2","174","899","20","145"
"214","649.3","2577.1","127.7","168","878","20","145"
"215","651.8","2586.9","127.7","168","878","20","144"
"216","654.9","2599.2","127.2","170","885","20","144"
"217","658.0","2611.5","126.7","172","892","20","144"
"218","661.1","2623.7","127.1","170","886","20","145"
"219","664.2","2636.0","127.2","170","885","20","148"
"220","666.8","2645.9","127.2","170","885","20","151"
"221","669.8","2658.2","127.2","170","885","20","150"
"222","672.9","2670.5","126.0","175","902","20","148"
"223","676.0","2682.7","125.9","175","903","20","147"
"224","679.1","2694.8","127.6","168","879","20","147"
"225","682.2","2707.1","126.7","172","892","20","147"
"226","685.3","2719.4","126.3","174","897","20","147"
"227","687.8","2729.3","126.3","174","897","20","146"
"228","690.9","2741.7","126.5","173","895","20","146"
"229","694.0","2754.1","126.3","174","897","20","144"
"230","696.6","2764.0","126.3","174","897","20","143"
"231","699.7","2776.3","127.2","170","885","20","143"
"232","702.7","2788.4","126.7","172","892","20","145"
"233","705.8","2800.7","127.0","171","888","20","147"
"234","708.9","2813.0","126.7","172","892","20","148"
"235","712.0","2825.3","126.2","174","899","20","147"
"236","715.1","2837.5","127.0","171","888","20","147"
"237","717.6","2847.4","127.0","171","888","20","146"
"238","720.7","2859.6","127.3","170","883","20","147"
"239","723.8","2871.8","126.4","173","896","20","148"
"240","726.9","2884.4","126.7","172","892","20","148"
"241","730.0","2896.7","126.4","173","896","20","147"
"242","732.6","2906.7","126.4","173","896","20","147"
"243","735.7","2919.0","125.7","176","906","20","147"
"244","738.8","2931.2","126.3","174","897","20","147"
"245","741.8","2943.5","126.6","172","893","20","149"
"246","744.9","2955.7","126.8","172","890","19","150"
"247","748.0","2968.2","126.3","174","897","20","149"
"248","751.1","2980.4","125.1","179","915","20","149"
"249","754.2","2992.8","125.9","175","903","20","148"
"250","757.3","3005.2","125.7","176","906","20","147"
"251","759.8","3015.3","125.7","176","906","20","147"
"252","762.9","3027.5","124.9","180","918","21","148"
"253","766.0","3039.8","126.2","174","899","20","148"
"254","769.1","3052.0","126.7","172","892","20","147"
"255","772.2","3064.3","126.5","173","895","20","147"
"256","775.3","3076.7","126.7","172","892","20","147"
"257","778.3","3089.0","126.5","173","895","20","147"
"258","780.9","3099.0","126.5","173","895","20","148"
"259","784.0","3111.2","126.4","173","896","20","149"
"260","787.1","3123.4","126.1","175","900","20","150"
"261","790.2","3135.8","126.9","171","889","20","149"
"262","793.3","3148.1","126.9","171","889","20","148"
"263","796.4","3160.4","126.5","173","895","20","148"
"264","798.9","3170.4","126.5","173","895","20","148"
"265","802.0","3182.7","126.4","173","896","20","149"
"266","805.1","3194.9","126.5","173","895","20","149"
"267","808.2","3207.1","126.9","171","889","20","147"
"268","811.3","3219.3","126.8","172","890","20","146"
"269","814.4","3231.6","126.9","171","889","20","145"
"270","817.5","3243.9","126.3","174","897","20","145"
"271","820.6","3256.2","126.8","172","890","20","145"
"272","823.6","3268.4","126.3","174","897","20","145"
"273","826.2","3278.4","126.3","174","897","20","147"
"274","829.3","3290.5","126.7","172","892","20","148"
"275","832.4","3302.9","127.0","171","888","20","149"
"276","835.5","3315.2","126.6","172","893","20","150"
"277","838.6","3327.4","126.6","172","893","20","149"
"278","841.7","3339.9","125.7","176","906","20","148"
"279","844.2","3349.9","125.7","176","906","20","147"
"280","847.3","3362.2","125.8","176","905","20","147"
"281","850.4","3374.7","126.2","174","899","20","147"
"282","853.5","3387.0","126.0","175","902","20","146"
"283","856.6","3399.2","127.0","171","888","20","147"
"284","859.1","3409.2","127.0","171","888","20","147"
"285","862.2","3421.4","126.8","172","890","20","146"
"286","865.3","3433.5","127.2","170","885","20","146"
"287","868.4","3445.6","127.6","168","879","19","145"
"288","871.5","3458.0","127.0","171","888","19","146"
"289","874.6","3470.3","126.3","174","897","20","146"
"290","877.7","3482.5","126.5","173","895","20","146"
"291","880.8","3494.9","127.4","169","882","20","146"
"292","883.9","3507.1","126.8","172","890","20","147"
"293","887.0","3519.4","126.6","172","893","20","147"
"294","890.1","3531.6","127.6","168","879","20","147"
"295","893.2","3543.7","127.9","167","875","20","147"
"296","896.2","3555.9","127.2","170","885","19","148"
"297","898.8","3565.8","127.2","170","885","19","148"
"298","901.9","3578.0","127.1","170","886","20","148"
"299","905.0","3590.3","127.2","170","885","19","148"
"300","908.1","3602.7","126.7","172","892","20","149"
"301","911.2","3615.0","126.2","174","899","20","149"
"302","914.3","3627.1","126.6","172","893","20","149"
"303","917.3","3639.3","127.4","169","882","19","149"
"304","920.4","3651.6","125.9","175","903","20","150"
"305","923.5","3663.9","126.4","173","896","20","149"
"306","926.6","3676.1","127.0","171","888","19","149"
"307","929.2","3686.0","127.0","171","888","19","149"
"308","932.2","3698.3","126.4","173","896","20","148"
"309","935.3","3710.6","125.7","176","906","20","148"
"310","938.4","3722.7","126.9","171","889","20","149"
"311","941.5","3735.0","127.1","170","886","20","151"
"312","944.6","3747.0","126.8","172","890","20","151"
"313","947.7","3759.2","127.7","168","878","19","150"
"314","950.7","3771.4","127.6","168","879","20","148"
"315","953.8","3783.7","127.1","170","886","20","148"
"316","956.9","3796.0","126.8","172","890","20","148"
"317","960.0","3808.1","126.9","171","889","20","148"
"318","963.1","3820.3","127.6","168","879","20","148"
"319","966.2","3832.5","127.3","170","883","20","148"
"320","969.3","3844.7","127.3","170","883","19","148"
"321","972.3","3856.9","126.5","173","895","20","147"
"322","975.4","3869.2","126.2","174","899","19","146"
"323","978.5","3881.5","126.6","172","893","20","146"
"324","981.1","3891.5","126.6","172","893","20","147"
"325","984.1","3903.7","125.4","177","910","20","148"
"326","987.2","3916.0","126.0","175","902","20","148"
"327","990.3","3928.2","126.3","174","897","19","149"
"328","993.4","3940.4","126.8","172","890","20","150"
"329","996.5","3952.7","126.6","172","893","19","150"
"330","999.6","3964.9","126.7","172","892","19","150"
"331","1002.7","3977.3","126.4","173","896","20","149"
"332","1005.8","3989.6","126.3","174","897","20","149"
"333","1008.8","4001.8","126.5","173","895","20","149"
"334","1011.4","4011.8","126.5","173","895","20","149"
"335","1014.5","4023.9","126.5","173","895","20","150"
"336","1017.6","4036.1","127.3","170","883","19","150"
"337","1021.2","4058.7","127.1","170","886","20","104"
"338","1024.4","4063.5","184467440737095200.0","0","300","20","108"
"339","1026.9","4069.2","184467440737095200.0","0","300","20","109"
"340","1030.5","4080.7","159.1","87","599","20","112"
"341","1033.6","4091.6","141.9","122","721","20","112"
"342","1036.6","4102.8","137.5","135","763","20","113"
"343","0.7","2.8","126.8","172","890","0","118"
"344","3.7","15.1","125.7","176","906","20","121"
"345","6.8","27.4","126.0","175","902","19","123"
"346","9.9","39.6","126.5","173","895","20","124"
"347","12.5","49.7","126.5","173","895","20","126"
"348","15.6","62.0","125.1","179","915","20","127"
"349","18.7","74.5","126.2","174","899","20","128"
"350","21.8","87.0","125.1","179","915","20","128"
"351","24.3","97.0","125.1","179","915","20","129"
"352","27.4","109.4","125.5","177","909","20","129"
"353","30.5","121.7","126.2","174","899","20","130"
"354","33.6","134.0","126.4","173","896","20","131"
"355","36.7","146.3","126.7","172","892","20","133"
"356","39.3","156.2","126.7","172","892","20","135"
"357","42.3","168.5","126.4","173","896","20","137"
"358","45.4","180.8","126.2","174","899","20","138"
"359","48.5","193.2","126.5","173","895","20","139"
"360","51.6","205.5","125.9","175","903","21","139"
"361","54.2","215.6","125.9","175","903","21","139"
"362","57.2","228.0","125.3","178","912","20","140"
"363","60.3","240.5","125.6","177","907","21","140"
"364","62.9","250.4","125.6","177","907","21","141"
"365","66.0","262.7","126.2","174","899","20","141"
"366","69.1","275.1","126.4","173","896","20","141"
"367","72.2","287.4","126.8","172","890","20","140"
"368","75.2","299.6","126.4","173","896","20","140"
"369","77.8","309.7","126.4","173","896","20","141"
"370","80.9","322.1","125.5","177","909","21","143"
"371","84.0","334.6","125.6","177","907","21","143"
"372","86.6","344.6","125.6","177","907","21","143"
"373","89.6","356.9","125.4","177","910","21","144"
"374","92.7","369.1","126.9","171","889","20","144"
"375","95.8","381.4","127.5","169","881","20","144"
"376","98.9","393.8","126.2","174","899","20","144"
"377","101.5","403.6","126.2","174","899","20","145"
"378","104.6","416.0","126.8","172","890","20","146"
"379","107.7","428.3","126.7","172","892","21","147"
"380","110.8","440.8","125.8","176","905","21","147"
"381","113.4","450.9","125.8","176","905","21","147"
"382","116.4","463.2","125.7","176","906","20","147"
"383","119.5","475.6","125.8","176","905","20","147"
"384","122.1","485.6","125.8","176","905","20","148"
"385","125.2","497.8","126.2","174","899","20","149"
"386","128.2","509.9","127.8","168","877","20","150"
"387","131.3","522.2","127.5","169","881","20","148"
"388","134.4","534.6","125.6","177","907","20","148"
"389","137.0","544.6","125.6","177","907","20","147"
"390","140.1","556.8","126.1","175","900","20","147"
"391","143.1","569.0","126.8","172","890","20","148"
"392","146.2","581.2","126.9","171","889","20","148"
"393","149.3","593.5","127.0","171","888","20","147"
"394","152.4","605.6","126.9","171","889","20","147"
"395","155.5","618.0","126.1","175","900","20","147"
"396","158.0","628.1","126.1","175","900","20","147"
"397","161.1","640.4","126.1","175","900","20","147"
"398","164.2","652.8","126.3","174","897","20","147"
"399","167.3","665.2","125.2","178","913","20","147"
"400","169.9","675.2","125.2","178","913","20","148"
"401","173.0","687.6","125.7","176","906","20","147"
"402","176.0","699.7","126.2","174","899","20","148"
"403","179.1","712.2","126.9","171","889","20","149"
"404","182.2","724.6","126.4","173","896","21","149"
"405","184.8","734.5","126.4","173","896","21","149"
"406","187.9","746.7","126.6","172","893","20","149"
"407","191.0","759.0","126.8","172","890","20","149"
"408","194.1","771.2","127.0","171","888","20","148"
"409","197.2","783.5","126.9","171","889","20","147"
"410","200.2","795.7","127.1","170","886","20","147"
"411","202.8","805.6","127.1","170","886","20","146"
"412","205.9","817.8","126.8","172","890","20","146"
"413","209.0","830.1","126.3","174","897","20","147"
"414","212.0","842.3","126.6","172","893","20","147"
"415","215.1","854.6","127.2","170","885","20","147"
"416","218.2","867.0","126.3","174","897","20","148"
"417","221.3","879.2","126.8","172","890","20","148"
"418","224.4","891.5","126.8","172","890","20","148"
"419","227.0","901.4","126.8","172","890","20","148"
"420","230.1","913.6","127.1","170","886","20","147"
"421","233.1","925.9","126.9","171","889","20","146"
"422","236.3","938.1","127.1","170","886","20","146"
"423","239.3","950.3","127.8","168","877","20","146"
"424","242.4","962.4","127.2","170","885","20","147"
"425","245.5","974.5","127.8","168","877","19","147"
"426","248.6","986.7","128.0","167","874","19","147"
"427","251.7","998.9","127.5","169","881","20","147"
"428","254.8","1011.1","127.3","170","883","20","146"
"429","257.4","1021.0","127.3","170","883","20","146"
"430","260.4","1033.3","127.0","171","888","20","148"
"431","263.5","1045.6","126.4","173","896","20","148"
"432","266.6","1057.8","126.0","175","902","20","149"
"433","269.7","1069.9","127.5","169","881","20","149"
"434","272.8","1082.0","127.9","167","875","20","148"
"435","275.8","1094.1","128.2","166","871","20","149"
"436","278.9","1106.3","128.3","166","870","20","150"
"437","282.0","1118.3","128.2","166","871","19","149"
"438","284.6","1128.2","128.2","166","871","19","148"
"439","287.7","1140.2","127.8","168","877","20","147"
"440","290.7","1152.3","128.4","165","869","20","147"
"441","293.9","1164.5","127.7","168","878","20","147"
"442","296.9","1176.6","127.6","168","879","19","147"
"443","300.0","1188.8","127.6","168","879","20","148"
"444","303.1","1201.0","128.2","166","871","20","148"
"445","306.2","1213.2","127.5","169","881","20","148"
"446","309.3","1225.3","127.9","167","875","20","148"
"447","312.4","1237.4","127.4","169","882","19","148"
"448","315.5","1249.7","126.9","171","889","20","148"
"449","318.0","1259.6","126.9","171","889","20","148"
"450","321.7","1274.0","128.5","165","867","19","148"
"451","324.7","1286.0","128.3","166","870","20","148"
"452","327.3","1295.8","128.3","166","870","20","148"
"453","330.4","1308.0","128.0","167","874","20","149"
"454","333.5","1320.1","127.1","170","886","20","148"
"455","336.5","1332.1","127.8","168","877","20","147"
"456","339.6","1344.3","128.3","166","870","20","147"
"457","342.7","1356.4","127.9","167","875","20","147"
"458","345.8","1368.6","127.6","168","879","20","146"
"459","348.9","1380.8","127.1","170","886","20","145"
"460","351.4","1390.8","127.1","170","886","20","144"
"461","354.5","1403.0","127.0","171","888","21","143"
"462","357.6","1415.2","127.4","169","882","20","143"
"463","360.7","1427.3","127.3","170","883","20","144"
"464","363.8","1439.5","127.7","168","878","20","144"
"465","366.3","1449.3","127.7","168","878","20","143"
"466","369.4","1461.4","128.8","164","863","20","142"
"467","372.5","1473.5","128.5","165","867","20","144"
"468","375.6","1485.8","127.9","167","875","20","145"
"469","378.7","1498.1","126.3","174","897","20","146"
"470","381.3","1507.9","126.3","174","897","20","148"
"471","384.4","1520.2","127.2","170","885","20","149"
"472","387.4","1532.4","127.2","170","885","20","148"
"473","390.5","1544.8","126.8","172","890","20","148"
"474","393.6","1557.1","126.4","173","896","20","147"
"475","396.2","1567.1","126.4","173","896","20","147"
"476","399.3","1579.4","126.4","173","896","20","148"
"477","402.4","1591.9","126.7","172","892","20","149"
"478","405.5","1604.1","126.4","173","896","20","150"
"479","408.6","1616.4","126.6","172","893","20","150"
"480","411.1","1626.4","126.6","172","893","20","150"
"481","414.2","1638.8","126.7","172","892","20","151"
"482","417.3","1651.0","126.3","174","897","20","151"
"483","420.4","1663.3","126.7","172","892","20","151"
"484","423.5","1675.5","127.2","170","885","19","151"
"485","426.6","1687.7","127.2","170","885","20","152"
"486","429.1","1697.7","127.2","170","885","20","152"
"487","432.2","1709.8","126.7","172","892","20","153"
"488","435.3","1721.9","127.7","168","878","20","153"
"489","438.4","1734.0","127.7","168","878","20","153"
"490","441.5","1746.3","127.0","171","888","20","152"
"491","444.6","1758.6","126.8","172","890","20","151"
"492","447.6","1770.8","126.6","172","893","20","151"
"493","450.7","1783.0","126.7","172","892","20","151"
"494","453.8","1795.3","126.7","172","892","20","151"
"495","456.9","1807.5","127.2","170","885","20","151"
"496","459.4","1817.4","127.2","170","885","20","151"
"497","462.5","1829.6","126.7","172","892","20","151"
"498","465.6","1841.7","127.0","171","888","20","151"
"499","468.7","1853.8","127.7","168","878","20","150"
"500","471.8","1866.1","128.1","167","873","20","149"
"501","474.9","1878.5","127.1","170","886","20","149"
"502","478.0","1890.7","125.7","176","906","20","149"
"503","481.1","1903.0","126.8","172","890","20","150"
"504","484.1","1915.1","126.8","172","890","20","150"
"505","487.2","1927.4","126.7","172","892","19","150"
"506","490.3","1939.6","126.6","172","893","20","151"
"507","493.4","1951.9","126.0","175","902","20","151"
"508","496.5","1964.2","126.6","172","893","19","152"
"509","499.0","1974.0","126.6","172","893","19","152"
"510","502.1","1986.3","126.9","171","889","20","150"
"511","505.7","2000.8","127.2","170","885","19","149"
"512","508.3","2010.7","127.2","170","885","19","150"
"513","511.4","2023.0","126.8","172","890","20","150"
"514","514.5","2035.1","126.4","173","896","20","151"
"515","517.6","2047.4","127.8","168","877","20","150"
"516","520.7","2059.6","127.0","171","888","20","149"
"517","523.7","2071.9","126.5","173","895","20","148"
"518","526.8","2084.0","127.5","169","881","20","148"
"519","529.9","2096.2","128.1","167","873","20","149"
"520","532.5","2106.1","128.1","167","873","20","149"
"521","535.6","2118.4","127.3","170","883","20","149"
"522","538.7","2130.7","126.8","172","890","20","149"
"523","541.7","2142.9","127.0","171","888","20","150"
"524","544.8","2155.1","126.6","172","893","20","150"
"525","547.4","2165.1","126.6","172","893","20","151"
"526","550.5","2177.3","127.1","170","886","20","150"
"527","553.5","2189.5","127.1","170","886","20","151"
"528","556.6","2201.8","127.4","169","882","20","150"
"529","559.2","2211.6","127.4","169","882","20","150"
"530","562.3","2223.8","128.2","166","871","20","149"
"531","565.4","2236.1","126.6","172","893","20","148"
"532","568.5","2248.2","126.9","171","889","20","149"
"533","571.5","2260.6","126.2","174","899","20","149"
"534","574.1","2270.7","126.2","174","899","20","149"
"535","577.2","2283.0","125.7","176","906","20","150"
"536","580.3","2295.1","126.9","171","889","20","151"
"537","583.4","2307.3","127.4","169","882","20","152"
"538","586.5","2319.5","127.4","169","882","20","152"
"539","589.5","2331.8","126.9","171","889","20","151"
"540","592.1","2341.7","126.9","171","889","20","151"
"541","595.2","2354.0","126.9","171","889","20","150"
"542","598.3","2366.4","126.6","172","893","21","150"
"543","601.4","2378.5","127.9","167","875","19","150"
"544","604.5","2390.5","128.1","167","873","19","149"
"545","607.5","2402.7","127.6","168","879","20","149"
"546","610.6","2414.9","127.3","170","883","20","149"
"547","613.2","2424.8","127.3","170","883","20","150"
"548","616.3","2437.1","126.7","172","892","20","151"
"549","619.4","2449.3","126.4","173","896","20","152"
"550","622.5","2461.7","126.4","173","896","20","152"
"551","625.5","2474.0","126.4","173","896","20","152"
"552","628.1","2484.0","126.4","173","896","20","152"
"553","631.2","2496.2","127.0","171","888","20","152"
"554","634.3","2508.4","127.2","170","885","20","153"
"555","637.4","2520.8","126.6","172","893","20","153"
"556","639.9","2530.6","126.6","172","893","20","153"
"557","643.0","2542.9","126.8","172","890","20","153"
"558","646.1","2555.1","127.6","168","879","20","153"
"559","649.2","2567.4","126.9","171","889","20","153"
"560","651.8","2577.4","126.9","171","889","20","153"
"561","654.9","2589.5","127.5","169","881","20","150"
